dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-03-01,27,0,5,9,0,9,1,10,2,15,30,1578,22,0
2017-04-01,9,0,2,2,0,2,1,0,0,8,14,227,10,2
2017-05-01,10,0,3,2,0,2,1,0,0,5,4,65,1,0
2017-06-01,1,0,1,1,1,0,0,0,0,2,1,34,1,0
2017-07-01,3,0,1,2,1,1,1,4,1,3,4,47,2,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,50,2,0
2017-09-01,0,0,0,0,0,0,0,0,0,0,0,27,2,0
2017-10-01,3,0,2,1,0,1,1,0,0,2,1,34,5,0
2017-11-01,0,0,0,0,0,0,0,0,0,1,1,32,1,0
2017-12-01,0,0,0,0,0,0,0,0,1,0,1,126,3,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,118,10,0
2018-02-01,1,0,1,0,0,0,0,0,0,0,0,60,3,0
2018-03-01,0,0,0,0,0,0,0,0,0,3,2,37,2,0
2018-04-01,0,0,0,0,0,0,0,0,1,0,0,107,1,0
2018-05-01,5,0,2,3,0,1,1,0,3,3,4,53,9,0
2018-06-01,0,0,0,1,0,0,0,0,1,0,0,32,3,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,0,41,3,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,0,59,3,0
2018-09-01,0,0,0,0,0,0,0,0,0,0,0,18,1,0
2018-10-01,0,0,0,0,0,0,0,0,1,0,4,14,2,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,22,1,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,16,1,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,16,0,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,24,1,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,13,2,0
2019-05-01,0,0,0,0,0,0,0,0,0,1,1,12,0,0
2019-06-01,12,0,2,6,0,6,1,0,0,6,0,5,1,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2019-09-01,11,0,2,5,0,5,1,0,0,5,0,14,2,0
2019-10-01,0,0,0,0,0,0,0,0,1,0,0,9,1,0
2019-11-01,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2019-12-01,2,0,2,1,0,1,1,0,1,1,0,5,0,0
