dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,15,0,1,0,0,0,0,0,0,0,0,1,0,0
2016-02-01,52,0,5,5,0,5,1,16,0,12,41,346,9,0
2016-03-01,6,0,1,0,0,0,0,0,0,3,10,74,1,1
2016-04-01,31,0,2,4,0,4,1,14,0,19,74,160,6,1
2016-05-01,20,0,2,5,0,4,1,0,0,15,49,66,3,0
2016-06-01,2,0,2,3,2,1,1,14,1,5,19,46,4,0
2016-07-01,2,0,1,1,0,1,1,0,0,8,19,52,4,1
2016-08-01,0,0,0,1,2,0,0,0,0,8,23,58,1,0
2016-09-01,4,0,2,1,0,1,1,0,0,4,12,58,5,0
2016-10-01,17,0,3,5,0,5,1,28,0,10,29,50,6,1
2016-11-01,44,0,8,11,0,11,1,46,2,17,78,75,8,0
2016-12-01,14,0,4,5,1,3,1,14,2,10,105,58,3,0
2017-01-01,7,0,2,2,1,2,1,4,0,4,9,48,0,0
2017-02-01,11,0,3,1,0,1,1,2,0,10,24,60,8,1
2017-03-01,0,0,0,1,0,0,0,1,0,1,4,72,2,0
2017-04-01,8,0,3,2,0,3,1,3,1,5,19,44,5,1
2017-05-01,30,1,4,12,1,11,2,102,3,19,99,53,4,0
2017-06-01,11,0,4,4,0,4,2,6,0,6,8,76,2,0
2017-07-01,1,0,1,3,0,1,1,0,0,1,0,57,7,0
2017-08-01,3,0,2,2,1,3,2,12,1,9,48,62,5,0
2017-09-01,4,0,2,6,0,4,1,36,0,8,20,58,1,0
2017-10-01,6,0,4,3,2,3,1,38,0,7,30,58,7,0
2017-11-01,3,0,2,3,0,3,2,28,3,9,41,99,2,0
2017-12-01,1,0,1,1,0,1,1,2,0,3,5,94,10,0
2018-01-01,11,0,5,9,1,8,1,72,1,13,58,236,7,0
2018-02-01,0,0,0,0,0,0,0,0,0,3,11,55,4,0
2018-03-01,0,0,0,0,0,0,0,0,1,0,1,60,4,0
2018-04-01,0,0,0,0,0,0,0,0,1,0,7,77,4,0
2018-05-01,2,0,1,1,0,1,1,0,1,1,1,59,6,0
2018-06-01,1,0,1,1,0,1,1,2,0,2,2,45,5,0
2018-07-01,0,0,0,0,0,0,0,0,0,1,2,51,2,0
2018-08-01,1,0,1,0,0,0,0,0,2,1,7,70,1,0
2018-09-01,1,0,1,0,0,0,0,0,0,3,5,35,3,0
2018-10-01,2,0,2,1,0,1,1,0,0,2,3,37,4,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,39,5,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,23,1,0
2019-01-01,0,0,0,1,0,0,0,1,1,0,1,39,4,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,26,3,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,0,32,2,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,34,2,0
2019-05-01,0,0,0,0,0,0,0,0,0,1,3,27,3,0
2019-06-01,0,0,0,0,0,0,0,0,0,0,0,28,0,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,28,3,0
2019-08-01,7,0,1,1,0,0,0,5,0,0,0,30,3,0
2019-09-01,0,0,0,0,0,0,0,0,0,0,0,21,0,0
2019-10-01,1,0,1,0,0,1,1,5,0,2,7,71,6,0
