dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-10-01,8,0,1,1,1,0,0,4,0,2,3,48,3,1
2014-11-01,3,0,1,0,0,0,0,0,0,2,2,29,5,0
2014-12-01,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2015-01-01,1,0,1,0,0,0,0,0,0,0,0,2,0,0
2015-02-01,0,0,0,0,0,0,0,0,0,0,0,7,0,2
2015-03-01,2,0,2,1,0,1,1,2,0,1,1,8,4,1
2015-04-01,1,0,1,1,0,0,0,1,0,0,0,22,1,1
2015-05-01,4,0,2,1,0,2,1,3,0,3,3,250,17,3
2015-06-01,9,0,3,2,0,0,0,9,0,1,1,9,4,2
2015-07-01,6,0,1,6,4,0,0,9,0,4,0,19,2,1
2015-08-01,25,0,4,3,1,2,1,20,0,4,14,119,9,1
2015-09-01,32,0,4,3,0,2,1,13,0,4,9,27,6,1
2015-10-01,25,0,3,3,0,2,1,15,0,3,6,10,7,0
2015-11-01,1,0,1,0,0,1,1,0,0,2,2,11,2,0
2015-12-01,1,0,1,1,0,0,0,1,0,0,0,11,1,1
2016-01-01,0,0,0,0,0,0,0,0,0,0,0,29,2,2
2016-02-01,5,0,2,2,0,2,1,0,0,4,3,8,1,0
2016-03-01,12,0,3,4,1,4,1,25,0,6,16,10,2,2
2016-04-01,7,0,2,2,0,4,1,13,0,4,10,11,1,1
2016-05-01,1,0,1,0,0,0,0,0,0,0,0,15,2,0
2016-06-01,2,0,1,0,0,0,0,0,0,2,4,22,4,1
2016-07-01,0,0,0,0,0,0,0,0,0,0,0,6,0,1
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,24,1,0
2016-09-01,4,0,2,2,0,2,1,4,0,2,2,36,6,0
2016-10-01,9,1,3,2,0,2,2,2,0,3,2,15,4,2
2016-11-01,6,0,1,1,0,1,1,0,0,1,0,9,3,0
2016-12-01,0,0,0,2,1,0,0,3,0,2,2,13,1,2
2017-01-01,9,0,1,2,2,1,1,13,0,8,27,11,2,0
2017-02-01,4,0,2,1,0,2,1,2,1,2,11,9,2,0
2017-03-01,7,0,1,3,1,2,1,11,0,5,3,15,2,2
2017-04-01,9,0,1,1,0,0,0,2,0,0,0,13,4,2
2017-05-01,10,1,1,2,0,2,1,0,0,2,0,7,1,0
2017-06-01,18,0,3,1,0,1,1,8,0,1,8,14,6,1
2017-07-01,9,1,2,3,0,4,1,11,0,6,11,10,3,2
2017-08-01,133,1,6,26,0,27,1,29,0,31,21,24,4,1
2017-09-01,21,0,2,7,1,6,1,8,0,7,4,18,2,2
2017-10-01,5,0,2,2,0,2,1,10,0,2,5,17,3,2
2017-11-01,17,1,2,7,0,6,1,10,1,8,11,10,3,0
2017-12-01,3,0,2,1,1,1,1,8,0,2,6,12,3,2
2018-01-01,5,0,3,3,1,2,1,20,0,4,12,45,4,1
2018-02-01,1,0,1,1,0,0,0,5,1,0,1,23,3,3
2018-03-01,10,0,2,1,1,2,1,17,2,7,30,207,23,1
2018-04-01,2,0,1,4,1,0,0,17,2,3,17,37,6,1
2018-05-01,9,0,3,4,2,4,2,27,1,13,44,30,4,2
2018-06-01,30,0,5,7,0,5,2,27,0,8,25,24,8,1
2018-07-01,17,0,3,4,0,6,1,7,0,8,11,25,7,1
2018-08-01,5,0,2,4,0,3,1,6,1,5,14,54,10,1
2018-09-01,23,0,4,15,0,15,2,12,2,16,11,80,10,0
2018-10-01,8,0,4,8,1,6,2,20,0,9,15,64,8,1
2018-11-01,11,0,3,18,3,11,2,67,1,16,34,29,6,1
2018-12-01,7,0,4,5,2,5,2,27,2,11,48,666,26,2
2019-01-01,0,0,0,0,0,0,0,0,0,2,5,56,11,1
2019-02-01,13,0,4,4,0,6,2,9,1,10,24,25,6,0
2019-03-01,2,0,2,4,2,0,0,21,1,11,46,43,9,1
2019-04-01,47,0,5,32,2,29,2,75,6,36,61,56,5,0
2019-05-01,22,0,3,22,2,21,2,78,3,34,71,44,13,0
2019-06-01,3,0,2,1,0,2,2,6,0,3,9,31,8,0
2019-07-01,5,0,3,3,0,3,1,14,1,5,15,29,3,0
2019-08-01,0,0,0,0,0,0,0,0,1,3,12,314,13,1
2019-09-01,1,0,1,2,0,1,1,3,1,2,3,44,6,1
2019-10-01,0,0,0,0,0,0,0,0,1,0,0,29,10,0
2019-11-01,0,0,0,1,0,0,0,7,3,0,7,33,9,0
2019-12-01,1,0,1,2,0,1,1,20,3,1,24,37,12,1
