dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,21,0,2,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015-12-01,64,0,2,13,0,13,2,14,0,19,7,0,0,0
2016-01-01,12,0,2,6,0,6,2,8,2,8,12,0,0,1
2016-02-01,187,0,6,84,2,81,2,118,1,105,120,190,6,2
2016-03-01,102,0,4,50,1,49,2,107,0,69,81,132,9,1
2016-04-01,30,0,3,15,1,14,2,33,0,26,35,122,7,1
2016-05-01,44,0,3,28,0,28,2,83,0,44,92,191,8,0
2016-06-01,70,0,3,46,0,46,2,84,0,73,105,63,6,0
2016-07-01,48,0,2,30,0,30,2,56,0,58,79,60,4,0
2016-08-01,9,0,3,6,0,6,2,10,1,13,26,59,3,0
2016-09-01,35,0,2,23,0,24,2,25,1,41,56,81,2,0
2016-10-01,45,0,5,32,1,30,2,28,3,44,68,69,4,0
2016-11-01,8,0,5,7,0,7,2,12,2,13,30,89,4,0
2016-12-01,5,0,2,4,0,4,2,4,1,8,9,78,6,0
2017-01-01,0,0,0,1,0,0,0,2,1,3,3,39,5,1
2017-02-01,1,0,1,0,0,1,1,2,1,2,3,39,0,0
2017-03-01,20,0,3,11,1,9,2,9,0,20,25,52,8,0
2017-04-01,5,0,3,5,1,3,2,6,1,8,22,33,1,0
2017-05-01,3,0,2,2,1,3,1,17,0,6,16,44,4,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,25,1,1
2017-07-01,0,0,0,1,0,1,1,6,0,3,6,35,2,0
2017-08-01,1,0,1,6,0,4,2,25,0,6,8,30,1,0
2017-09-01,10,0,1,9,1,7,2,29,0,18,34,33,3,2
2017-10-01,2,0,2,2,0,2,2,13,0,5,19,27,0,0
2017-11-01,6,0,1,0,2,0,0,15,2,11,27,40,0,0
2017-12-01,3,0,1,16,3,14,2,26,1,25,45,21,3,0
2018-01-01,0,0,0,2,0,2,1,6,1,2,3,8,1,0
2018-02-01,2,0,2,7,1,7,2,2,0,15,27,39,5,0
2018-03-01,84,0,2,6,0,5,2,12,1,121,197,14,0,0
2018-04-01,24,0,3,13,0,13,1,3,2,17,19,9,3,0
2018-05-01,42,0,3,28,1,25,2,28,1,41,43,21,1,0
2018-06-01,27,0,6,19,1,19,3,30,2,33,37,18,5,0
2018-07-01,2,0,2,1,0,1,1,0,1,4,10,13,4,1
2018-08-01,4,0,1,2,0,0,0,3,1,2,11,30,5,0
2018-09-01,56,0,4,45,3,42,2,47,3,69,62,15,3,0
2018-10-01,39,0,4,23,1,24,2,42,4,35,71,80,2,0
2018-11-01,34,0,5,30,4,26,1,35,2,60,68,38,5,1
2018-12-01,15,0,2,16,5,11,1,28,2,25,41,16,1,0
2019-01-01,72,0,9,42,1,42,2,63,14,79,180,239,8,0
2019-02-01,22,0,7,23,3,18,2,60,7,39,181,79,7,0
2019-03-01,15,0,5,10,1,8,2,18,11,24,87,75,5,0
2019-04-01,30,0,8,22,1,20,2,63,11,30,87,86,10,0
2019-05-01,3,0,2,2,0,2,2,10,11,5,21,78,4,0
2019-06-01,15,0,8,15,2,11,2,70,18,24,127,69,16,0
2019-07-01,17,0,7,16,1,13,2,30,16,22,63,54,7,0
2019-08-01,20,0,6,12,2,12,2,15,6,24,55,156,9,0
2019-09-01,8,0,5,8,3,4,2,17,8,11,33,101,12,0
2019-10-01,1,0,1,3,0,1,1,6,6,10,23,42,3,0
2019-11-01,15,0,3,6,1,1,1,15,10,4,13,44,9,0
2019-12-01,31,0,10,19,5,20,3,91,17,35,92,58,9,0
