dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-11-01,42,0,1,1,0,1,1,0,0,1,0,0,0,1
2015-12-01,6,0,1,1,0,1,1,0,0,1,0,0,0,0
2016-01-01,118,0,5,4,0,4,1,12,0,9,14,294,8,0
2016-02-01,11,0,2,1,0,1,1,2,0,4,9,49,0,0
2016-03-01,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2016-04-01,14,0,1,1,0,1,1,0,0,6,15,9,1,1
2016-05-01,4,0,2,1,0,1,1,4,0,1,2,6,2,0
2016-06-01,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2016-07-01,2,0,2,1,0,1,1,2,0,1,1,26,1,0
2016-08-01,41,1,2,6,0,5,1,41,3,16,35,24,3,0
2016-09-01,13,0,3,5,0,5,2,42,0,10,29,22,2,0
2016-10-01,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2016-11-01,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2016-12-01,0,0,0,0,0,0,0,0,0,0,0,26,1,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2017-02-01,6,0,1,0,0,0,0,0,0,7,27,21,2,0
2017-03-01,1,0,1,1,0,0,0,1,0,0,0,19,2,0
2017-04-01,0,0,0,0,0,0,0,0,2,1,3,16,1,0
2017-05-01,0,0,0,1,0,0,0,1,0,0,0,10,3,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,15,1,2
2017-07-01,0,0,0,1,0,0,0,1,0,0,0,43,1,0
2017-08-01,0,0,0,0,0,0,0,0,0,1,1,18,0,1
2017-09-01,2,0,1,2,0,0,0,1,0,0,0,16,2,0
2017-10-01,10,0,2,1,0,2,1,4,0,2,1,22,2,0
2017-11-01,46,0,2,13,3,14,2,16,0,37,58,27,0,0
2017-12-01,53,0,5,18,0,18,3,56,0,28,67,18,1,0
2018-01-01,21,0,2,6,0,6,1,30,0,21,44,64,1,0
2018-02-01,30,0,2,5,1,5,2,25,0,11,45,22,0,0
2018-03-01,22,0,2,8,1,7,2,26,1,14,43,32,4,1
2018-04-01,19,0,4,5,0,5,2,12,1,10,22,38,3,0
2018-05-01,6,0,1,1,0,1,1,2,2,2,18,61,1,0
2018-06-01,50,0,3,14,1,12,2,70,1,23,107,63,4,0
2018-07-01,47,0,4,10,0,11,2,34,6,21,100,60,4,1
2018-08-01,18,0,2,7,0,6,1,9,2,13,24,53,1,0
2018-09-01,10,0,3,3,0,3,1,22,1,8,31,48,3,0
2018-10-01,9,0,2,2,0,3,1,9,0,8,16,54,3,1
2018-11-01,0,0,0,0,0,0,0,0,6,1,19,215,2,0
2018-12-01,0,0,0,0,0,0,0,0,0,1,6,40,1,0
2019-01-01,14,0,4,4,0,4,2,12,0,6,6,60,2,0
2019-02-01,0,0,0,0,0,0,0,0,1,0,6,65,1,0
2019-03-01,22,0,7,9,0,8,1,36,1,14,45,163,6,0
2019-04-01,2,0,1,0,0,1,1,0,3,4,26,151,5,0
2019-05-01,4,0,3,2,0,2,1,4,1,4,10,125,8,0
2019-06-01,8,0,2,4,2,2,1,20,1,6,21,160,4,0
2019-07-01,12,0,1,3,1,2,1,24,3,11,32,164,6,0
2019-08-01,2,0,2,1,0,1,1,2,3,2,11,104,7,0
2019-09-01,3,0,2,1,0,1,1,2,3,3,8,122,1,0
2019-10-01,9,0,4,3,0,2,2,6,6,3,12,122,6,0
2019-11-01,19,0,4,4,0,5,2,40,3,8,27,92,9,1
2019-12-01,2,0,2,3,0,1,1,2,8,1,4,173,7,1
