dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,33,0,1,0,0,0,0,0,0,0,0,0,0,3
2015-11-01,62,0,1,0,0,0,0,0,0,0,0,14,3,0
2015-12-01,50,0,1,0,0,0,0,0,0,3,8,7,1,1
2016-01-01,95,0,1,0,0,0,0,0,0,6,32,12,5,0
2016-02-01,14,0,1,0,0,0,0,0,0,6,27,6,0,1
2016-03-01,1,0,1,0,0,0,0,0,0,1,2,3,1,2
2016-04-01,21,0,1,1,0,1,1,0,0,4,18,2,2,1
2016-05-01,75,0,1,0,0,0,0,0,0,6,38,6,1,2
2016-06-01,13,0,2,3,0,3,1,2,0,9,16,2,4,0
2016-07-01,14,0,1,0,0,0,0,0,0,4,19,2,0,1
2016-08-01,23,0,2,0,0,0,0,0,0,9,42,6,1,0
2016-09-01,24,0,2,1,0,1,1,0,0,8,29,3,2,1
2016-10-01,33,0,2,1,0,1,1,2,0,19,93,8,2,0
2016-11-01,33,0,1,0,0,0,0,0,0,21,133,84,8,0
2016-12-01,40,0,2,0,0,0,0,0,0,39,237,36,4,2
2017-01-01,17,0,1,0,0,0,0,0,0,24,127,19,4,1
2017-02-01,22,1,2,1,0,1,1,2,0,29,159,25,4,0
2017-03-01,4,0,1,0,0,0,0,0,1,24,83,25,4,2
2017-04-01,109,0,3,3,2,0,0,5,0,46,185,12,9,1
2017-05-01,142,0,3,2,0,3,1,5,0,67,302,17,3,0
2017-06-01,49,0,1,1,1,0,0,4,0,74,376,25,5,0
2017-07-01,149,0,2,0,0,0,0,0,0,77,339,21,4,0
2017-08-01,8,0,1,1,1,0,0,2,1,43,176,21,7,1
2017-09-01,46,0,2,1,0,1,1,2,0,56,199,14,5,1
2017-10-01,26,0,1,1,1,0,0,4,1,54,195,17,5,2
2017-11-01,0,0,0,2,1,0,0,7,1,46,187,17,4,1
2017-12-01,12,0,1,0,0,0,0,0,0,56,227,26,4,1
2018-01-01,51,0,2,4,0,2,1,19,0,63,237,32,6,0
2018-02-01,72,0,2,1,1,1,1,17,0,95,449,33,6,0
2018-03-01,83,0,2,2,1,1,1,12,0,80,294,25,7,2
2018-04-01,64,0,2,3,2,1,1,57,1,82,414,39,5,0
2018-05-01,12,0,2,2,0,1,1,17,0,77,244,17,8,2
2018-06-01,20,0,3,2,0,1,1,15,1,68,239,24,5,0
2018-07-01,3,0,2,2,0,0,0,5,0,30,57,32,4,1
2018-08-01,50,0,2,1,1,3,1,6,1,93,245,34,6,0
2018-09-01,121,0,3,7,5,1,1,65,3,121,518,185,16,1
2018-10-01,62,0,6,8,2,3,1,33,1,60,200,226,21,1
2018-11-01,59,0,4,2,2,5,1,25,1,80,306,196,10,0
2018-12-01,23,1,5,5,0,3,1,13,1,52,216,618,28,0
2019-01-01,49,0,4,6,1,3,1,43,1,64,180,186,27,0
2019-02-01,54,0,2,2,2,2,1,5,5,88,273,86,17,0
2019-03-01,41,0,6,8,1,5,1,34,8,64,227,82,13,1
2019-04-01,47,2,4,5,1,4,1,26,3,90,375,91,17,1
2019-05-01,3,0,3,6,0,1,1,19,9,26,90,75,17,1
2019-06-01,19,0,6,7,2,2,1,15,1,52,195,59,15,0
2019-07-01,43,0,4,3,2,7,1,29,7,140,657,139,11,0
2019-08-01,30,0,4,3,1,4,1,36,5,53,204,72,14,0
2019-09-01,36,0,3,5,3,1,1,41,6,93,355,92,8,0
2019-10-01,16,0,3,5,3,0,0,20,10,39,135,87,16,0
2019-11-01,68,2,1,1,2,2,1,19,8,85,252,61,10,1
2019-12-01,9,0,2,6,2,1,1,17,16,42,121,48,13,0
