dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2013-06-01,51,0,1,0,0,0,0,0,0,1,6,22,1,0
2013-07-01,34,0,2,1,0,1,1,0,0,1,0,27,1,2
2013-08-01,113,0,1,0,0,0,0,0,0,5,32,0,2,3
2013-09-01,112,0,1,0,0,0,0,0,0,5,2,5,0,3
2013-10-01,3,0,1,0,0,0,0,0,0,0,0,2,0,1
2013-11-01,3,0,1,0,0,0,0,0,0,1,4,2,0,4
2013-12-01,5,0,1,0,0,0,0,0,0,0,0,0,1,8
2014-01-01,2,0,1,0,0,0,0,0,0,0,0,3,0,1
2014-02-01,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2014-03-01,80,0,1,0,0,0,0,0,0,1,4,4,1,2
2014-04-01,266,0,1,0,0,0,0,0,0,0,0,4,2,4
2014-05-01,147,0,1,0,0,0,0,0,0,0,0,3,1,4
2014-06-01,258,0,1,0,0,0,0,0,0,1,1,4,0,3
2014-07-01,430,0,1,1,0,1,1,0,0,1,0,5,0,2
2014-08-01,243,0,2,3,0,3,1,0,0,8,9,9,3,3
2014-09-01,184,0,1,0,0,0,0,0,0,0,0,3,0,2
2014-10-01,231,0,2,1,0,1,1,2,0,2,2,1,1,3
2014-11-01,323,2,1,1,1,0,0,8,0,11,41,26,5,3
2014-12-01,324,0,1,0,0,0,0,0,0,2,39,12,1,0
2015-01-01,410,0,1,0,0,0,0,0,0,3,28,24,0,1
2015-02-01,222,0,3,3,1,2,1,4,0,20,66,14,2,4
2015-03-01,248,4,1,0,0,0,0,0,0,9,23,10,1,2
2015-04-01,217,0,1,0,0,0,0,0,0,5,17,11,2,2
2015-05-01,203,2,1,0,0,0,0,0,0,3,13,22,1,4
2015-06-01,240,0,1,0,0,0,0,0,1,19,80,27,3,1
2015-07-01,243,2,2,1,0,1,1,18,0,12,50,21,3,1
2015-08-01,201,0,3,4,2,2,1,12,0,19,79,18,5,1
2015-09-01,157,0,4,1,0,1,1,4,0,20,87,19,1,0
2015-10-01,63,0,1,1,1,0,0,6,1,11,44,10,2,4
2015-11-01,15,0,2,1,0,0,0,3,0,4,18,38,3,1
2015-12-01,119,2,4,3,2,2,1,13,0,32,95,195,10,1
2016-01-01,110,0,2,1,1,0,0,2,0,32,65,50,4,3
2016-02-01,17,0,2,1,0,0,0,2,0,22,65,40,4,1
2016-03-01,80,0,3,1,1,1,1,18,0,42,114,39,6,2
2016-04-01,30,0,2,0,0,0,0,0,0,13,62,24,3,6
2016-05-01,86,0,5,0,0,0,0,0,0,31,107,32,3,2
2016-06-01,3,0,1,0,0,0,0,0,0,3,3,35,2,2
2016-07-01,43,0,2,0,0,0,0,0,0,22,67,53,3,2
2016-08-01,40,0,2,0,0,0,0,0,0,15,42,37,4,1
2016-09-01,97,0,2,2,2,0,0,8,0,31,90,37,5,1
2016-10-01,56,0,2,0,0,0,0,0,0,27,117,62,4,1
2016-11-01,65,0,2,1,1,0,0,2,1,26,75,52,6,3
2016-12-01,53,0,3,0,0,0,0,0,0,27,59,65,9,1
2017-01-01,22,0,4,1,1,0,0,2,0,23,56,46,11,0
2017-02-01,12,0,1,1,1,0,0,2,0,14,50,49,10,0
2017-03-01,14,0,3,1,1,0,0,2,0,12,52,69,6,0
2017-04-01,0,0,0,0,0,0,0,0,0,2,12,41,8,0
2017-05-01,13,0,2,1,1,0,0,4,0,6,32,51,6,1
2017-06-01,10,0,3,0,0,0,0,0,1,11,61,47,7,1
2017-07-01,4,0,2,0,0,0,0,0,1,7,40,58,6,0
2017-08-01,0,0,0,0,0,0,0,0,0,1,1,42,5,1
2017-09-01,0,0,0,0,0,0,0,0,0,1,2,41,8,0
2017-10-01,7,0,1,0,0,0,0,0,0,6,17,48,4,2
2017-11-01,0,0,0,1,1,0,0,2,0,8,14,50,3,0
2017-12-01,8,0,2,1,0,1,1,6,0,8,34,47,11,1
2018-01-01,22,0,1,2,0,2,1,0,0,26,82,72,7,0
2018-02-01,2,0,2,1,0,1,1,4,0,4,7,43,3,0
2018-03-01,18,0,2,2,0,1,1,6,0,13,43,63,5,2
2018-04-01,0,0,0,0,0,0,0,0,0,2,2,66,10,0
2018-05-01,1,0,1,2,0,0,0,1,0,8,24,59,3,1
2018-06-01,1,0,1,0,0,0,0,0,0,1,4,46,8,0
2018-07-01,13,0,1,0,1,2,1,7,0,29,75,47,10,1
2018-08-01,1,0,1,0,0,0,0,0,1,3,11,46,11,1
2018-09-01,1,0,1,0,0,0,0,0,1,6,44,27,3,0
2018-10-01,17,0,1,0,0,0,0,0,0,0,0,37,7,0
2018-11-01,17,0,3,2,1,1,1,16,0,19,67,59,8,0
2018-12-01,24,0,2,0,0,0,0,0,0,20,88,41,2,1
2019-01-01,21,0,2,1,0,1,1,2,0,12,49,60,4,0
2019-02-01,17,0,3,1,0,1,1,0,0,12,53,52,10,0
2019-03-01,4,0,3,0,0,0,0,0,0,6,20,59,10,0
2019-04-01,23,0,3,1,0,0,0,0,0,18,62,71,8,0
2019-05-01,46,9,2,1,0,2,1,0,0,17,67,73,5,0
2019-06-01,14,0,2,0,0,0,0,0,1,7,43,34,8,0
2019-07-01,4,0,3,1,0,0,0,0,0,4,15,48,11,0
2019-08-01,4,0,1,0,0,0,0,0,0,6,28,65,9,0
2019-09-01,3,0,2,0,0,1,1,0,1,17,76,263,32,1
