dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-07-01,132,0,15,46,11,35,2,114,0,64,184,986,78,0
2017-08-01,40,0,13,17,3,14,2,48,0,42,125,331,30,1
2017-09-01,29,0,7,7,3,4,1,18,1,42,171,101,15,2
2017-10-01,42,3,10,1,1,0,0,14,2,39,135,78,22,0
2017-11-01,23,0,8,1,1,0,0,2,0,25,67,62,13,0
2017-12-01,7,0,4,1,1,0,0,2,1,7,16,53,9,0
2018-01-01,10,0,4,0,0,0,0,0,0,10,63,66,7,0
2018-02-01,6,0,3,0,0,0,0,0,0,8,82,76,11,0
2018-03-01,12,0,5,0,0,0,0,0,0,8,11,66,9,0
2018-04-01,4,0,2,0,0,0,0,0,2,7,35,63,8,0
2018-05-01,2,0,1,1,1,0,0,4,0,4,9,61,6,2
2018-06-01,4,0,3,1,1,0,0,6,0,5,29,44,7,0
2018-07-01,6,0,4,1,0,1,1,0,0,4,2,58,6,0
2018-08-01,2,0,2,0,0,0,0,0,0,10,40,75,7,0
2018-09-01,8,0,4,0,0,0,0,0,1,9,25,59,8,0
2018-10-01,31,0,9,4,2,1,1,18,0,118,468,73,10,0
2018-11-01,18,0,5,0,0,1,1,0,1,19,47,78,13,0
2018-12-01,1,0,1,0,0,0,0,0,0,7,43,52,10,1
2019-01-01,51,4,8,0,0,0,0,0,1,43,194,65,11,0
2019-02-01,70,0,10,5,1,4,2,16,0,41,125,57,15,0
2019-03-01,33,2,9,0,0,0,0,0,2,26,111,63,13,0
2019-04-01,11,0,3,0,0,0,0,0,0,28,147,49,9,1
2019-05-01,9,0,5,1,1,0,0,8,1,15,68,52,13,0
2019-06-01,19,0,5,1,1,0,0,6,2,20,100,45,8,0
2019-07-01,9,0,4,0,0,0,0,0,2,13,71,46,12,0
2019-08-01,24,0,4,4,1,3,1,6,0,20,60,70,5,0
2019-09-01,11,0,4,0,0,0,0,0,0,19,31,53,13,0
2019-10-01,15,0,6,1,0,1,1,0,2,19,76,44,16,0
2019-11-01,9,2,4,3,1,2,1,26,4,14,75,26,7,0
2019-12-01,27,0,5,0,0,0,0,0,2,26,119,34,4,0
2020-01-01,1,0,1,0,0,0,0,0,0,1,0,0,0,0
