dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,7,0,2,1,0,0,0,1,4,1,7,37,6,1
2015-09-01,6,0,2,0,0,0,0,0,1,2,18,62,13,1
2015-10-01,29,0,3,0,0,0,0,0,5,14,113,57,13,5
2015-11-01,22,0,3,3,1,0,0,6,5,7,14,49,7,5
2015-12-01,15,0,3,1,1,0,0,8,2,6,14,39,9,2
2016-01-01,17,0,3,1,0,0,0,0,3,5,54,41,9,0
2016-02-01,16,0,4,2,2,0,0,10,3,14,80,32,3,2
2016-03-01,7,0,2,0,0,0,0,0,3,2,14,38,6,0
2016-04-01,11,0,2,1,2,0,0,4,2,4,13,46,7,5
2016-05-01,26,0,6,1,1,0,0,2,5,13,62,37,7,3
2016-06-01,5,0,2,0,0,0,0,0,1,4,24,35,6,0
2016-07-01,25,0,4,1,0,1,1,0,4,7,22,27,7,2
2016-08-01,47,0,4,3,2,0,0,4,3,14,56,30,8,1
2016-09-01,1,0,1,0,0,0,0,0,1,1,4,30,3,0
2016-10-01,13,0,4,0,1,0,0,2,2,4,42,29,8,0
2016-11-01,29,0,4,0,0,0,0,0,4,10,26,32,8,1
2016-12-01,19,0,5,1,2,0,0,4,2,6,19,23,5,1
2017-01-01,40,0,6,2,1,1,1,0,4,18,64,20,7,1
2017-02-01,34,0,5,1,1,0,0,4,4,12,46,24,6,0
2017-03-01,26,0,6,0,1,0,0,2,1,5,11,28,8,1
2017-04-01,7,0,3,0,0,0,0,0,0,8,31,35,4,2
2017-05-01,4,0,2,0,0,0,0,0,0,2,5,32,3,0
2017-06-01,11,0,2,0,0,0,0,0,3,6,23,19,5,0
2017-07-01,45,0,6,0,0,0,0,0,6,11,69,20,2,0
2017-08-01,12,0,3,0,0,0,0,0,1,2,1,29,4,0
2017-09-01,16,0,3,1,1,0,0,4,4,7,33,29,10,0
2017-10-01,10,0,4,1,0,1,1,0,3,4,18,32,6,1
2017-11-01,9,0,5,0,0,0,0,0,5,7,65,12,3,0
2017-12-01,2,0,1,0,0,0,0,0,0,1,0,17,4,2
2018-01-01,19,0,6,1,1,0,0,2,8,7,61,21,6,0
2018-02-01,12,0,4,0,0,0,0,0,0,4,16,7,1,0
2018-03-01,8,0,2,0,0,0,0,0,2,2,28,17,3,0
2018-04-01,11,0,4,0,0,0,0,0,0,5,40,31,1,0
2018-05-01,31,0,2,2,2,0,0,0,3,25,76,11,5,0
2018-06-01,4,0,2,0,0,0,0,0,4,24,105,18,4,0
2018-07-01,8,0,3,0,0,0,0,0,2,3,6,22,3,1
2018-08-01,17,0,3,0,0,0,0,0,3,5,7,23,9,0
2018-09-01,7,0,2,1,0,0,0,2,3,4,3,18,1,0
2018-10-01,12,0,4,1,2,0,0,6,4,10,33,13,1,1
2018-11-01,13,0,2,0,0,0,0,0,3,1,0,27,2,0
2018-12-01,2,0,1,0,0,0,0,0,0,2,8,15,0,0
2019-01-01,4,0,1,0,0,0,0,0,1,5,35,26,2,0
2019-02-01,8,0,1,0,0,0,0,0,2,2,7,22,3,0
2019-03-01,32,0,3,2,1,1,1,0,1,6,4,25,10,0
2019-04-01,3,0,2,0,0,0,0,0,2,1,6,19,0,0
2019-05-01,20,0,2,0,0,0,0,0,1,30,100,18,2,0
2019-06-01,12,0,3,0,0,0,0,0,3,5,35,16,0,0
2019-07-01,27,0,3,1,1,0,0,2,1,7,27,17,4,0
2019-08-01,27,0,1,0,0,0,0,0,1,6,30,11,3,0
2019-09-01,17,0,2,0,0,0,0,0,0,2,5,25,5,0
2019-10-01,19,0,2,0,0,0,0,0,2,6,34,16,2,0
2019-11-01,29,0,4,2,2,0,0,4,2,8,36,16,3,0
2019-12-01,21,0,4,0,0,0,0,0,5,4,27,17,4,0
2020-01-01,1,0,1,1,1,0,0,0,0,1,0,1,1,0
