dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-05-01,5,0,2,1,0,1,1,4,0,1,2,13,1,1
2015-06-01,3,0,1,0,0,0,0,0,0,0,0,21,1,2
2015-07-01,8,0,1,0,0,0,0,0,0,0,0,23,2,1
2015-08-01,24,0,1,2,0,2,1,0,0,3,1,30,5,1
2015-09-01,0,0,0,0,0,0,0,0,0,0,0,51,6,0
2015-10-01,3,0,1,1,0,0,0,4,0,2,2,62,5,3
2015-11-01,6,0,3,6,3,3,1,8,0,6,4,49,4,1
2015-12-01,4,0,2,1,0,1,1,5,0,1,4,45,3,2
2016-01-01,0,0,0,2,0,0,0,6,0,0,0,50,10,1
2016-02-01,11,1,4,5,3,5,1,23,1,8,17,50,13,0
2016-03-01,2,0,2,1,0,1,1,2,0,1,1,61,19,1
2016-04-01,2,1,2,1,0,1,1,2,0,3,15,63,11,0
2016-05-01,22,0,1,1,0,1,1,0,0,3,4,72,15,1
2016-06-01,0,0,0,0,0,0,0,0,0,0,0,68,19,1
2016-07-01,0,0,0,0,0,0,0,0,0,1,1,69,14,0
2016-08-01,0,0,0,0,0,0,0,0,0,0,0,50,13,2
2016-09-01,2,0,2,1,0,1,1,4,0,1,2,68,15,0
2016-10-01,0,0,0,0,0,0,0,0,0,2,2,50,15,3
2016-11-01,3,0,2,1,0,1,1,2,0,2,4,52,10,1
2016-12-01,3,0,1,1,0,1,1,0,0,2,0,48,13,1
2017-01-01,0,0,0,0,0,0,0,0,0,0,0,85,10,1
2017-02-01,0,0,0,0,0,0,0,0,0,0,0,68,24,0
2017-03-01,0,0,0,0,0,0,0,0,0,0,0,76,23,0
2017-04-01,0,0,0,0,0,0,0,0,0,0,0,70,22,2
2017-05-01,0,0,0,0,0,0,0,0,0,1,1,82,18,0
2017-06-01,3,0,2,1,0,1,1,2,0,4,4,73,17,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,68,21,0
2017-08-01,4,0,2,1,0,1,1,2,0,1,1,83,24,0
2017-09-01,5,0,2,3,0,2,1,3,0,5,9,56,15,0
2017-10-01,4,0,3,2,1,2,1,5,0,5,12,72,7,1
2017-11-01,0,0,0,0,0,0,0,0,0,1,2,69,21,1
2017-12-01,2,0,2,1,0,1,1,2,0,2,2,68,17,0
2018-01-01,0,0,0,0,0,0,0,0,0,1,1,65,14,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,54,12,0
2018-03-01,0,0,0,0,0,0,0,0,0,0,0,77,26,0
2018-04-01,0,0,0,0,0,0,0,0,0,0,0,58,21,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,0,55,15,0
2018-06-01,0,0,0,0,0,0,0,0,0,0,0,67,12,0
2018-07-01,0,0,0,0,0,0,0,0,0,1,3,64,14,0
2018-08-01,0,0,0,0,0,0,0,0,1,0,0,41,10,0
2018-09-01,0,0,0,0,0,0,0,0,0,0,0,47,9,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,33,11,1
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,42,11,0
2018-12-01,2,0,2,1,0,1,1,2,5,3,10,479,191,0
