dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2013-11-01,3,0,1,0,0,0,0,0,0,0,0,0,0,1
2013-12-01,8,0,1,0,0,0,0,0,0,0,0,1,0,1
2014-01-01,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2014-02-01,9,0,1,0,0,0,0,0,1,4,76,11,1,3
2014-03-01,15,0,1,0,0,0,0,0,0,6,14,37,8,6
2014-04-01,14,0,3,2,0,2,1,28,2,20,75,116,9,5
2014-05-01,21,0,5,5,1,4,1,20,1,32,106,126,11,3
2014-06-01,0,0,0,1,0,0,0,4,4,3,10,108,15,4
2014-07-01,12,0,1,0,1,0,0,4,1,11,33,91,21,4
2014-08-01,2,0,2,1,0,1,1,0,4,17,53,197,25,4
2014-09-01,3,0,1,1,1,0,0,2,4,7,29,131,29,5
2014-10-01,2,0,2,5,1,1,1,5,2,8,22,99,28,5
2014-11-01,4,0,1,2,0,0,0,2,3,3,26,111,17,2
2014-12-01,21,0,2,3,2,0,0,13,5,41,165,107,17,3
2015-01-01,13,0,1,0,0,0,0,0,14,11,103,89,22,4
2015-02-01,0,0,0,0,0,0,0,0,6,0,25,83,14,5
2015-03-01,3,0,2,1,0,2,1,4,2,2,3,112,30,2
2015-04-01,3,0,1,1,0,0,0,3,6,22,100,73,14,4
2015-05-01,2,0,2,2,0,0,0,2,9,2,25,61,24,2
2015-06-01,1,0,1,2,0,0,0,2,0,1,2,71,25,4
2015-07-01,0,0,0,0,0,0,0,0,6,1,13,76,16,3
2015-08-01,27,0,4,5,8,6,2,21,9,25,83,76,23,1
2015-09-01,0,0,0,0,0,0,0,0,2,2,15,84,25,2
2015-10-01,1,0,1,2,0,0,0,2,7,2,18,67,26,1
2015-11-01,0,0,0,0,0,0,0,0,7,1,6,68,20,3
2015-12-01,0,0,0,0,0,0,0,0,1,2,7,75,21,0
2016-01-01,0,0,0,0,0,0,0,0,3,1,8,68,14,1
2016-02-01,0,0,0,0,0,0,0,0,3,3,13,41,13,0
2016-03-01,44,0,3,3,0,1,1,5,0,9,25,55,22,0
2016-04-01,44,0,2,0,0,0,0,0,3,2,5,44,18,2
2016-05-01,0,0,0,0,0,0,0,0,4,0,7,51,21,1
2016-06-01,0,0,0,0,0,0,0,0,2,0,2,52,23,1
2016-07-01,0,0,0,0,0,0,0,0,0,0,0,46,18,4
2016-08-01,45,0,3,7,2,7,1,47,2,23,71,42,12,0
2016-09-01,17,0,2,3,0,2,1,4,10,8,13,45,12,2
2016-10-01,0,0,0,0,0,0,0,0,4,1,5,39,15,0
2016-11-01,3,0,1,7,2,1,1,23,22,9,26,384,137,3
