dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-07-01,6,0,1,0,0,0,0,0,0,0,0,0,0,3
2014-08-01,94,0,3,0,0,0,0,0,1,0,6,1,0,7
2014-09-01,147,0,4,0,0,0,0,0,0,0,0,30,6,5
2014-10-01,46,0,2,0,0,0,0,0,0,1,1,8,1,7
2014-11-01,92,0,2,0,0,0,0,0,1,3,6,6,2,5
2014-12-01,22,0,1,1,0,1,1,0,1,3,11,56,13,3
2015-01-01,22,2,2,0,0,0,0,0,7,4,17,56,20,3
2015-02-01,6,0,1,0,0,0,0,0,4,1,23,45,7,2
2015-03-01,4,0,1,0,0,0,0,0,2,0,9,54,18,4
2015-04-01,0,0,0,0,0,0,0,0,3,3,11,67,14,0
2015-05-01,0,0,0,0,0,0,0,0,4,2,6,64,18,3
2015-06-01,36,0,1,5,3,1,1,3,5,8,13,51,21,4
2015-07-01,24,0,2,2,1,0,0,0,15,7,30,59,18,2
2015-08-01,2,0,1,0,0,0,0,0,7,2,17,61,23,2
2015-09-01,0,0,0,1,0,0,0,0,5,0,2,50,10,1
2015-10-01,4,0,1,0,0,0,0,0,6,0,12,64,22,4
2015-11-01,0,0,0,1,0,0,0,0,15,1,21,83,35,1
2015-12-01,0,0,0,2,0,0,0,0,9,1,12,92,21,3
2016-01-01,0,0,0,0,0,0,0,0,2,1,3,69,21,1
2016-02-01,0,0,0,1,0,0,0,0,3,0,2,48,15,0
2016-03-01,0,0,0,0,0,0,0,0,6,0,1,164,34,0
2016-04-01,0,0,0,0,0,0,0,0,4,0,2,59,17,1
2016-05-01,0,0,0,0,0,0,0,0,6,1,7,85,17,1
2016-06-01,0,0,0,0,0,0,0,0,2,1,1,61,13,2
2016-07-01,0,0,0,0,0,0,0,0,1,4,4,79,15,0
2016-08-01,0,0,0,0,0,0,0,0,2,1,2,76,17,3
2016-09-01,0,0,0,0,0,0,0,0,0,0,0,60,16,2
2016-10-01,0,0,0,0,0,0,0,0,1,5,11,88,23,1
2016-11-01,0,0,0,0,0,0,0,0,1,0,1,52,12,2
2016-12-01,0,0,0,0,0,0,0,0,1,0,7,55,15,1
2017-01-01,0,0,0,0,0,0,0,0,3,0,1,31,4,0
2017-02-01,0,0,0,0,0,0,0,0,0,0,0,42,9,0
2017-03-01,0,0,0,0,0,0,0,0,2,0,2,50,14,0
2017-04-01,0,0,0,1,0,0,0,0,2,0,0,41,6,1
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,43,12,0
2017-06-01,1,0,1,1,0,0,0,0,2,0,4,52,11,0
2017-07-01,0,0,0,0,0,0,0,0,1,0,0,44,9,1
2017-08-01,0,0,0,0,0,0,0,0,1,1,1,49,8,0
2017-09-01,0,0,0,1,0,0,0,0,1,0,0,39,8,0
2017-10-01,0,0,0,0,0,0,0,0,1,0,0,35,11,1
2017-11-01,5,0,1,0,0,0,0,0,2,0,0,44,9,1
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,43,17,0
2018-01-01,0,0,0,0,0,0,0,0,1,1,0,39,9,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,20,7,0
2018-03-01,2,0,1,1,0,0,0,0,10,3,5,620,120,1
