dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2013-07-01,87,0,1,0,0,0,0,0,0,0,0,8,3,3
2013-08-01,42,0,4,4,0,3,1,14,5,10,35,19,6,0
2013-09-01,3,0,2,4,1,0,0,15,3,2,5,11,5,2
2013-10-01,29,0,8,8,1,8,1,39,3,18,72,29,9,1
2013-11-01,4,0,2,5,0,0,0,4,6,3,11,34,11,2
2013-12-01,0,0,0,2,0,0,0,6,4,1,13,28,15,2
2014-01-01,3,0,2,5,0,0,0,20,6,1,12,27,7,0
2014-02-01,1,0,1,9,0,0,0,17,13,0,14,45,20,3
2014-03-01,2,0,2,6,0,0,0,9,12,0,29,44,17,4
2014-04-01,3,0,3,8,1,0,0,16,6,1,4,47,15,2
2014-05-01,1,0,1,3,1,0,0,5,8,2,12,44,14,1
2014-06-01,8,0,5,5,0,0,0,2,4,1,6,41,19,0
2014-07-01,80,0,11,12,14,25,3,95,4,59,132,63,19,0
2014-08-01,27,0,5,17,2,8,2,48,22,14,67,72,15,0
2014-09-01,0,0,0,4,0,0,0,3,8,1,9,56,11,3
2014-10-01,0,0,0,6,1,0,0,31,21,1,62,47,19,1
2014-11-01,2,0,2,4,0,0,0,7,8,1,7,49,15,2
2014-12-01,0,0,0,3,0,0,0,3,10,1,11,47,15,1
2015-01-01,1,0,1,7,1,0,0,3,13,1,20,60,18,2
2015-02-01,5,0,2,3,0,3,1,11,7,5,17,52,10,1
2015-03-01,17,0,5,13,4,3,1,38,11,12,66,72,18,0
2015-04-01,3,0,2,7,0,1,1,11,12,2,26,60,17,0
2015-05-01,0,0,0,5,0,0,0,7,8,2,26,64,18,1
2015-06-01,0,0,0,3,0,0,0,0,5,2,7,73,18,1
2015-07-01,4,0,3,4,0,1,1,7,3,1,6,69,14,1
2015-08-01,1,0,1,1,1,1,1,3,2,4,9,45,15,0
2015-09-01,0,0,0,4,1,0,0,2,5,2,8,57,20,2
2015-10-01,4,0,1,8,0,0,0,1,6,5,15,50,21,2
2015-11-01,47,3,4,8,1,2,1,15,12,44,136,52,16,1
2015-12-01,4,0,1,3,0,0,0,0,9,0,15,39,15,0
2016-01-01,1,0,1,1,0,0,0,1,5,1,14,48,12,0
2016-02-01,5,0,1,4,1,0,0,9,10,4,31,32,17,0
2016-03-01,0,0,0,2,1,0,0,0,11,2,44,48,17,1
2016-04-01,0,0,0,1,0,0,0,0,4,0,6,51,14,0
2016-05-01,1,5,1,1,0,1,1,1,11,1,15,69,13,0
2016-06-01,0,0,0,2,0,0,0,1,10,0,7,48,13,0
2016-07-01,0,0,0,0,0,0,0,0,4,1,6,39,15,0
2016-08-01,0,0,0,1,1,0,0,0,8,3,14,53,17,0
2016-09-01,0,0,0,1,0,0,0,0,3,0,1,48,11,3
2016-10-01,10,0,1,35,10,1,1,23,121,35,176,1081,410,6
