dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-05-01,1,0,1,0,0,0,0,0,0,0,0,0,0,4
2015-06-01,14,0,2,0,0,0,0,0,0,0,0,3,1,6
2015-07-01,19,0,1,0,0,0,0,0,0,0,0,1,0,2
2015-08-01,18,0,1,0,0,0,0,0,0,0,0,1,0,1
2015-09-01,9,0,2,3,3,0,0,0,0,3,0,7,6,0
2015-10-01,8,0,1,0,0,0,0,0,0,0,0,2,1,4
2015-11-01,9,0,1,0,0,0,0,0,0,0,0,5,1,0
2015-12-01,9,0,1,1,1,0,0,0,0,2,0,0,2,7
2016-01-01,6,0,2,0,0,0,0,0,0,0,0,9,10,5
2016-02-01,2,0,1,0,0,0,0,0,0,0,0,2,2,3
2016-03-01,21,0,1,0,0,0,0,0,0,0,0,8,5,8
2016-04-01,20,0,1,0,0,0,0,0,0,0,0,10,8,6
2016-05-01,9,0,1,0,0,0,0,0,0,0,0,10,8,1
2016-06-01,3,0,1,0,0,0,0,0,0,4,4,11,4,3
2016-07-01,11,0,1,0,0,0,0,0,0,1,0,13,16,2
2016-08-01,23,0,1,1,0,1,1,0,0,2,2,20,9,2
2016-09-01,15,0,1,0,0,0,0,0,0,1,1,16,7,9
2016-10-01,30,0,1,1,0,1,1,0,0,4,2,31,13,2
2016-11-01,11,0,1,0,0,0,0,0,0,0,0,19,10,2
2016-12-01,7,0,1,0,0,0,0,0,0,0,0,13,8,2
2017-01-01,2,0,1,0,0,0,0,0,0,0,0,12,4,3
2017-02-01,6,0,1,0,0,0,0,0,0,0,0,14,4,2
2017-03-01,4,0,1,0,0,0,0,0,0,0,0,22,3,1
2017-04-01,6,0,1,1,0,1,1,0,0,2,0,20,8,4
2017-05-01,4,0,1,1,0,1,1,0,0,1,0,24,16,1
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,149,28,8
2017-07-01,10,0,4,7,0,6,1,3,0,13,9,93,29,7
2017-08-01,19,0,5,8,2,7,1,49,0,24,69,212,31,12
2017-09-01,10,4,3,2,0,1,1,1,0,3,2,108,30,7
2017-10-01,12,0,8,15,3,8,1,17,0,23,43,80,33,3
2017-11-01,10,0,4,4,1,6,1,23,0,18,30,179,28,8
2017-12-01,17,0,3,9,4,4,1,44,0,15,40,187,47,6
2018-01-01,11,0,4,8,1,7,3,23,0,26,78,369,77,12
2018-02-01,6,0,3,9,3,3,2,123,0,8,66,238,65,8
2018-03-01,19,4,5,18,7,13,1,58,2,33,167,174,61,10
2018-04-01,4,0,3,8,3,2,1,28,0,13,22,98,29,3
2018-05-01,17,4,5,18,9,13,1,166,0,35,140,93,39,5
2018-06-01,11,2,4,6,2,3,1,126,3,30,227,79,25,2
2018-07-01,1,0,1,1,0,0,0,63,10,7,192,79,24,1
2018-08-01,7,0,4,10,0,4,1,69,0,15,30,49,19,2
2018-09-01,30,4,4,19,4,16,1,199,1,48,250,50,16,6
2018-10-01,13,12,3,21,6,10,1,266,0,20,145,41,14,0
2018-11-01,28,2,7,38,13,23,2,256,0,44,151,41,22,0
2018-12-01,21,0,7,27,11,19,4,229,1,41,154,52,5,1
2019-01-01,22,1,6,29,8,20,5,348,3,44,305,19,14,0
2019-02-01,7,2,3,9,2,7,2,87,1,28,221,21,8,0
2019-03-01,36,5,8,39,11,29,5,540,1,54,326,42,9,0
2019-04-01,15,0,5,20,10,13,4,317,1,46,354,24,7,1
2019-05-01,59,0,3,42,5,35,3,460,5,74,395,15,11,0
2019-06-01,26,0,6,45,21,26,4,555,3,92,601,20,12,0
2019-07-01,35,2,7,44,13,33,4,708,7,86,826,26,11,0
2019-08-01,33,0,9,43,9,32,4,552,5,74,691,31,10,1
2019-09-01,10,0,7,18,0,9,4,264,12,29,312,25,6,0
2019-10-01,14,0,6,27,5,14,4,389,6,37,269,16,4,1
2019-11-01,35,0,10,45,22,35,4,673,33,98,827,31,9,0
2019-12-01,39,7,7,46,12,34,4,408,30,156,1209,22,6,0
