dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-02-01,20,0,2,0,0,0,0,0,0,0,0,6,1,7
2015-03-01,87,0,1,0,0,0,0,0,0,5,12,234,39,8
2015-04-01,69,0,1,1,0,0,0,1,0,5,7,166,42,2
2015-05-01,53,0,2,3,1,2,1,7,0,9,11,178,59,6
2015-06-01,49,0,5,10,4,6,2,18,0,20,33,100,26,4
2015-07-01,71,0,1,2,0,2,1,0,0,4,2,80,30,0
2015-08-01,8,0,1,0,0,0,0,0,0,5,7,81,21,3
2015-09-01,23,0,1,1,0,1,1,0,0,3,2,58,24,2
2015-10-01,5,3,2,0,0,0,0,0,0,2,3,40,20,2
2015-11-01,1,0,1,1,0,0,0,0,0,0,0,79,10,2
2015-12-01,23,1,2,0,1,1,1,2,0,11,18,75,21,2
2016-01-01,10,0,1,0,0,0,0,0,0,2,3,68,9,3
2016-02-01,20,0,1,0,0,0,0,0,0,6,14,46,15,2
2016-03-01,34,0,1,0,0,0,0,0,0,0,0,72,24,1
2016-04-01,7,0,1,0,0,0,0,0,0,1,0,68,26,2
2016-05-01,29,0,2,2,0,2,1,0,0,4,4,61,11,2
2016-06-01,66,0,2,0,0,0,0,0,0,0,0,53,15,2
2016-07-01,24,0,2,1,0,0,0,0,0,1,1,49,15,3
2016-08-01,45,0,1,0,0,0,0,0,2,1,6,44,19,0
2016-09-01,57,0,1,0,0,1,1,0,0,1,0,47,11,1
2016-10-01,71,0,1,2,0,2,1,0,0,8,20,38,5,1
2016-11-01,10,0,1,2,1,1,1,2,0,20,32,34,5,0
2016-12-01,0,0,0,0,0,0,0,0,0,0,0,29,6,0
2017-01-01,83,0,2,3,1,2,1,0,0,6,5,53,6,1
2017-02-01,67,0,1,0,0,0,0,0,0,1,1,28,5,1
2017-03-01,15,0,1,0,0,0,0,0,1,0,3,53,8,0
2017-04-01,15,0,1,0,0,0,0,0,0,0,0,34,10,0
2017-05-01,34,0,1,1,0,0,0,3,0,1,1,46,4,0
2017-06-01,6,0,1,0,1,0,0,3,0,5,7,30,6,1
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,41,7,0
2017-08-01,56,0,1,0,0,0,0,0,0,2,2,30,6,0
2017-09-01,89,1,1,4,0,4,1,0,0,15,24,50,9,2
2017-10-01,8,0,1,0,0,0,0,0,1,0,4,47,6,1
2017-11-01,39,0,1,0,0,0,0,0,0,6,15,44,3,1
2017-12-01,0,0,0,0,0,0,0,0,0,1,1,40,10,0
2018-01-01,88,4,1,0,0,0,0,0,0,7,13,45,7,1
2018-02-01,95,2,2,2,0,2,1,14,0,11,29,30,14,0
2018-03-01,51,0,1,0,0,0,0,0,2,1,4,41,10,0
2018-04-01,93,0,1,1,0,1,1,0,0,7,11,48,6,0
2018-05-01,22,0,1,2,0,2,1,0,3,8,16,72,16,0
2018-06-01,0,0,0,1,0,0,0,0,3,2,2,39,8,0
2018-07-01,0,0,0,0,0,0,0,0,1,0,67,32,6,0
2018-08-01,4,1,2,0,0,0,0,0,2,0,8,25,3,0
2018-09-01,0,0,0,0,0,0,0,0,4,0,1,26,4,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,44,11,0
2018-11-01,0,0,0,0,0,0,0,0,1,0,0,41,5,1
2018-12-01,0,0,0,0,0,0,0,0,2,0,1,38,7,0
2019-01-01,0,0,0,0,0,0,0,0,2,0,2,32,8,0
2019-02-01,0,0,0,0,0,0,0,0,1,3,4,32,12,1
2019-03-01,0,0,0,0,0,0,0,0,1,2,6,25,6,0
2019-04-01,3,0,1,5,0,0,0,7,14,12,77,224,55,3
