dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,112,0,3,16,1,15,1,0,0,17,0,0,0,3
2016-02-01,105,2,3,14,1,12,1,2,0,13,1,1,0,3
2016-03-01,196,0,2,28,2,27,2,2,0,32,3,0,0,0
2016-04-01,303,0,7,51,2,48,2,2,0,64,38,71,8,1
2016-05-01,159,0,5,12,1,12,2,0,3,43,121,93,11,2
2016-06-01,42,0,3,3,2,1,1,12,2,20,113,353,46,2
2016-07-01,19,0,2,1,1,0,0,0,1,13,21,31,10,3
2016-08-01,73,0,7,0,0,0,0,0,12,43,161,95,16,0
2016-09-01,34,0,5,2,0,1,1,0,0,34,74,32,8,4
2016-10-01,14,0,2,1,0,1,1,0,1,9,11,28,9,4
2016-11-01,31,0,3,3,2,2,1,6,3,7,13,22,8,4
2016-12-01,27,0,3,1,0,1,1,0,0,3,1,17,5,2
2017-01-01,4,0,2,0,0,0,0,0,0,1,0,84,30,0
2017-02-01,7,0,2,0,0,0,0,0,2,4,13,222,55,1
2017-03-01,19,0,3,0,0,0,0,0,0,2,2,210,53,1
2017-04-01,12,0,2,0,0,0,0,0,1,2,0,70,27,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,132,50,1
2017-06-01,12,0,1,0,0,0,0,0,0,4,5,57,32,1
2017-07-01,1,0,1,0,0,0,0,0,0,0,0,76,44,2
2017-08-01,22,0,5,0,0,0,0,0,1,8,2,112,42,0
2017-09-01,8,0,3,0,0,0,0,0,2,6,17,84,58,3
2017-10-01,39,0,7,0,0,0,0,0,1,35,56,66,44,1
2017-11-01,2,0,2,0,0,0,0,0,2,54,144,60,37,1
2017-12-01,19,0,2,0,0,0,0,0,4,9,16,82,35,0
2018-01-01,7,0,1,0,0,0,0,0,4,9,26,62,47,3
2018-02-01,9,2,3,1,1,0,0,2,2,13,40,56,42,1
2018-03-01,11,3,2,0,0,0,0,0,0,12,21,83,37,0
2018-04-01,18,4,6,0,0,0,0,0,6,19,50,84,42,2
2018-05-01,34,0,6,1,1,0,0,2,9,31,49,67,47,0
2018-06-01,16,0,3,0,0,0,0,0,1,26,72,58,38,1
2018-07-01,0,0,0,0,0,0,0,0,0,1,0,48,36,0
2018-08-01,0,0,0,0,0,0,0,0,2,1,0,55,32,2
2018-09-01,0,0,0,0,0,0,0,0,0,0,0,49,22,0
2018-10-01,0,0,0,0,0,0,0,0,2,0,0,46,24,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,0,30,18,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,0,27,24,1
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,33,21,2
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,19,24,0
2019-03-01,0,0,0,0,0,0,0,0,1,0,0,25,27,1
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,27,22,0
2019-05-01,0,0,0,1,0,0,0,0,3,0,1,21,24,0
2019-06-01,0,0,0,0,0,0,0,0,0,0,0,28,16,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,0,27,21,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,30,14,1
2019-09-01,0,0,0,0,0,0,0,0,0,0,0,22,17,1
2019-10-01,0,0,0,0,0,0,0,0,3,0,0,22,19,0
2019-11-01,1,0,1,0,0,0,0,0,0,0,0,49,30,0
