dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,35,0,2,0,0,0,0,0,0,2,1,2,0,0
2016-11-01,101,2,4,12,1,11,1,38,0,25,87,118,4,0
2016-12-01,10,0,3,6,0,3,1,15,0,6,19,26,1,0
2017-01-01,11,0,4,7,0,5,1,25,0,6,16,38,4,0
2017-02-01,4,0,3,4,1,0,0,48,0,2,19,53,4,0
2017-03-01,20,0,4,9,7,6,1,36,0,18,42,65,4,0
2017-04-01,18,0,7,8,1,6,1,11,0,10,13,67,4,0
2017-05-01,38,0,5,4,0,9,1,25,0,24,62,50,4,0
2017-06-01,3,0,1,4,0,0,0,17,0,0,0,55,3,0
2017-07-01,4,0,2,3,0,0,0,4,0,1,1,55,1,0
2017-08-01,29,0,4,7,4,9,1,103,0,26,58,86,2,0
2017-09-01,9,0,4,2,1,1,1,59,1,6,63,65,2,0
2017-10-01,12,0,3,6,0,6,1,17,0,8,9,54,4,0
2017-11-01,22,0,7,6,0,4,1,16,0,4,7,76,11,0
2017-12-01,12,0,4,2,0,4,1,7,0,7,8,74,4,0
2018-01-01,8,0,2,2,0,2,1,9,0,17,34,93,7,0
2018-02-01,7,0,2,5,0,2,1,25,0,5,19,92,4,0
2018-03-01,12,0,4,5,0,3,1,27,0,5,16,81,6,1
2018-04-01,0,0,0,3,6,0,0,35,0,7,21,96,1,0
2018-05-01,3,1,3,5,5,0,0,41,0,10,28,112,4,0
2018-06-01,2,0,2,2,0,0,0,12,0,4,14,130,4,0
2018-07-01,16,0,2,5,1,4,1,49,0,7,37,91,6,0
2018-08-01,16,0,3,9,3,7,1,52,1,12,36,101,5,0
2018-09-01,16,0,6,9,6,4,1,52,0,13,34,88,8,0
2018-10-01,6,0,1,3,0,0,0,3,0,0,0,96,5,0
2018-11-01,20,0,5,4,1,8,1,32,0,10,24,107,7,0
2018-12-01,29,0,5,8,0,7,1,25,1,7,14,92,1,0
2019-01-01,6,0,5,5,0,6,2,17,0,33,92,105,5,0
2019-02-01,58,0,4,0,0,0,0,0,0,8,31,78,5,0
2019-03-01,111,0,5,2,1,2,1,12,0,15,48,70,3,0
2019-04-01,26,0,4,7,2,5,1,6,0,47,177,109,4,0
2019-05-01,7,0,2,11,4,6,1,23,0,14,31,97,9,0
2019-06-01,42,1,5,19,6,9,1,52,0,25,76,82,5,0
2019-07-01,36,0,4,19,10,8,1,78,0,29,99,64,3,0
2019-08-01,14,0,4,8,9,4,1,60,0,21,93,63,3,0
2019-09-01,22,0,2,5,0,2,1,27,1,10,41,44,5,0
2019-10-01,20,0,6,10,5,7,1,35,2,23,90,49,9,0
2019-11-01,2,0,2,5,2,2,2,14,5,13,62,60,2,0
2019-12-01,2,0,1,2,1,0,0,3,4,4,24,75,4,0
