dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-12-01,187,0,2,3,1,2,1,12,1,9,46,301,6,0
2017-01-01,10,0,2,1,0,1,1,2,0,3,12,49,1,0
2017-02-01,3,0,1,1,0,0,0,3,0,2,7,30,2,1
2017-03-01,0,0,0,0,0,0,0,0,0,0,0,6,1,2
2017-04-01,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2017-05-01,2,0,1,1,0,0,0,1,0,0,0,15,2,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,4,1,1
2017-09-01,2,0,1,0,0,0,0,0,0,0,0,7,0,0
2017-10-01,18,0,2,1,0,3,1,20,0,6,16,5,1,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2018-03-01,0,0,0,1,0,0,0,2,0,0,0,0,3,1
2018-04-01,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2018-05-01,1,0,1,1,0,0,0,1,0,0,0,2,0,0
2018-06-01,3,0,1,0,0,1,1,1,0,1,1,2,1,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2018-09-01,93,0,5,5,1,4,1,13,0,10,26,2125,50,0
2018-10-01,23,0,4,3,1,3,1,7,0,6,7,101,2,0
2018-11-01,16,0,2,1,0,0,0,2,0,2,2,18,4,0
2018-12-01,4,0,1,0,0,1,1,2,0,5,13,18,3,0
2019-01-01,2,0,2,1,0,1,1,2,1,1,2,24,1,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,17,2,0
2019-03-01,13,0,2,1,0,1,1,6,1,9,19,18,3,0
2019-04-01,0,0,0,0,0,0,0,0,1,0,2,19,3,0
2019-05-01,4,0,1,0,0,0,0,0,2,0,1,13,3,0
2019-06-01,0,0,0,0,0,0,0,0,2,0,4,18,1,0
2019-07-01,0,0,0,0,0,0,0,0,3,1,4,24,2,0
2019-08-01,4,0,2,1,0,1,1,2,2,2,7,14,3,0
2019-09-01,2,0,1,0,0,0,0,0,8,1,14,89,17,0
