dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2009-01-01,13,0,2,0,0,0,0,0,0,0,0,0,2,0
2009-02-01,4,0,2,0,0,0,0,0,0,0,0,0,0,1
2009-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009-04-01,6,0,2,0,0,0,0,0,0,0,0,0,0,2
2009-05-01,2,0,1,0,0,0,0,0,0,0,0,0,0,2
2009-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009-07-01,10,0,2,0,0,0,0,0,0,0,0,0,1,3
2009-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2009-09-01,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2009-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009-12-01,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,10,0,3,0,0,0,0,0,0,0,0,0,0,1
2010-02-01,28,0,4,0,0,0,0,0,0,0,0,0,1,0
2010-03-01,37,0,4,0,0,0,0,0,0,0,0,0,2,2
2010-04-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,8,0,4,0,0,0,0,0,0,0,0,0,4,3
2010-06-01,10,0,5,0,0,0,0,0,0,0,0,0,1,1
2010-07-01,23,0,4,0,0,0,0,0,0,0,0,0,3,1
2010-08-01,12,0,2,0,0,0,0,0,0,0,0,0,3,4
2010-09-01,24,0,2,0,0,0,0,0,0,0,0,0,5,1
2010-10-01,12,6,2,0,0,0,0,0,0,0,0,0,1,2
2010-11-01,32,0,3,0,0,0,0,0,0,0,0,0,2,4
2010-12-01,2,0,2,0,0,0,0,0,0,0,0,0,1,3
2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2011-02-01,8,0,1,0,0,0,0,0,0,0,0,0,7,1
2011-03-01,14,0,1,0,0,0,0,0,0,0,0,0,2,5
2011-04-01,5,0,2,0,0,0,0,0,0,0,0,0,0,3
2011-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2011-06-01,7,0,2,0,0,0,0,0,0,0,0,0,2,1
2011-07-01,12,0,2,0,0,0,0,0,0,0,0,0,1,1
2011-08-01,10,0,4,0,0,0,0,0,0,0,0,0,3,1
2011-09-01,4,0,3,0,0,0,0,0,0,0,0,0,5,2
2011-10-01,14,0,1,0,0,0,0,0,0,0,0,0,2,0
2011-11-01,6,0,1,0,0,0,0,0,0,0,0,0,3,2
2011-12-01,12,0,3,0,0,0,0,0,0,0,0,0,2,3
2012-01-01,7,0,2,0,0,0,0,0,0,0,0,0,2,0
2012-02-01,14,0,1,0,0,0,0,0,0,0,0,0,4,6
2012-03-01,32,0,3,0,0,0,0,0,0,0,0,0,4,5
2012-04-01,16,0,2,0,0,0,0,0,0,0,0,258,3,1
2012-05-01,1,0,1,0,0,0,0,0,0,0,0,4,1,1
2012-06-01,6,0,2,3,1,2,1,12,0,5,9,0,5,1
2012-07-01,9,0,2,1,0,1,1,0,0,2,8,1,2,3
2012-08-01,10,0,2,4,1,1,1,12,0,5,12,2,3,2
2012-09-01,30,0,3,2,1,2,1,14,0,5,16,0,2,0
2012-10-01,0,0,0,4,1,0,0,25,0,1,4,2,8,1
2012-11-01,7,0,4,3,0,2,1,12,0,3,8,0,5,0
2012-12-01,16,0,4,3,0,4,1,6,0,5,8,2,3,1
2013-01-01,18,0,1,2,2,0,0,12,0,3,10,1,7,3
2013-02-01,32,5,3,2,4,1,1,29,0,13,40,24,5,3
2013-03-01,13,0,3,5,2,3,1,42,0,8,18,54,8,0
