dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-06-01,30,0,4,4,0,3,1,18,1,6,10,400,18,2
2016-07-01,24,0,1,6,1,4,1,18,6,12,42,557,25,1
2016-08-01,17,0,2,7,2,7,2,48,1,14,40,146,15,0
2016-09-01,13,0,1,4,0,4,1,12,1,9,24,172,15,0
2016-10-01,7,0,3,5,1,3,1,20,1,6,12,78,4,0
2016-11-01,14,0,2,8,0,9,1,20,0,15,30,34,2,0
2016-12-01,1,0,1,1,0,1,1,0,2,5,18,212,9,0
2017-01-01,5,0,3,6,0,4,1,10,1,11,33,97,5,0
2017-02-01,1,0,1,1,1,1,1,5,2,5,34,38,2,1
2017-03-01,3,0,3,7,1,3,1,20,0,7,11,103,12,1
2017-04-01,16,0,4,17,5,14,2,75,6,26,79,37,6,0
2017-05-01,1,0,1,1,1,1,1,18,1,3,21,84,7,0
2017-06-01,0,0,0,1,0,0,0,0,1,1,3,30,3,0
2017-07-01,2,0,1,3,1,2,1,4,0,4,3,31,2,0
2017-08-01,0,0,0,4,0,0,0,10,1,1,11,34,5,1
2017-09-01,4,0,3,4,1,4,3,22,4,8,24,32,2,1
2017-10-01,7,0,5,4,0,7,3,18,2,9,18,32,2,0
2017-11-01,0,0,0,1,0,0,0,6,1,0,6,27,2,0
2017-12-01,1,0,1,3,0,1,1,9,2,1,8,97,10,0
2018-01-01,0,0,0,1,0,0,0,3,3,0,11,51,4,0
2018-02-01,5,0,4,6,1,4,3,20,4,5,19,25,4,0
2018-03-01,7,0,2,6,0,6,2,0,0,6,0,26,5,0
2018-04-01,4,0,3,6,0,4,1,3,3,5,6,45,4,0
2018-05-01,8,0,3,10,1,8,2,1,0,9,1,32,2,1
2018-06-01,5,0,1,1,0,3,2,0,0,3,0,27,4,0
2018-07-01,6,0,3,9,0,5,1,9,1,6,12,62,7,0
2018-08-01,7,2,4,6,0,5,1,5,2,5,3,41,11,0
2018-09-01,0,0,0,1,0,0,0,0,2,0,13,27,4,0
2018-10-01,10,0,3,9,0,10,1,1,0,10,1,41,10,0
2018-11-01,0,0,0,2,0,0,0,6,2,0,6,24,4,0
2018-12-01,0,0,0,1,1,0,0,0,1,1,0,16,2,0
2019-01-01,2,0,2,3,1,2,1,2,0,3,1,37,5,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,25,2,0
2019-03-01,0,0,0,3,1,0,0,5,1,1,3,34,4,0
2019-04-01,0,0,0,1,1,0,0,0,3,2,0,17,5,0
2019-05-01,0,0,0,1,0,0,0,0,2,0,4,48,2,0
2019-06-01,3,0,2,2,0,3,1,3,3,3,2,134,19,0
