dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-06-01,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-08-01,11,0,1,0,0,0,0,0,0,0,0,0,0,1
2014-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,30,0,1,0,0,0,0,0,0,0,0,0,0,1
2014-12-01,18,0,3,0,0,0,0,0,0,0,0,0,0,2
2015-01-01,72,0,2,2,0,1,1,13,0,7,16,0,0,0
2015-02-01,16,0,3,2,0,3,2,3,0,8,6,3,0,0
2015-03-01,3,0,2,0,0,0,0,0,0,0,0,0,2,1
2015-04-01,4,0,1,0,0,0,0,0,0,0,0,0,0,2
2015-05-01,1,0,1,0,0,0,0,0,0,0,0,2,0,0
2015-06-01,1,0,1,0,0,0,0,0,1,4,11,1,0,1
2015-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,3
2015-08-01,8,0,1,0,0,0,0,0,0,1,4,5,1,1
2015-09-01,9,0,2,0,0,0,0,0,0,0,0,0,0,1
2015-10-01,28,0,3,3,0,3,2,2,1,7,5,3,2,0
2015-11-01,54,0,3,3,1,2,2,8,0,5,16,2,1,2
2015-12-01,41,0,3,2,0,2,2,0,2,4,20,4,2,2
2016-01-01,68,0,3,7,0,7,3,24,0,23,33,3,2,1
2016-02-01,30,0,5,6,0,4,1,26,0,12,14,7,0,0
2016-03-01,45,0,6,9,0,10,5,5,6,25,60,7,1,1
2016-04-01,20,0,5,3,0,3,2,2,10,14,34,8,0,1
2016-05-01,118,0,5,15,1,14,3,41,4,39,122,1,2,0
2016-06-01,68,0,7,11,1,9,3,76,8,25,97,6,2,0
2016-07-01,121,0,8,12,1,13,4,36,0,43,101,12,1,3
2016-08-01,78,0,8,14,1,13,6,24,12,69,171,9,1,2
2016-09-01,17,0,2,1,0,0,0,0,24,14,208,12,0,1
2016-10-01,18,0,4,3,0,2,1,5,24,7,98,17,2,0
2016-11-01,25,0,2,3,0,4,1,4,13,17,134,9,0,5
2016-12-01,23,0,2,3,0,2,1,6,7,7,90,14,1,0
2017-01-01,25,0,3,3,3,0,0,18,14,20,83,11,2,1
2017-02-01,33,0,4,2,0,1,1,0,10,6,83,7,0,0
2017-03-01,18,0,3,0,0,2,2,0,17,9,177,12,0,2
2017-04-01,35,0,3,3,0,3,1,6,16,16,139,18,1,0
2017-05-01,31,0,4,3,1,2,1,11,7,16,66,24,1,0
2017-06-01,24,0,4,2,0,3,1,0,27,19,114,15,0,2
2017-07-01,13,0,1,2,2,0,0,4,19,19,204,13,6,1
2017-08-01,39,0,4,0,0,0,0,0,15,8,92,19,2,0
2017-09-01,105,0,7,3,0,3,2,4,14,37,290,13,4,0
2017-10-01,95,0,8,6,0,4,2,13,22,42,320,177,10,1
2017-11-01,67,0,7,6,0,6,4,4,20,33,366,68,9,1
2017-12-01,33,0,7,0,0,2,1,1,18,27,279,80,11,2
2018-01-01,41,0,6,1,0,0,0,0,25,29,223,67,13,1
2018-02-01,40,0,8,8,1,7,3,11,27,55,337,43,8,0
2018-03-01,102,0,7,8,0,9,4,23,34,52,344,61,9,2
2018-04-01,95,0,9,2,0,2,1,10,38,58,410,150,19,0
2018-05-01,29,0,5,3,0,2,1,6,26,19,156,108,17,0
2018-06-01,55,0,6,5,0,4,3,12,54,39,341,75,21,0
2018-07-01,99,0,7,6,2,4,1,11,38,71,392,98,16,0
2018-08-01,28,0,8,2,0,2,2,3,30,34,257,74,16,0
2018-09-01,36,0,5,4,0,5,1,37,25,33,224,89,16,0
2018-10-01,106,0,6,15,1,11,4,29,25,45,160,135,30,1
2018-11-01,72,0,8,9,1,10,4,21,28,55,239,78,22,1
2018-12-01,59,0,5,3,0,3,2,4,12,24,112,105,27,0
2019-01-01,91,0,7,16,1,10,5,53,18,47,298,73,16,0
2019-02-01,85,0,11,15,3,12,5,40,28,105,566,58,10,1
2019-03-01,88,0,8,5,1,7,4,22,21,81,388,133,26,0
2019-04-01,77,0,9,10,2,5,1,36,41,55,298,125,20,0
2019-05-01,35,0,10,6,1,5,3,7,17,41,192,111,30,0
2019-06-01,37,0,6,9,1,5,2,28,21,50,267,108,27,0
2019-07-01,104,0,10,13,3,10,4,23,42,84,309,113,39,0
2019-08-01,110,0,13,6,0,10,4,30,53,71,411,101,36,0
2019-09-01,52,0,6,3,2,6,2,39,37,68,381,104,29,0
2019-10-01,70,0,9,12,1,7,4,29,59,2913,7852,122,32,0
2019-11-01,59,0,7,9,1,9,5,34,81,115,485,95,25,0
2019-12-01,38,0,8,11,0,9,4,3,77,120,326,118,40,0
2020-01-01,5,0,2,0,0,3,2,0,1,9,12,7,1,0
