dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,15,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,139,1,3,10,0,10,1,24,0,17,18,5,1,0
2016-01-01,89,0,1,11,0,11,1,16,0,25,23,17,0,1
2016-02-01,87,0,3,5,0,4,2,8,0,12,8,11,0,0
2016-03-01,133,0,4,26,2,25,2,54,0,39,76,157,3,0
2016-04-01,21,0,4,7,1,6,2,44,0,11,25,37,3,0
2016-05-01,1,0,1,2,0,0,0,8,0,0,0,25,2,1
2016-06-01,3,0,2,3,0,3,1,15,0,12,43,17,0,0
2016-07-01,3,0,1,2,3,1,1,17,0,8,36,25,3,0
2016-08-01,3,0,1,2,1,1,1,18,0,5,12,60,1,0
2016-09-01,6,0,3,4,2,2,2,6,0,31,40,77,5,0
2016-10-01,0,0,0,0,0,0,0,0,0,15,42,33,7,0
2016-11-01,13,0,8,12,1,9,2,69,1,26,93,58,4,0
2016-12-01,18,0,6,14,3,11,1,26,0,25,44,75,4,1
2017-01-01,12,0,4,4,0,4,2,8,0,12,62,70,2,0
2017-02-01,5,0,2,9,4,3,1,38,0,13,37,55,7,0
2017-03-01,5,0,5,5,3,4,1,28,1,35,115,52,4,0
2017-04-01,26,0,1,3,2,2,1,13,1,15,56,65,1,1
2017-05-01,16,1,4,7,2,5,2,28,0,15,35,92,5,0
2017-06-01,8,0,5,5,0,5,2,6,0,10,28,64,6,1
2017-07-01,7,0,2,3,0,3,1,6,0,12,72,66,8,0
2017-08-01,22,0,7,11,1,10,2,32,1,30,82,74,7,0
2017-09-01,23,0,8,13,0,10,2,47,1,17,61,94,7,0
2017-10-01,28,0,8,18,3,18,2,48,0,32,55,243,11,0
2017-11-01,27,0,10,21,5,14,2,65,1,25,62,83,12,0
2017-12-01,14,1,7,9,1,8,2,31,0,13,26,67,9,0
2018-01-01,11,0,7,8,2,6,2,33,1,15,39,61,2,1
2018-02-01,12,0,7,14,1,11,1,43,1,15,31,53,11,0
2018-03-01,22,0,8,15,3,11,1,49,1,19,50,86,11,0
2018-04-01,11,0,4,5,0,4,1,23,0,7,8,72,9,0
2018-05-01,9,0,7,9,1,6,2,28,4,10,45,65,8,1
2018-06-01,5,0,5,5,3,4,1,37,2,12,42,79,3,0
2018-07-01,12,0,7,7,1,7,1,17,0,19,77,74,10,0
2018-08-01,8,0,5,7,0,7,1,28,1,12,35,63,8,0
2018-09-01,15,0,6,5,1,6,2,47,1,15,58,66,9,0
2018-10-01,5,0,4,7,1,3,1,27,1,8,26,59,11,0
2018-11-01,21,0,9,15,0,15,2,15,0,25,79,40,9,0
2018-12-01,8,0,6,12,3,4,1,46,2,7,18,57,8,0
2019-01-01,12,0,7,10,1,12,2,45,1,19,33,68,8,1
2019-02-01,6,0,6,4,0,5,1,7,1,6,8,59,7,0
2019-03-01,6,0,5,6,1,3,1,15,1,8,28,57,9,0
2019-04-01,42,0,8,13,2,15,3,41,1,30,67,53,6,0
2019-05-01,25,0,8,11,1,10,3,53,1,15,55,56,11,0
2019-06-01,8,0,5,10,0,7,1,15,4,8,12,41,7,0
2019-07-01,75,0,5,6,0,8,2,18,0,9,8,47,6,0
2019-08-01,13,0,4,6,0,1,1,28,4,2,46,45,5,0
2019-09-01,42,0,7,9,2,14,2,42,1,25,64,64,9,0
2019-10-01,21,0,6,7,0,3,2,6,1,7,17,39,13,0
2019-11-01,18,0,6,6,2,8,2,26,0,16,34,29,7,0
2019-12-01,31,0,6,15,0,12,3,21,5,27,65,29,6,0
2020-01-01,1,0,1,0,0,1,1,0,0,1,0,3,0,0
