dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,17,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-09-01,6,0,1,3,1,2,1,8,0,6,43,2,0,0
2016-10-01,67,0,3,20,1,19,2,52,0,31,61,8,2,0
2016-11-01,30,0,5,10,2,7,2,21,0,20,132,13,1,0
2016-12-01,38,2,4,18,2,17,2,23,0,23,37,23,4,0
2017-01-01,18,0,3,7,0,7,1,20,0,10,26,11,3,1
2017-02-01,10,0,2,5,0,5,1,2,0,10,29,18,2,0
2017-03-01,77,0,9,20,0,20,1,48,0,42,242,22,4,0
2017-04-01,58,0,7,18,2,15,1,57,0,38,184,33,5,1
2017-05-01,77,4,5,19,6,13,2,118,0,43,253,25,7,0
2017-06-01,32,0,5,6,0,7,2,53,0,23,160,29,3,0
2017-07-01,62,3,7,12,0,12,3,104,1,22,177,34,3,0
2017-08-01,31,0,12,18,0,14,3,174,0,28,161,35,11,1
2017-09-01,12,1,6,13,5,10,3,58,0,25,102,37,2,0
2017-10-01,65,0,8,10,2,9,1,88,0,22,116,58,6,0
2017-11-01,42,0,9,10,1,7,1,61,0,16,60,58,8,0
2017-12-01,32,0,4,10,5,6,1,49,0,22,73,67,1,0
2018-01-01,31,0,5,5,0,5,1,31,0,20,112,79,6,0
2018-02-01,38,0,8,13,2,11,1,55,0,28,113,90,11,0
2018-03-01,20,0,3,5,0,5,2,12,0,25,128,85,6,0
2018-04-01,17,0,4,4,0,4,1,32,0,15,65,77,6,0
2018-05-01,89,0,14,40,8,29,2,230,0,59,248,84,7,0
2018-06-01,69,0,5,30,6,25,2,34,0,39,42,71,3,0
2018-07-01,46,0,7,15,2,10,2,70,0,30,141,104,6,0
2018-08-01,159,0,10,27,4,25,3,201,2,59,371,121,6,0
2018-09-01,253,0,7,42,10,35,4,153,2,115,520,125,7,0
2018-10-01,56,0,7,37,10,23,3,157,1,49,172,108,10,0
2018-11-01,17,0,7,41,29,11,4,157,1,52,133,103,11,0
2018-12-01,6,0,1,18,9,6,1,38,4,22,78,102,3,0
2019-01-01,3,0,2,14,8,1,1,97,4,12,84,128,8,0
2019-02-01,21,0,6,30,24,5,3,147,2,40,135,141,13,0
2019-03-01,21,0,6,32,25,19,2,146,6,54,174,124,6,0
2019-04-01,11,0,1,23,10,11,1,74,4,26,75,107,7,0
2019-05-01,11,0,1,21,7,11,1,59,5,21,33,115,9,0
2019-06-01,14,0,4,18,4,7,2,33,2,13,15,87,7,0
2019-07-01,3,0,3,15,10,1,1,30,6,11,28,92,9,0
2019-08-01,64,0,5,25,10,30,2,77,3,44,69,94,4,0
2019-09-01,78,0,8,36,1,36,3,143,6,48,144,94,6,0
2019-10-01,39,0,6,21,2,20,2,54,2,27,69,97,3,1
2019-11-01,38,0,3,22,4,18,1,44,5,36,112,105,4,0
2019-12-01,25,0,4,23,9,14,2,66,4,46,154,111,4,0
