dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2012-10-01,7,0,1,0,0,0,0,0,0,0,0,11,1,6
2012-11-01,56,0,1,0,0,0,0,0,0,0,0,0,2,2
2012-12-01,20,0,2,1,0,1,1,0,0,1,0,0,1,2
2013-01-01,18,2,2,2,0,2,2,0,0,3,1,0,0,7
2013-02-01,40,0,2,1,1,0,0,2,0,1,1,6,3,6
2013-03-01,43,0,4,3,2,1,1,4,0,5,6,9,0,10
2013-04-01,60,0,1,2,1,0,0,5,0,2,6,7,2,5
2013-05-01,44,0,1,0,0,0,0,0,0,2,26,14,0,4
2013-06-01,44,0,1,0,0,0,0,0,0,0,0,17,3,2
2013-07-01,69,0,3,3,1,1,1,12,0,5,12,56,13,3
2013-08-01,52,0,5,11,8,2,1,20,0,10,10,41,12,4
2013-09-01,48,0,3,3,3,0,0,20,2,3,15,16,5,6
2013-10-01,39,0,1,0,0,0,0,0,0,0,0,21,1,6
2013-11-01,39,0,3,3,4,0,0,26,0,4,11,31,6,5
2013-12-01,41,0,3,2,1,1,1,4,0,8,22,28,9,3
2014-01-01,36,1,1,1,1,0,0,8,1,1,10,41,4,0
2014-02-01,39,2,1,0,1,0,0,0,1,8,20,35,3,1
2014-03-01,37,0,2,1,2,0,0,25,1,4,27,17,6,3
2014-04-01,32,0,2,2,0,1,1,9,2,4,30,22,5,5
2014-05-01,31,0,1,0,0,0,0,0,1,0,7,19,8,6
2014-06-01,30,1,1,1,0,0,0,2,0,3,2,25,4,7
2014-07-01,34,0,2,1,1,0,0,5,2,2,7,27,14,1
2014-08-01,34,0,1,0,0,0,0,0,1,0,3,22,5,3
2014-09-01,42,0,2,1,0,0,0,3,1,2,22,13,8,5
2014-10-01,33,0,1,1,1,0,0,0,1,3,4,13,5,3
2014-11-01,31,0,2,2,2,1,1,5,2,9,33,23,5,2
2014-12-01,33,0,1,0,1,0,0,7,1,3,13,36,4,3
2015-01-01,32,0,1,0,0,0,0,0,0,0,0,34,10,3
2015-02-01,31,0,2,1,0,1,1,0,1,1,1,13,3,5
2015-03-01,32,0,1,0,0,0,0,0,1,3,8,28,5,4
2015-04-01,31,0,1,0,0,0,0,0,1,0,1,35,7,4
2015-05-01,31,0,1,1,0,0,0,1,0,1,2,86,21,3
2015-06-01,36,0,2,2,0,1,1,8,0,4,12,55,11,4
2015-07-01,32,0,1,1,1,1,1,6,2,2,11,41,10,5
2015-08-01,34,0,2,2,0,1,1,1,0,5,13,38,15,2
2015-09-01,30,0,1,0,0,0,0,0,0,3,14,35,12,3
2015-10-01,34,0,2,1,0,1,1,0,0,3,5,28,6,2
2015-11-01,32,0,2,1,0,1,1,2,1,1,2,41,10,0
2015-12-01,31,0,1,0,0,0,0,0,2,0,2,38,15,5
2016-01-01,33,0,2,2,2,0,0,4,2,4,10,36,8,2
2016-02-01,29,0,1,0,0,0,0,0,0,0,0,28,7,0
2016-03-01,39,0,2,2,1,0,0,2,4,2,9,42,22,2
2016-04-01,32,0,2,1,0,1,1,4,1,1,2,40,10,2
2016-05-01,31,0,1,0,0,0,0,0,4,4,31,49,16,0
2016-06-01,30,0,1,0,1,0,0,3,2,1,19,42,13,2
2016-07-01,31,0,1,0,0,0,0,0,0,2,3,34,3,1
2016-08-01,31,0,1,0,1,0,0,1,3,3,9,42,7,1
2016-09-01,30,0,1,0,0,0,0,0,2,0,1,42,6,0
2016-10-01,31,0,1,0,0,0,0,0,1,1,8,26,6,1
2016-11-01,30,0,1,0,0,0,0,0,1,0,1,35,8,4
2016-12-01,31,0,1,0,0,0,0,0,2,2,13,30,8,1
2017-01-01,31,0,1,0,0,0,0,0,1,0,1,30,17,1
2017-02-01,4,0,1,1,0,0,0,1,1,0,2,31,13,0
2017-03-01,0,0,0,0,0,0,0,0,3,1,7,49,12,0
2017-04-01,26,0,2,4,1,0,0,2,6,3,11,56,12,0
2017-05-01,34,0,2,1,2,0,0,2,0,7,19,47,6,0
2017-06-01,31,0,1,0,0,0,0,0,6,1,16,34,6,1
2017-07-01,31,0,1,0,1,0,0,5,5,1,13,47,10,0
2017-08-01,32,2,1,0,0,0,0,0,3,0,4,42,13,0
2017-09-01,30,0,1,0,0,0,0,0,1,0,3,32,6,1
2017-10-01,31,0,1,0,0,0,0,0,3,0,7,28,5,0
2017-11-01,31,0,1,0,0,0,0,0,1,3,8,34,6,0
2017-12-01,32,0,1,0,0,0,0,0,0,1,3,32,11,0
2018-01-01,31,0,1,0,0,0,0,0,5,0,17,40,8,0
2018-02-01,28,0,1,0,0,0,0,0,2,4,13,20,5,1
2018-03-01,31,0,1,0,0,0,0,0,1,1,5,27,8,0
2018-04-01,30,0,1,0,0,0,0,0,1,0,0,45,9,0
2018-05-01,31,0,1,0,0,0,0,0,3,2,22,43,13,0
2018-06-01,34,0,1,0,0,0,0,0,2,0,5,41,10,1
2018-07-01,31,0,1,1,1,0,0,0,1,1,0,39,11,0
2018-08-01,32,0,2,1,1,0,0,2,1,2,6,46,12,1
2018-09-01,30,0,1,0,0,0,0,0,3,0,4,29,10,0
2018-10-01,31,0,1,0,0,0,0,0,1,1,1,26,7,0
2018-11-01,30,0,1,0,0,0,0,0,2,1,9,39,12,1
2018-12-01,32,0,1,0,0,0,0,0,2,0,2,49,17,0
2019-01-01,31,0,1,0,0,0,0,0,1,0,4,46,12,0
2019-02-01,28,0,1,0,0,0,0,0,0,0,0,34,14,0
2019-03-01,31,0,1,0,0,0,0,0,1,0,1,58,14,0
2019-04-01,30,0,1,0,0,0,0,0,0,0,0,69,19,0
2019-05-01,31,0,1,0,0,0,0,0,0,0,0,55,13,0
2019-06-01,30,0,1,0,0,0,0,0,0,0,0,44,15,0
2019-07-01,31,0,1,0,0,0,0,0,0,0,0,49,14,0
2019-08-01,31,0,1,0,0,0,0,0,2,0,0,42,15,0
2019-09-01,31,0,1,0,0,0,0,0,0,3,6,74,23,0
2019-10-01,32,0,1,0,0,0,0,0,3,1,5,44,10,0
2019-11-01,31,0,1,0,0,0,0,0,1,0,1,48,9,0
2019-12-01,28,0,1,0,0,0,0,0,1,2,4,53,16,0
