dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-08-01,25,0,2,0,0,0,0,0,0,2,6,6,0,0
2014-09-01,27,0,2,2,0,2,1,4,0,2,2,2,1,3
2014-10-01,13,0,3,4,0,3,1,3,0,7,11,20,0,3
2014-11-01,33,5,6,7,0,8,2,23,0,12,26,21,3,1
2014-12-01,7,1,3,3,0,2,1,11,0,3,13,23,3,1
2015-01-01,5,0,1,0,0,1,1,1,0,2,10,24,1,2
2015-02-01,18,0,4,3,1,2,1,10,0,11,35,14,4,3
2015-03-01,8,0,4,2,0,1,1,14,0,9,33,96,4,1
2015-04-01,22,0,3,5,1,3,1,20,0,12,31,208,2,0
2015-05-01,10,0,2,2,0,4,2,4,0,6,17,60,4,1
2015-06-01,3,0,1,0,0,0,0,0,0,1,2,23,2,0
2015-07-01,17,0,3,2,0,1,1,13,0,8,36,26,3,0
2015-08-01,3,5,2,1,0,1,1,8,0,12,37,36,1,0
2015-09-01,5,0,1,0,0,1,1,1,0,4,14,33,3,0
2015-10-01,10,0,2,4,0,2,1,27,0,6,24,48,4,2
2015-11-01,1,0,1,0,0,0,0,0,0,4,15,38,2,1
2015-12-01,1,0,1,1,0,0,0,0,0,0,0,32,2,0
2016-01-01,2,0,2,5,0,1,1,21,0,1,0,43,9,1
2016-02-01,3,0,2,1,0,2,1,5,0,5,13,109,3,0
2016-03-01,1,0,1,2,0,0,0,11,0,1,2,60,4,1
2016-04-01,7,0,3,3,0,2,1,15,0,4,9,59,6,0
2016-05-01,2,0,2,2,0,0,0,7,0,1,4,40,3,0
2016-06-01,1,0,1,2,0,0,0,2,0,1,1,36,8,0
2016-07-01,1,0,1,1,1,0,0,1,0,1,1,40,9,0
2016-08-01,22,0,2,3,1,5,1,35,0,13,58,38,2,0
2016-09-01,2,0,1,2,0,0,0,1,0,1,19,39,3,0
2016-10-01,0,0,0,0,1,0,0,2,0,2,4,57,7,0
2016-11-01,0,0,0,1,0,0,0,7,0,0,0,53,6,0
2016-12-01,0,0,0,1,0,0,0,4,0,2,6,36,2,0
2017-01-01,4,0,1,1,0,0,0,1,0,1,1,42,5,0
2017-02-01,2,0,2,0,0,0,0,0,0,0,0,51,1,0
2017-03-01,44,1,6,10,3,12,2,30,0,33,119,68,3,1
2017-04-01,0,0,0,0,0,0,0,0,0,1,1,34,4,1
2017-05-01,0,0,0,1,0,0,0,3,0,2,4,31,8,0
2017-06-01,1,0,1,2,0,1,1,34,0,5,11,30,2,0
2017-07-01,0,0,0,1,0,0,0,0,0,2,8,39,2,0
2017-08-01,0,0,0,0,0,0,0,0,0,1,1,47,3,0
2017-09-01,0,0,0,0,0,0,0,0,0,0,0,44,4,1
2017-10-01,0,0,0,2,0,0,0,4,0,0,0,29,3,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,0,30,4,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,31,3,0
2018-01-01,0,0,0,1,0,0,0,1,0,1,2,55,6,0
2018-02-01,0,0,0,2,0,0,0,3,0,0,0,30,2,0
2018-03-01,4,0,2,2,4,2,1,30,0,11,43,42,4,0
2018-04-01,3,1,2,1,0,0,0,0,0,3,18,39,5,0
2018-05-01,52,3,5,12,14,11,2,73,0,62,215,36,5,0
2018-06-01,64,4,5,58,2,48,2,120,0,78,174,50,4,0
2018-07-01,9,0,2,12,1,9,2,13,0,17,75,45,4,0
2018-08-01,4,0,2,5,1,4,1,13,0,8,16,43,5,0
2018-09-01,10,0,2,9,4,10,2,21,0,28,39,83,4,0
2018-10-01,21,0,2,17,2,19,2,33,0,51,107,62,4,0
2018-11-01,10,0,4,10,1,7,1,16,0,16,37,54,4,0
2018-12-01,4,0,4,9,1,4,2,10,0,15,61,46,9,0
2019-01-01,16,0,5,8,1,14,1,9,0,29,94,52,4,0
2019-02-01,0,0,0,7,1,0,0,2,0,10,36,43,3,0
2019-03-01,13,0,2,6,1,12,1,0,1,27,97,37,2,0
2019-04-01,7,1,1,5,0,5,1,0,0,18,62,54,1,0
2019-05-01,17,0,1,15,0,13,1,0,0,21,42,34,3,0
2019-06-01,14,0,2,15,2,12,1,5,2,28,76,51,6,0
2019-07-01,19,0,1,21,3,19,1,8,1,38,80,65,5,0
2019-08-01,9,0,2,9,1,9,1,3,5,28,82,43,5,0
2019-09-01,19,0,1,11,0,10,1,1,5,25,60,38,2,0
2019-10-01,22,0,2,17,0,17,1,0,0,22,13,47,2,0
2019-11-01,17,0,1,5,2,5,1,7,1,14,32,44,4,0
2019-12-01,5,0,2,2,0,2,1,0,2,12,47,27,3,0
