dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-07-01,105,0,1,0,0,0,0,0,3,6,17,67,2,0
2017-08-01,95,5,3,16,0,16,1,32,1,31,52,148,4,1
2017-09-01,89,0,4,19,3,13,1,92,3,23,97,27,4,1
2017-10-01,99,1,6,28,3,24,2,151,1,36,120,155,10,0
2017-11-01,110,1,11,39,6,32,2,193,5,55,195,161,6,0
2017-12-01,84,0,7,22,2,20,2,74,5,33,88,81,8,0
2018-01-01,61,0,5,12,4,9,1,72,0,22,73,113,5,0
2018-02-01,57,0,6,11,0,10,1,45,1,17,63,52,3,0
2018-03-01,56,0,7,18,3,16,1,37,4,25,55,88,14,0
2018-04-01,40,0,7,12,1,10,1,54,2,14,58,150,7,0
2018-05-01,19,0,3,4,0,5,1,16,0,9,26,65,4,1
2018-06-01,27,0,4,8,0,6,1,37,1,9,37,30,9,0
2018-07-01,87,0,5,22,3,21,2,131,2,39,160,178,5,0
2018-08-01,57,6,6,14,1,14,2,78,1,22,74,167,5,0
2018-09-01,42,0,6,12,0,6,2,51,4,13,59,64,5,0
2018-10-01,56,0,5,7,0,10,1,31,0,14,35,57,7,1
2018-11-01,59,4,6,12,1,12,1,27,3,25,78,72,17,0
2018-12-01,22,0,3,4,0,5,2,22,2,15,59,86,5,0
2019-01-01,102,0,11,23,2,18,1,97,6,36,85,88,18,0
2019-02-01,36,0,4,6,0,6,1,38,9,10,69,114,10,0
2019-03-01,42,0,5,16,3,11,1,63,0,21,52,100,13,0
2019-04-01,43,0,5,6,1,8,2,34,10,23,118,123,15,0
2019-05-01,8,0,4,5,1,1,1,23,7,4,32,81,13,0
2019-06-01,29,0,4,6,0,7,1,22,4,10,19,60,10,0
2019-07-01,0,0,0,5,1,0,0,36,7,2,21,132,13,0
2019-08-01,31,0,7,8,3,6,2,51,4,16,49,125,16,0
2019-09-01,116,0,5,16,1,15,1,43,2,29,65,98,9,0
2019-10-01,112,0,11,22,1,18,3,96,11,33,131,105,11,0
2019-11-01,63,1,8,16,2,13,4,82,11,27,127,92,19,0
2019-12-01,7,0,4,7,2,3,2,30,11,8,36,119,15,1
