dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2013-08-01,25,0,2,1,0,1,1,0,0,4,5,4,0,4
2013-09-01,8,0,1,0,0,0,0,0,0,0,0,1,0,2
2013-10-01,6,0,1,0,0,0,0,0,0,0,0,1,1,2
2013-11-01,15,0,2,4,0,3,1,19,0,4,11,6,2,0
2013-12-01,13,0,2,0,0,0,0,0,0,4,7,6,0,4
2014-01-01,4,2,1,1,0,0,0,3,0,1,2,3,5,2
2014-02-01,6,0,1,1,3,0,0,12,0,4,21,21,6,3
2014-03-01,18,0,2,1,0,1,1,2,0,2,4,10,5,0
2014-04-01,38,0,1,0,0,0,0,0,0,8,38,89,6,2
2014-05-01,29,0,2,1,0,1,1,0,2,3,18,22,7,1
2014-06-01,10,0,1,0,0,0,0,0,0,4,23,16,4,1
2014-07-01,26,0,1,0,0,0,0,0,0,8,17,23,0,1
2014-08-01,20,0,2,2,0,1,1,3,0,12,43,40,8,1
2014-09-01,29,0,3,3,1,2,1,5,3,11,34,142,11,5
2014-10-01,1,0,1,0,0,0,0,0,2,3,13,42,4,3
2014-11-01,18,0,2,3,0,1,1,8,3,7,41,50,6,3
2014-12-01,38,5,3,4,2,2,1,10,4,10,71,173,15,2
2015-01-01,6,0,1,0,1,0,0,2,2,5,27,34,7,1
2015-02-01,27,0,1,1,0,0,0,2,1,3,10,65,13,1
2015-03-01,35,1,1,0,0,0,0,0,15,13,98,56,14,0
2015-04-01,9,3,2,1,0,1,1,2,3,3,12,37,7,3
2015-05-01,43,0,2,3,1,1,1,7,7,16,64,57,17,0
2015-06-01,11,0,1,0,0,0,0,0,9,1,48,67,11,1
2015-07-01,10,0,1,0,0,0,0,0,9,1,77,76,8,3
2015-08-01,1,0,1,1,0,0,0,1,9,4,42,81,11,1
2015-09-01,8,0,2,3,1,1,1,7,8,9,60,70,13,2
2015-10-01,21,0,2,1,0,1,1,0,11,1,38,66,14,2
2015-11-01,1,1,1,1,0,0,0,2,12,2,100,89,14,1
2015-12-01,7,0,2,3,0,3,1,11,4,3,15,87,24,2
2016-01-01,3,0,2,5,0,1,1,2,12,6,40,70,17,1
2016-02-01,4,0,2,2,0,1,1,2,5,3,23,69,12,0
2016-03-01,0,0,0,1,0,0,0,0,9,3,26,104,15,3
2016-04-01,2,0,1,1,0,0,0,1,5,2,16,53,8,0
2016-05-01,13,2,3,5,1,3,1,16,6,9,52,66,20,2
2016-06-01,13,0,4,2,1,1,1,4,11,3,21,53,14,0
2016-07-01,0,0,0,0,0,0,0,0,3,0,6,60,9,1
2016-08-01,2,0,1,0,0,1,1,3,12,3,41,63,17,1
2016-09-01,0,0,0,0,0,0,0,0,4,1,4,61,10,0
2016-10-01,0,0,0,1,0,0,0,1,9,4,10,59,14,0
2016-11-01,0,0,0,0,0,0,0,0,5,2,7,86,17,0
2016-12-01,0,0,0,0,0,0,0,0,2,0,1,57,9,0
2017-01-01,0,0,0,0,0,0,0,0,4,1,9,46,4,0
2017-02-01,0,0,0,1,0,0,0,0,5,1,21,55,12,1
2017-03-01,0,0,0,0,0,0,0,0,2,1,5,44,11,0
2017-04-01,0,0,0,1,0,0,0,0,8,2,16,42,4,0
2017-05-01,0,0,0,1,1,0,0,0,4,1,3,51,10,2
2017-06-01,0,0,0,0,1,0,0,0,2,1,6,34,8,0
2017-07-01,0,0,0,0,0,0,0,0,2,0,1,28,4,1
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,41,8,0
2017-09-01,0,0,0,1,0,0,0,0,2,0,2,30,6,0
2017-10-01,0,0,0,0,0,0,0,0,1,1,2,23,14,0
2017-11-01,0,0,0,0,0,0,0,0,1,0,3,26,6,0
2017-12-01,0,0,0,0,0,0,0,0,1,3,0,17,6,0
2018-01-01,0,0,0,0,0,0,0,0,2,0,11,21,5,0
2018-02-01,0,0,0,2,2,0,0,0,0,2,0,12,3,0
2018-03-01,0,0,0,1,1,0,0,0,1,1,0,24,9,0
2018-04-01,2,0,1,3,2,0,0,0,14,4,10,265,56,0
