dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-04-01,3,0,1,0,0,0,0,0,0,2,2,0,0,1
2016-05-01,40,0,3,9,0,7,1,8,0,13,35,222,5,2
2016-06-01,34,0,4,8,2,5,1,37,0,26,113,104,7,4
2016-07-01,25,0,2,6,3,3,1,17,1,21,97,56,3,0
2016-08-01,6,0,2,2,3,1,1,20,0,16,76,156,10,1
2016-09-01,10,0,2,2,0,1,1,3,0,24,115,61,5,0
2016-10-01,7,0,2,0,0,1,1,1,0,13,62,81,7,1
2016-11-01,4,0,1,0,0,0,0,0,0,13,90,73,11,0
2016-12-01,16,0,2,1,0,0,0,0,1,31,127,115,13,3
2017-01-01,11,0,3,2,0,0,0,7,0,30,147,100,13,1
2017-02-01,11,0,2,1,0,0,0,2,2,49,231,90,20,0
2017-03-01,16,0,2,0,0,0,0,0,0,23,94,133,11,1
2017-04-01,7,0,1,0,0,1,1,2,1,18,51,112,12,2
2017-05-01,4,0,3,0,0,0,0,0,2,6,53,99,11,1
2017-06-01,15,0,3,0,0,0,0,0,2,67,386,137,21,0
2017-07-01,12,0,4,0,1,0,0,7,2,18,70,221,14,0
2017-08-01,12,0,5,0,0,0,0,0,2,14,34,130,16,2
2017-09-01,15,0,8,0,0,0,0,0,3,23,81,123,21,0
2017-10-01,10,0,4,0,3,0,0,2,0,75,261,120,21,0
2017-11-01,8,0,6,13,4,4,1,34,6,25,93,183,22,2
2017-12-01,1,0,1,5,1,1,1,10,2,13,48,107,19,1
2018-01-01,1,0,1,4,1,1,1,6,3,4,13,89,14,0
2018-02-01,0,0,0,5,0,0,0,7,3,6,23,95,21,0
2018-03-01,26,0,7,6,13,7,1,31,4,107,290,176,15,1
2018-04-01,1,0,1,4,0,1,1,19,6,5,58,129,19,1
2018-05-01,3,0,3,2,0,3,1,14,1,8,22,129,20,0
2018-06-01,1,0,1,6,0,0,0,8,4,19,57,108,20,0
2018-07-01,11,0,5,6,2,5,2,41,3,53,242,110,21,1
2018-08-01,3,0,2,5,5,0,0,18,5,17,49,89,16,0
2018-09-01,0,0,0,4,2,0,0,6,8,11,35,87,15,0
2018-10-01,27,0,10,8,2,10,1,43,7,41,127,95,13,0
2018-11-01,2,0,2,4,1,2,1,7,4,14,50,118,18,0
2018-12-01,0,0,0,3,0,0,0,3,5,9,23,74,19,0
2019-01-01,1,0,1,2,0,1,1,0,3,11,22,91,15,1
2019-02-01,5,0,5,3,0,5,1,31,5,20,60,92,10,0
2019-03-01,6,0,2,4,0,1,1,18,8,7,28,126,18,0
2019-04-01,9,0,7,4,1,6,1,33,2,21,82,132,18,0
2019-05-01,0,0,0,0,0,0,0,0,12,6,38,128,21,0
2019-06-01,1,0,1,4,0,1,1,8,13,7,26,92,18,0
2019-07-01,17,0,3,28,3,14,1,23,14,23,37,98,20,0
2019-08-01,5,0,5,7,3,4,2,22,4,12,24,113,17,0
2019-09-01,19,0,3,27,5,19,1,27,21,38,64,84,24,0
2019-10-01,1,0,1,22,17,0,0,24,39,28,40,248,59,0
