dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,16,0,3,5,1,4,2,2,0,5,1,74,4,52
2015-11-01,48,0,7,8,1,5,3,24,0,10,11,1010,31,29
2015-12-01,20,0,4,4,0,5,2,19,0,15,64,66,3,20
2016-01-01,13,0,4,5,0,4,2,13,0,6,18,58,8,48
2016-02-01,8,0,5,5,1,4,1,22,0,5,11,34,6,36
2016-03-01,17,0,4,7,0,4,1,18,0,6,8,61,4,37
2016-04-01,7,0,3,4,1,3,2,24,0,6,20,41,5,36
2016-05-01,6,0,1,4,2,1,1,8,0,5,5,138,13,36
2016-06-01,7,0,3,2,1,2,2,7,0,5,6,44,7,58
2016-07-01,13,0,3,7,0,4,1,14,0,7,20,112,5,72
2016-08-01,16,0,4,7,1,4,2,25,0,14,61,82,6,3
2016-09-01,16,0,4,7,0,7,2,20,0,9,23,58,4,2
2016-10-01,11,0,3,9,1,2,2,16,0,6,7,49,11,1
2016-11-01,0,0,0,0,0,0,0,0,0,3,1,72,9,4
2016-12-01,9,0,6,7,13,7,2,68,0,41,160,60,7,2
2017-01-01,13,0,5,8,4,7,4,20,1,22,43,83,8,2
2017-02-01,2,0,1,2,1,1,1,8,1,6,34,69,16,6
2017-03-01,12,0,3,3,0,3,1,4,0,6,11,61,13,5
2017-04-01,4,0,4,6,0,4,3,15,0,5,6,84,8,4
2017-05-01,34,0,5,28,2,28,4,43,2,50,123,80,9,3
2017-06-01,28,0,8,27,1,23,4,58,1,43,98,55,15,9
2017-07-01,20,0,5,13,1,15,4,18,2,25,47,76,15,7
2017-08-01,12,0,7,10,0,10,4,18,0,26,70,422,19,9
2017-09-01,10,0,2,10,0,9,3,6,3,15,36,124,13,13
2017-10-01,17,0,4,16,1,12,2,39,0,16,25,77,19,9
2017-11-01,13,0,6,10,0,13,3,31,1,19,41,67,10,5
2017-12-01,10,0,5,10,0,10,4,8,0,13,15,65,8,1
2018-01-01,13,0,3,14,0,11,2,32,2,27,82,64,14,8
2018-02-01,5,0,5,6,2,5,2,28,0,18,40,50,8,6
2018-03-01,12,0,6,11,1,9,4,11,1,15,36,65,13,6
2018-04-01,11,0,4,12,2,10,2,9,1,23,61,66,16,9
2018-05-01,2,0,2,4,0,1,1,3,2,6,23,88,12,6
2018-06-01,16,0,9,9,0,14,2,11,2,21,46,74,17,4
2018-07-01,4,0,3,6,1,4,2,17,2,11,20,64,12,12
2018-08-01,14,0,3,13,0,12,2,21,6,26,71,82,17,3
2018-09-01,10,0,3,10,0,10,2,37,1,15,31,77,23,4
2018-10-01,29,0,5,25,2,23,1,35,3,37,71,80,16,8
2018-11-01,19,0,6,15,3,13,3,21,1,30,79,70,17,7
2018-12-01,8,0,3,7,1,8,1,12,3,19,58,69,11,7
2019-01-01,13,0,7,10,0,9,2,37,4,22,87,53,23,4
2019-02-01,14,0,6,14,1,14,2,31,9,26,135,85,27,4
2019-03-01,6,0,2,10,1,6,2,11,4,19,91,91,18,0
2019-04-01,2,0,2,3,0,2,2,4,4,7,23,79,18,5
2019-05-01,14,0,6,14,1,14,3,30,7,19,32,77,29,1
2019-06-01,8,0,2,11,0,8,2,29,4,19,33,77,25,0
2019-07-01,5,0,3,5,4,5,2,16,7,16,54,92,23,0
2019-08-01,6,0,4,9,0,6,2,15,1,22,60,79,22,0
2019-09-01,10,0,4,8,0,10,3,29,8,18,52,72,22,0
2019-10-01,11,0,3,17,5,11,2,46,4,25,54,61,21,0
2019-11-01,4,0,1,7,1,4,2,14,4,18,46,76,25,0
2019-12-01,13,0,5,11,3,13,1,52,2,26,86,76,23,0
2020-01-01,7,0,1,6,0,6,1,16,0,9,13,3,1,0
