dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,26,0,3,1,1,0,0,6,0,3,3,1,0,3
2016-04-01,82,0,10,16,12,0,0,59,5,103,385,2238,151,6
2016-05-01,60,0,10,2,4,0,0,30,1,8,56,209,29,2
2016-06-01,32,0,5,1,0,0,0,2,2,1,21,182,21,3
2016-07-01,106,0,6,3,2,0,0,13,0,18,68,124,18,1
2016-08-01,93,0,6,1,1,0,0,6,1,3,15,50,6,3
2016-09-01,69,0,5,0,0,0,0,0,0,2,8,72,10,0
2016-10-01,81,0,9,1,0,0,0,1,1,7,39,52,7,0
2016-11-01,57,0,6,0,0,0,0,0,0,0,0,87,13,2
2016-12-01,32,0,8,0,2,0,0,2,2,2,4,74,14,2
2017-01-01,45,0,8,0,0,0,0,0,0,3,1,71,6,1
2017-02-01,58,0,14,2,2,0,0,14,1,2,9,56,7,1
2017-03-01,78,0,11,1,0,0,0,4,0,3,9,77,9,0
2017-04-01,57,0,9,0,0,0,0,0,0,1,2,47,5,1
2017-05-01,107,0,12,0,0,0,0,0,0,1,12,36,5,0
2017-06-01,104,0,14,0,0,0,0,0,0,45,140,55,7,0
2017-07-01,55,0,15,0,1,0,0,4,0,11,74,69,9,1
2017-08-01,82,0,11,0,0,0,0,0,0,9,40,46,6,1
2017-09-01,40,0,10,1,1,0,0,8,1,3,26,47,10,1
2017-10-01,100,0,12,2,2,0,0,2,0,3,13,32,6,0
2017-11-01,78,0,12,1,1,0,0,10,1,3,12,58,7,3
2017-12-01,36,0,12,4,2,0,0,15,1,4,19,44,9,0
2018-01-01,72,0,11,1,1,0,0,6,0,3,16,36,3,0
2018-02-01,47,0,12,4,4,0,0,38,0,7,37,25,7,1
2018-03-01,54,0,14,2,2,0,0,2,2,11,85,30,5,2
2018-04-01,52,0,9,1,1,0,0,8,0,7,53,33,6,0
2018-05-01,39,0,9,0,0,0,0,0,1,3,6,29,7,0
2018-06-01,78,0,17,0,1,0,0,1,1,4,16,32,6,1
2018-07-01,56,0,12,3,2,0,0,4,0,7,16,25,7,0
2018-08-01,92,0,12,1,2,0,0,1,1,5,10,25,3,1
2018-09-01,57,0,17,3,3,0,0,10,0,5,16,34,0,0
2018-10-01,53,0,12,2,2,0,0,0,1,9,21,21,4,1
2018-11-01,62,0,12,0,0,0,0,0,0,4,16,33,1,1
2018-12-01,33,0,10,0,0,0,0,0,1,0,11,52,5,0
2019-01-01,54,0,15,1,1,0,0,6,1,2,6,73,6,1
2019-02-01,80,0,15,5,5,0,0,8,0,8,16,73,8,1
2019-03-01,86,0,15,5,5,0,0,24,2,15,59,57,10,0
2019-04-01,131,0,18,2,2,0,0,12,0,9,48,58,4,0
2019-05-01,191,0,18,0,0,0,0,0,2,2,8,73,5,0
2019-06-01,67,0,17,1,1,0,0,2,0,3,6,60,12,0
2019-07-01,70,0,15,0,0,0,0,0,0,5,11,52,6,0
2019-08-01,97,0,15,1,1,0,0,6,2,18,96,45,4,0
2019-09-01,54,0,12,0,0,0,0,0,1,3,9,43,2,0
2019-10-01,111,0,15,3,2,0,0,18,5,5,37,55,5,0
2019-11-01,144,0,18,0,0,0,0,0,4,7,43,52,11,0
2019-12-01,57,0,17,2,2,0,0,6,3,6,19,45,8,0
2020-01-01,3,0,2,0,0,0,0,0,1,0,1,5,0,0
