dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,50,0,2,0,0,0,0,0,2,0,112,0,0,1
2016-12-01,21,0,5,0,0,0,0,0,2,0,61,0,0,1
2017-01-01,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,6,0,2,0,0,0,0,0,0,0,0,0,0,1
2017-03-01,27,0,3,0,0,0,0,0,1,0,11,0,0,1
2017-04-01,13,0,3,0,0,0,0,0,0,0,0,0,0,2
2017-05-01,10,0,3,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,8,0,2,0,0,0,0,0,0,0,0,0,0,1
2017-07-01,6,0,3,0,0,0,0,0,0,0,0,0,0,1
2017-08-01,2,0,2,0,0,0,0,0,1,0,1,0,0,0
2017-09-01,9,0,4,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,8,0,4,0,0,0,0,0,0,0,0,0,0,2
2017-11-01,14,0,2,0,0,0,0,0,1,0,5,1,0,1
2017-12-01,8,0,4,3,0,3,1,2,4,10,84,1,0,1
2018-01-01,11,0,1,6,1,4,1,2,1,8,3,0,0,2
2018-02-01,24,0,2,10,0,8,1,7,0,13,14,1,0,0
2018-03-01,35,0,6,13,0,13,3,35,4,44,79,28,2,2
2018-04-01,13,0,7,5,1,5,3,15,5,21,50,23,3,2
2018-05-01,12,0,5,7,1,4,4,2,14,36,165,28,4,3
2018-06-01,85,0,12,43,3,39,7,62,33,156,359,27,8,3
2018-07-01,88,0,15,37,2,38,9,24,50,140,339,37,7,5
2018-08-01,31,0,5,14,1,10,3,18,90,129,556,33,6,1
2018-09-01,52,0,11,20,0,20,5,50,127,226,944,171,11,2
2018-10-01,81,0,16,37,1,36,10,84,112,448,1617,227,20,2
2018-11-01,42,0,11,25,1,20,8,67,64,283,939,178,24,3
2018-12-01,133,0,10,20,4,16,8,71,72,350,1225,255,13,3
2019-01-01,46,0,14,22,0,22,12,49,98,335,1470,279,24,4
2019-02-01,43,0,11,29,7,18,9,19,86,258,1192,213,17,3
2019-03-01,77,0,11,35,8,21,7,44,95,332,1309,328,35,2
2019-04-01,165,0,12,26,11,24,9,101,90,260,966,328,24,2
2019-05-01,149,0,12,35,6,26,9,35,112,261,946,377,53,3
2019-06-01,170,0,13,49,4,45,10,87,85,330,1015,377,27,0
2019-07-01,162,0,17,27,7,20,10,51,115,340,1138,469,33,1
2019-08-01,157,0,16,31,3,24,9,62,112,286,1008,280,38,4
2019-09-01,123,0,14,32,4,28,11,32,118,268,816,252,24,0
2019-10-01,159,0,18,35,8,23,12,59,134,360,1277,286,29,4
2019-11-01,181,0,19,36,8,33,13,49,175,352,1093,511,39,1
2019-12-01,123,0,12,24,5,21,9,49,181,287,1002,262,22,1
2020-01-01,11,0,3,2,1,2,2,2,15,14,50,13,2,0
