dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,42,0,2,0,0,0,0,0,0,3,0,0,0,3
2016-11-01,25,0,2,0,0,0,0,0,0,0,0,0,0,3
2016-12-01,10,0,2,1,0,1,1,0,0,1,0,0,0,3
2017-01-01,31,0,2,23,0,23,2,6,0,24,3,0,0,3
2017-02-01,23,0,2,25,0,23,1,12,0,25,5,0,0,1
2017-03-01,17,0,3,15,1,16,1,12,0,20,9,0,0,1
2017-04-01,31,0,3,30,0,30,2,14,0,34,7,0,0,2
2017-05-01,42,0,6,46,4,41,1,10,0,53,35,2,0,2
2017-06-01,25,0,4,27,0,25,3,40,0,35,27,2,0,2
2017-07-01,74,0,11,76,2,73,2,124,0,84,85,3,0,3
2017-08-01,88,0,13,92,6,88,2,270,0,119,229,549,66,2
2017-09-01,73,0,11,74,3,73,2,142,0,92,141,69,11,3
2017-10-01,53,0,12,56,2,53,1,82,0,98,300,162,15,4
2017-11-01,39,0,16,45,3,39,2,72,0,79,207,66,21,1
2017-12-01,31,0,13,29,2,30,1,106,0,55,179,39,13,3
2018-01-01,57,0,22,69,9,57,1,208,0,108,290,73,23,2
2018-02-01,50,0,18,56,3,50,1,270,0,84,222,128,31,4
2018-03-01,67,0,20,73,8,66,1,313,0,132,415,134,21,2
2018-04-01,49,0,13,49,4,45,1,131,0,70,115,58,21,3
2018-05-01,388,0,66,52,8,36,1,383,0,67,203,135,34,2
2018-06-01,101,0,31,103,11,97,3,634,1,149,536,106,30,2
2018-07-01,153,0,35,127,10,111,3,728,0,144,435,181,41,2
2018-08-01,102,0,30,117,12,101,3,741,1,155,455,127,37,0
2018-09-01,72,0,31,86,9,72,2,746,0,106,518,180,46,1
2018-10-01,178,0,44,216,36,176,3,1240,4,249,880,171,46,0
2018-11-01,122,0,39,129,10,120,6,898,1,158,577,152,41,1
2018-12-01,88,0,40,109,15,88,7,663,2,131,472,171,54,1
2019-01-01,98,0,42,108,8,97,9,853,4,164,739,181,40,2
2019-02-01,110,0,46,116,9,106,10,772,7,171,685,164,29,1
2019-03-01,141,0,47,170,21,141,11,990,4,210,775,204,61,2
2019-04-01,98,0,47,125,24,99,13,848,5,185,694,185,60,1
2019-05-01,104,0,44,108,14,103,13,836,6,155,727,248,63,1
2019-06-01,137,0,44,150,8,136,13,821,3,187,521,210,61,0
2019-07-01,134,0,42,164,24,132,10,1144,4,208,890,207,61,1
2019-08-01,116,0,55,141,12,116,13,961,2,170,534,186,67,0
2019-09-01,139,0,57,136,15,139,13,1088,12,187,809,169,47,1
2019-10-01,136,0,48,156,25,134,13,954,14,203,824,247,82,2
2019-11-01,141,0,53,164,16,141,13,1104,22,199,817,178,51,1
2019-12-01,104,0,52,115,12,104,9,698,34,161,803,160,62,1
2020-01-01,7,0,4,7,1,7,3,11,2,9,11,11,2,0
