dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2012-12-01,32,0,3,0,0,0,0,0,0,0,0,0,0,5
2013-01-01,21,0,2,0,0,0,0,0,0,0,0,0,0,6
2013-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2013-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2014-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
