dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-10-01,24,0,1,0,0,0,0,0,0,1,1,3,0,0
2014-11-01,174,0,1,2,0,2,1,0,2,8,35,290,11,2
2014-12-01,116,0,1,0,0,0,0,0,4,8,67,18,1,4
2015-01-01,69,0,1,0,0,0,0,0,5,15,52,41,6,1
2015-02-01,4,0,1,0,0,0,0,0,6,5,18,31,3,1
2015-03-01,40,0,2,1,0,1,1,10,8,22,117,42,4,2
2015-04-01,101,0,2,1,1,0,0,8,9,20,122,40,6,1
2015-05-01,171,0,2,2,2,0,0,6,59,50,483,62,9,1
2015-06-01,102,0,3,1,0,1,1,0,27,42,263,38,8,3
2015-07-01,79,0,3,1,1,0,0,10,11,35,324,48,3,3
2015-08-01,19,0,2,0,0,0,0,0,8,10,84,35,9,0
2015-09-01,31,0,4,2,2,0,0,10,6,16,113,42,8,1
2015-10-01,16,0,2,0,0,0,0,0,5,11,98,36,2,3
2015-11-01,13,0,2,0,0,0,0,0,4,11,55,40,8,0
2015-12-01,59,0,4,0,0,0,0,0,7,25,99,34,3,2
2016-01-01,146,0,7,0,0,0,0,0,20,54,450,45,6,1
2016-02-01,60,0,5,0,0,0,0,0,16,18,149,38,6,2
2016-03-01,38,0,3,0,0,0,0,0,10,55,368,40,9,1
2016-04-01,39,0,3,0,0,0,0,0,10,23,270,49,4,0
2016-05-01,29,0,2,0,0,0,0,0,8,10,107,36,7,1
2016-06-01,23,0,2,0,0,0,0,0,7,15,89,51,13,1
2016-07-01,21,0,3,0,0,0,0,0,2,21,108,49,7,0
2016-08-01,25,0,4,0,0,0,0,0,9,12,40,43,8,0
2016-09-01,23,0,4,0,0,0,0,0,3,13,100,44,11,0
2016-10-01,25,0,3,0,0,0,0,0,4,9,34,58,9,0
2016-11-01,12,0,3,0,0,0,0,0,3,10,54,125,14,2
2016-12-01,7,0,3,0,0,0,0,0,5,11,52,109,14,0
2017-01-01,10,0,3,0,0,0,0,0,1,9,43,93,6,0
2017-02-01,14,0,2,1,1,0,0,16,1,19,92,65,9,1
2017-03-01,26,0,4,0,0,0,0,0,9,19,156,67,9,2
2017-04-01,3,0,1,0,0,0,0,0,8,5,51,35,4,0
2017-05-01,7,0,3,0,0,0,0,0,7,11,52,47,8,1
2017-06-01,0,0,0,0,0,0,0,0,7,4,29,55,6,1
2017-07-01,10,0,5,0,0,0,0,0,6,16,58,39,14,0
2017-08-01,15,0,5,0,0,0,0,0,5,6,39,53,9,0
2017-09-01,3,0,2,0,0,0,0,0,5,8,40,36,5,1
2017-10-01,7,0,3,0,0,0,0,0,3,8,57,79,10,0
2017-11-01,0,0,0,0,0,0,0,0,1,5,26,52,2,2
2017-12-01,5,0,1,0,0,0,0,0,3,1,11,41,2,0
2018-01-01,13,0,2,0,0,0,0,0,4,9,31,60,8,1
2018-02-01,3,0,1,0,0,0,0,0,6,2,21,47,6,1
2018-03-01,1,0,1,0,0,0,0,0,5,8,21,73,9,1
2018-04-01,1,0,1,0,0,0,0,0,1,6,12,53,6,2
2018-05-01,0,0,0,0,0,0,0,0,3,3,14,61,5,0
2018-06-01,6,0,1,0,0,0,0,0,6,9,77,48,3,0
2018-07-01,7,0,1,0,0,0,0,0,1,5,36,47,10,1
2018-08-01,14,0,5,0,0,0,0,0,4,18,79,63,7,1
2018-09-01,10,0,3,0,0,0,0,0,5,8,30,51,4,1
2018-10-01,5,0,2,0,0,0,0,0,2,5,17,46,5,0
2018-11-01,0,0,0,0,0,0,0,0,1,5,14,41,6,1
2018-12-01,2,0,1,0,0,0,0,0,0,4,8,64,4,0
2019-01-01,2,0,2,0,0,0,0,0,5,5,23,1276,38,0
2019-02-01,2,0,1,0,0,0,0,0,2,2,10,119,8,0
2019-03-01,0,0,0,0,0,0,0,0,1,2,5,68,10,0
2019-04-01,3,0,2,0,0,0,0,0,1,2,5,68,12,0
2019-05-01,3,0,2,0,0,0,0,0,4,1,10,67,7,0
2019-06-01,1,0,1,1,0,0,0,0,3,0,4,65,9,1
2019-07-01,0,0,0,0,0,0,0,0,2,2,10,44,5,0
2019-08-01,1,0,1,0,0,1,1,0,3,2,13,54,8,0
2019-09-01,15,0,2,0,0,0,0,0,4,17,43,43,10,0
2019-10-01,2,0,2,0,0,0,0,0,0,4,8,49,11,0
2019-11-01,0,0,0,0,0,0,0,0,1,1,8,45,4,0
2019-12-01,0,0,0,0,0,0,0,0,3,0,5,57,5,0
2020-01-01,9,0,4,0,0,0,0,0,0,7,41,1,0,0
