dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,48,0,7,3,0,3,2,2,0,3,1,70,20,2
2015-04-01,36,0,2,0,0,0,0,0,0,0,0,18,5,2
2015-05-01,46,0,5,3,0,2,1,0,0,2,0,30,12,5
2015-06-01,41,0,6,3,0,3,1,0,0,3,0,23,7,1
2015-07-01,97,0,4,7,1,6,1,2,0,7,1,487,35,1
2015-08-01,21,0,3,2,1,0,0,6,1,43,95,32,3,4
2015-09-01,22,0,2,1,0,1,1,6,0,1,0,33,9,4
2015-10-01,21,0,6,7,0,4,1,6,0,18,44,27,15,0
2015-11-01,22,0,2,1,1,3,1,2,0,6,9,34,8,4
2015-12-01,69,0,4,8,1,6,1,15,0,23,81,58,7,0
2016-01-01,73,0,5,8,0,6,1,10,0,25,42,45,9,0
2016-02-01,23,0,2,2,1,3,1,6,0,7,19,31,12,5
2016-03-01,19,0,3,1,0,1,1,0,0,8,37,39,21,2
2016-04-01,20,0,1,1,0,0,0,5,0,3,10,28,10,4
2016-05-01,4,0,3,2,0,2,1,18,0,6,17,31,9,5
2016-06-01,77,0,3,1,1,1,1,13,1,8,34,74,14,2
2016-07-01,128,0,4,3,0,3,1,12,0,16,71,50,10,0
2016-08-01,32,0,5,3,0,1,1,8,0,10,32,51,15,2
2016-09-01,45,0,3,3,0,2,1,13,0,8,14,38,9,1
2016-10-01,45,0,2,1,1,0,0,6,0,4,27,43,11,2
2016-11-01,48,0,3,2,1,0,0,5,1,10,42,40,14,3
2016-12-01,51,0,4,3,3,1,1,5,0,7,8,45,11,2
2017-01-01,43,0,4,4,0,1,1,17,0,7,18,53,19,0
2017-02-01,23,0,5,3,1,1,1,11,1,4,15,40,11,1
2017-03-01,82,0,6,7,2,7,1,79,0,25,146,77,25,0
2017-04-01,50,0,2,6,3,2,1,29,0,7,18,62,18,2
2017-05-01,56,0,5,10,2,8,1,34,0,16,28,71,10,2
2017-06-01,72,0,4,6,1,7,1,24,1,17,55,51,11,0
2017-07-01,97,0,3,1,0,1,1,2,0,13,79,60,10,1
2017-08-01,28,0,3,1,1,0,0,15,0,16,67,64,6,1
2017-09-01,59,0,8,16,3,14,1,34,0,25,54,58,22,3
2017-10-01,57,0,2,3,0,2,1,2,0,17,76,80,12,1
2017-11-01,81,0,2,0,0,0,0,0,0,4,10,66,17,0
2017-12-01,92,0,3,2,0,2,1,2,1,10,42,70,15,0
2018-01-01,36,0,4,4,1,4,1,12,0,18,92,64,17,1
2018-02-01,128,0,5,9,2,6,1,53,0,15,40,88,16,0
2018-03-01,74,0,4,5,0,2,2,19,2,51,184,119,21,4
2018-04-01,70,0,9,6,2,7,2,136,0,26,123,101,29,0
2018-05-01,84,0,7,5,1,4,2,11,0,20,63,107,32,0
2018-06-01,139,0,6,1,1,3,2,105,1,25,210,90,17,1
2018-07-01,196,0,7,7,3,4,2,52,1,23,64,92,36,1
2018-08-01,147,0,6,10,2,7,2,36,2,59,251,124,28,2
2018-09-01,203,0,4,1,2,1,1,34,0,100,362,148,25,0
2018-10-01,59,0,5,2,0,2,2,8,2,30,181,107,25,1
2018-11-01,155,0,3,0,0,0,0,0,2,26,110,126,31,3
2018-12-01,157,0,4,4,4,1,1,24,2,40,177,113,29,0
2019-01-01,122,0,4,2,1,1,1,12,3,37,204,147,29,0
2019-02-01,103,0,8,3,0,4,2,17,2,58,246,115,24,0
2019-03-01,144,0,4,5,0,4,2,13,3,46,143,144,22,1
2019-04-01,96,0,4,0,1,1,1,7,4,45,257,163,17,1
2019-05-01,152,0,3,2,0,0,0,10,18,61,337,108,34,2
2019-06-01,151,0,4,4,0,4,1,2,5,48,169,126,24,1
2019-07-01,115,0,5,7,0,4,1,29,12,67,445,117,30,0
2019-08-01,73,0,5,9,2,7,1,63,2,205,852,104,25,0
2019-09-01,92,0,6,8,3,6,1,63,11,139,628,102,26,0
2019-10-01,15,0,5,2,0,0,0,3,13,54,204,122,36,0
2019-11-01,0,0,0,5,1,3,1,0,15,70,309,103,36,0
2019-12-01,0,0,0,0,0,0,0,0,21,42,161,92,15,1
2020-01-01,2,0,2,0,0,0,0,0,0,3,9,9,1,0
