dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-01-01,21,0,1,0,0,0,0,0,0,0,0,0,0,3
2015-02-01,24,0,1,0,0,0,0,0,0,0,0,0,0,2
2015-03-01,45,0,1,0,0,0,0,0,0,0,0,0,0,3
2015-04-01,26,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-05-01,11,0,1,0,0,0,0,0,0,0,0,1,0,3
2015-06-01,19,0,1,0,0,0,0,0,0,0,0,2,3,3
2015-07-01,1,0,1,0,0,0,0,0,0,0,0,10,11,0
2015-08-01,16,0,1,0,0,0,0,0,0,2,8,5,6,1
2015-09-01,42,0,1,1,1,0,0,2,0,5,22,27,17,1
2015-10-01,29,0,1,0,0,0,0,0,1,1,20,33,20,3
2015-11-01,38,0,2,1,0,0,0,8,1,6,27,40,23,1
2015-12-01,12,0,1,1,1,0,0,0,0,4,13,33,25,2
2016-01-01,23,0,4,9,3,3,1,7,3,13,55,68,32,4
2016-02-01,18,0,3,4,0,4,1,8,2,4,22,43,21,1
2016-03-01,13,0,2,2,3,1,1,0,0,17,54,96,42,2
2016-04-01,4,0,2,2,0,1,1,3,1,9,42,100,32,2
2016-05-01,4,0,2,6,3,0,0,16,1,5,11,73,35,2
2016-06-01,3,0,2,2,1,0,0,2,0,4,6,79,44,1
2016-07-01,3,0,1,2,3,0,0,13,1,5,10,81,46,2
2016-08-01,5,0,1,0,0,0,0,0,1,1,13,87,49,1
2016-09-01,5,0,1,3,2,1,1,4,0,9,10,77,44,6
2016-10-01,24,0,1,2,0,0,0,2,0,5,11,85,31,0
2016-11-01,20,0,1,3,1,0,0,2,1,5,13,104,43,1
2016-12-01,0,0,0,2,1,0,0,0,0,2,1,79,41,1
2017-01-01,3,0,1,1,0,0,0,0,0,1,2,74,45,0
2017-02-01,5,0,1,0,0,0,0,0,0,3,3,120,56,2
2017-03-01,2,0,1,3,3,0,0,2,2,3,1,126,60,1
2017-04-01,0,0,0,2,0,0,0,0,1,1,11,88,53,2
2017-05-01,6,0,1,2,1,0,0,0,3,2,6,111,45,2
2017-06-01,4,0,1,1,0,0,0,0,0,0,0,71,24,0
2017-07-01,23,0,3,3,0,0,0,2,0,1,1,106,53,0
2017-08-01,0,0,0,1,1,0,0,0,2,2,6,107,43,1
2017-09-01,1,0,1,3,0,0,0,1,1,3,2,85,49,0
2017-10-01,4,0,2,3,0,0,0,3,1,7,11,99,46,2
2017-11-01,2,0,2,5,1,0,0,5,3,1,8,90,51,0
2017-12-01,0,0,0,1,0,0,0,0,2,0,4,104,65,1
2018-01-01,0,0,0,0,0,0,0,0,1,1,5,93,84,1
2018-02-01,1,0,1,2,0,0,0,3,1,1,3,80,84,0
2018-03-01,1,0,1,0,0,0,0,0,1,0,2,134,102,0
2018-04-01,0,0,0,1,0,0,0,1,4,0,7,125,93,3
2018-05-01,0,0,0,3,1,0,0,0,1,2,3,102,88,0
2018-06-01,7,0,1,1,20,7,1,14,0,33,35,105,101,0
2018-07-01,7,0,1,1,0,0,0,2,1,43,125,101,94,0
2018-08-01,2,0,1,1,0,0,0,3,0,0,0,89,84,0
2018-09-01,25,0,1,2,3,2,1,8,2,19,58,94,84,1
2018-10-01,3,0,1,2,1,0,0,0,5,5,15,119,115,1
2018-11-01,0,0,0,0,0,0,0,0,7,1,31,121,111,0
2018-12-01,0,0,0,4,3,0,0,0,4,4,8,130,110,0
2019-01-01,0,0,0,1,0,0,0,0,0,1,0,125,90,1
2019-02-01,0,0,0,2,1,0,0,2,0,1,1,87,60,0
2019-03-01,1,0,1,0,1,0,0,1,2,1,5,134,89,0
2019-04-01,0,0,0,1,0,0,0,1,5,1,6,140,92,0
2019-05-01,0,0,0,0,0,0,0,0,1,1,0,113,91,0
2019-06-01,3,0,1,1,0,0,0,0,1,1,7,112,70,0
2019-07-01,1,0,1,1,1,0,0,0,1,2,2,126,122,0
2019-08-01,8,0,1,1,5,0,0,0,4,10,19,98,104,0
2019-09-01,17,0,1,1,1,0,0,0,2,2,3,108,93,0
2019-10-01,1,0,1,6,3,0,0,5,8,8,18,288,282,0
