dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-10-01,60,0,1,0,0,0,0,0,0,0,0,0,0,2
2014-11-01,4,0,1,0,0,0,0,0,0,0,0,1,0,0
2014-12-01,22,0,5,7,1,5,1,27,0,13,51,215,7,0
2015-01-01,51,0,3,2,0,2,1,22,0,7,34,37,3,2
2015-02-01,28,0,5,5,0,4,1,37,0,12,55,89,9,1
2015-03-01,22,0,3,4,1,4,1,31,0,9,36,70,5,0
2015-04-01,13,0,2,2,0,2,1,8,0,5,16,29,1,1
2015-05-01,3,0,2,2,0,1,1,10,1,1,5,37,4,0
2015-06-01,22,0,4,5,2,5,1,19,0,9,18,102,5,1
2015-07-01,4,0,2,2,0,1,1,2,0,3,5,38,7,2
2015-08-01,26,0,1,0,0,0,0,0,0,5,32,28,3,0
2015-09-01,28,0,4,4,0,3,1,27,3,20,89,30,4,0
2015-10-01,48,0,4,3,2,2,1,16,1,11,66,129,8,1
2015-11-01,6,0,2,2,0,3,1,11,0,8,40,135,7,0
2015-12-01,22,0,3,5,1,3,1,25,0,14,44,52,4,2
2016-01-01,42,0,5,8,0,7,1,74,3,18,109,44,6,0
2016-02-01,31,0,4,6,1,5,1,20,3,14,58,61,5,1
2016-03-01,13,0,3,3,0,1,1,16,2,5,38,61,3,0
2016-04-01,6,0,2,1,0,1,1,2,3,3,18,100,5,1
2016-05-01,13,0,2,3,0,0,0,12,4,4,18,80,13,0
2016-06-01,27,0,3,9,0,7,1,57,2,10,52,36,5,1
2016-07-01,25,0,4,6,2,3,1,72,3,21,139,55,6,0
2016-08-01,22,0,5,9,4,3,1,58,9,20,148,64,6,0
2016-09-01,54,0,1,2,5,0,0,55,4,32,251,61,11,0
2016-10-01,39,0,8,10,1,7,1,49,13,22,187,64,7,1
2016-11-01,27,0,6,9,4,8,1,53,6,23,153,80,4,0
2016-12-01,5,0,1,5,1,0,0,29,4,1,28,66,3,0
2017-01-01,8,0,2,3,5,2,1,65,7,16,107,83,7,0
2017-02-01,16,0,6,7,2,3,1,14,4,9,39,79,6,1
2017-03-01,35,0,6,7,5,5,1,47,6,24,139,89,11,0
2017-04-01,3,0,3,3,0,2,1,4,2,5,16,48,6,0
2017-05-01,6,0,2,2,1,1,1,4,6,11,68,57,3,0
2017-06-01,7,0,1,3,3,0,0,5,7,8,55,70,6,0
2017-07-01,2,0,1,2,0,0,0,13,4,10,96,52,6,0
2017-08-01,66,0,5,10,1,5,1,27,9,33,216,67,9,0
2017-09-01,34,0,5,4,1,4,1,16,7,19,147,66,6,0
2017-10-01,17,0,7,9,1,6,1,27,14,14,119,64,6,0
2017-11-01,19,0,5,3,1,5,1,29,5,18,155,85,9,0
2017-12-01,4,0,4,5,0,4,1,7,5,7,36,56,8,1
2018-01-01,13,0,5,3,0,4,1,11,16,12,88,54,5,0
2018-02-01,17,0,2,1,1,1,1,9,20,18,112,82,9,0
2018-03-01,15,0,5,4,0,4,1,10,12,21,173,56,12,0
2018-04-01,39,0,7,12,1,9,1,33,12,30,171,70,10,1
2018-05-01,14,0,4,7,0,4,1,27,20,15,170,201,10,1
2018-06-01,22,0,5,7,0,5,1,98,11,15,152,117,13,0
2018-07-01,23,0,4,4,0,3,1,18,5,8,60,169,11,0
2018-08-01,24,0,4,7,1,5,1,44,7,12,75,146,11,0
2018-09-01,21,0,4,16,1,8,1,62,11,13,123,100,8,0
2018-10-01,28,0,4,12,3,14,1,95,10,30,134,111,10,1
2018-11-01,7,0,3,7,2,2,1,24,14,12,48,97,9,0
2018-12-01,1,0,1,3,0,1,1,13,6,5,29,77,8,0
2019-01-01,15,0,3,2,1,2,1,19,12,13,68,88,3,0
2019-02-01,6,0,4,6,0,3,1,15,13,11,67,79,12,0
2019-03-01,39,0,5,6,1,4,1,39,14,10,87,100,10,0
2019-04-01,5,0,3,5,0,2,1,17,5,15,50,113,13,0
2019-05-01,10,0,2,1,0,1,1,4,6,6,29,82,9,0
2019-06-01,30,0,1,1,0,0,0,2,4,8,33,55,7,0
2019-07-01,6,0,2,4,0,3,1,3,7,5,25,69,6,0
2019-08-01,15,0,5,7,0,6,1,23,8,9,40,56,6,0
2019-09-01,4,0,4,3,2,3,1,10,6,7,21,83,10,0
2019-10-01,3,0,2,3,0,3,1,6,4,5,21,66,5,0
2019-11-01,13,0,5,8,1,6,1,9,8,9,21,78,13,0
2019-12-01,9,0,4,6,0,4,1,30,7,9,56,87,9,0
