dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2012-07-01,25,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,196,0,1,0,0,0,0,0,0,0,0,0,0,1
2012-09-01,130,0,1,0,0,0,0,0,0,0,0,0,0,2
2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2013-02-01,160,0,3,0,0,0,0,0,0,0,0,0,0,2
2013-03-01,368,0,6,0,0,0,0,0,0,0,0,0,0,4
2013-04-01,397,0,5,0,0,0,0,0,0,0,0,0,0,4
2013-05-01,360,0,6,0,0,0,0,0,0,0,0,0,0,2
2013-06-01,260,0,4,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,167,0,4,0,0,0,0,0,0,0,0,0,0,1
2013-08-01,287,0,52,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,224,0,5,0,0,0,0,0,0,0,0,0,0,1
2013-10-01,189,0,8,0,0,0,0,0,0,0,0,0,0,1
2013-11-01,151,0,6,0,0,0,0,0,0,0,0,0,0,1
2013-12-01,192,0,7,0,0,0,0,0,0,0,0,0,0,2
2014-01-01,208,0,6,0,0,0,0,0,0,0,0,0,0,3
2014-02-01,139,0,5,0,0,0,0,0,0,0,0,0,0,2
2014-03-01,229,0,6,0,0,0,0,0,0,0,0,0,0,1
2014-04-01,112,0,5,0,0,0,0,0,0,0,0,0,0,1
2014-05-01,131,0,6,0,0,0,0,0,0,0,0,0,0,1
2014-06-01,101,0,6,0,0,0,0,0,0,0,0,0,0,1
2014-07-01,69,0,4,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,85,0,7,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,80,0,4,0,0,0,0,0,0,0,0,0,0,3
2014-10-01,72,0,4,0,0,0,0,0,0,0,0,0,0,1
2014-11-01,89,0,3,0,0,0,0,0,0,0,0,0,0,2
2014-12-01,71,0,2,0,0,0,0,0,0,0,0,0,0,4
2015-01-01,149,0,5,0,0,0,0,0,0,0,0,0,0,1
2015-02-01,131,0,4,0,0,0,0,0,0,0,0,0,0,3
2015-03-01,225,0,5,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,161,0,3,0,0,0,0,0,0,0,0,0,0,4
2015-05-01,137,0,3,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,106,0,4,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,111,0,3,0,0,0,0,0,0,0,0,0,0,1
2015-08-01,135,0,3,0,0,0,0,0,0,0,0,0,0,2
2015-09-01,165,0,5,0,0,0,0,0,0,0,0,0,0,1
2015-10-01,171,0,4,0,0,0,0,0,0,0,0,0,0,2
2015-11-01,218,0,2,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,304,0,2,0,0,0,0,0,0,0,0,0,0,3
2016-01-01,442,0,4,0,0,0,0,0,0,0,0,0,0,1
2016-02-01,344,0,7,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,304,0,3,0,0,0,0,0,0,0,0,0,0,1
2016-04-01,279,0,6,0,0,0,0,0,0,0,0,0,0,1
2016-05-01,336,0,5,0,0,0,0,0,0,0,0,0,0,2
2016-06-01,333,0,6,0,0,0,0,0,0,0,0,0,0,1
2016-07-01,283,0,6,0,0,0,0,0,0,0,0,0,0,2
2016-08-01,354,0,6,0,0,0,0,0,0,0,0,0,0,2
2016-09-01,222,0,5,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,287,0,2,0,0,0,0,0,0,0,0,0,0,2
2016-11-01,294,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,208,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,172,0,4,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,153,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-03-01,170,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,110,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,231,0,1,0,0,0,0,0,0,0,0,0,0,2
2017-06-01,138,0,1,0,0,0,0,0,0,0,0,0,0,2
2017-07-01,106,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,156,0,1,0,0,0,0,0,0,0,0,0,0,2
2017-09-01,163,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-10-01,125,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,70,0,1,0,0,0,0,0,0,0,0,0,0,3
2017-12-01,14,0,1,0,0,0,0,0,0,0,0,0,0,1
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
