dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2013-02-01,27,0,5,0,0,0,0,0,0,0,0,0,0,9
2013-03-01,2,0,1,0,0,0,0,0,0,0,0,0,0,10
2013-04-01,6,0,2,0,0,0,0,0,0,0,0,0,0,2
2013-05-01,16,0,2,0,0,0,0,0,0,0,0,0,0,4
2013-06-01,7,0,1,0,0,0,0,0,0,0,0,0,0,6
2013-07-01,25,0,3,0,0,0,0,0,0,0,0,0,0,2
2013-08-01,11,0,2,0,0,0,0,0,0,0,0,0,0,10
2013-09-01,11,0,2,0,0,0,0,0,0,0,0,0,0,7
2013-10-01,15,0,2,0,0,0,0,0,0,0,0,0,0,4
2013-11-01,18,0,2,0,0,0,0,0,0,0,0,0,0,5
2013-12-01,16,0,3,0,0,0,0,0,0,0,0,0,0,10
2014-01-01,16,0,1,0,0,0,0,0,0,0,0,0,0,5
2014-02-01,15,0,1,0,0,0,0,0,0,0,0,0,0,6
2014-03-01,42,0,2,0,0,0,0,0,0,0,0,0,0,10
2014-04-01,59,0,2,0,0,0,0,0,0,0,0,0,0,7
2014-05-01,50,0,4,0,0,0,0,0,0,0,0,0,0,10
2014-06-01,104,0,8,0,0,0,0,0,0,0,0,0,0,5
2014-07-01,54,0,5,0,0,0,0,0,0,0,0,0,0,1
2014-08-01,62,0,4,0,0,0,0,0,0,0,0,0,0,7
2014-09-01,126,0,3,0,0,0,0,0,0,0,0,1,1,2
2014-10-01,103,0,5,0,0,0,0,0,0,0,0,0,0,5
2014-11-01,182,0,4,0,0,0,0,0,0,0,0,4,0,9
2014-12-01,114,0,4,0,0,0,0,0,0,0,0,0,0,7
2015-01-01,48,0,6,0,0,0,0,0,0,0,0,2,0,10
2015-02-01,54,0,4,0,0,0,0,0,0,0,0,0,0,12
2015-03-01,67,0,2,0,0,0,0,0,0,0,0,6,0,10
2015-04-01,60,0,3,0,0,0,0,0,0,0,0,3,0,12
2015-05-01,69,0,4,0,0,0,0,0,0,0,0,1,1,7
2015-06-01,27,0,4,0,0,0,0,0,0,0,0,1,0,8
2015-07-01,26,0,3,0,0,0,0,0,0,0,0,2,1,8
2015-08-01,5,0,2,0,0,0,0,0,0,0,0,1,0,5
2015-09-01,10,0,2,0,0,0,0,0,0,0,0,1,0,4
2015-10-01,24,0,4,0,0,0,0,0,5,1,15,44,10,3
2015-11-01,34,0,7,5,1,1,1,18,1,7,23,75,22,2
2015-12-01,24,0,7,7,5,0,0,38,0,12,59,90,16,3
2016-01-01,19,0,6,1,6,0,0,24,6,19,104,88,17,3
2016-02-01,24,0,8,1,0,0,0,5,6,7,60,70,11,6
2016-03-01,22,0,8,5,5,0,0,23,15,16,77,77,23,4
2016-04-01,27,0,5,7,4,0,0,35,4,11,38,73,26,0
2016-05-01,14,0,4,4,4,0,0,32,7,21,102,68,15,3
2016-06-01,13,0,4,1,0,1,1,10,8,9,56,89,22,3
2016-07-01,20,0,5,4,5,0,0,27,8,21,79,66,15,2
2016-08-01,8,0,4,3,2,0,0,11,6,7,19,80,24,2
2016-09-01,15,0,5,4,2,0,0,11,10,7,21,62,14,1
2016-10-01,22,0,3,0,1,1,1,6,9,13,45,141,15,1
2016-11-01,12,0,3,2,0,3,1,11,9,19,60,96,22,4
2016-12-01,36,0,6,8,2,5,1,40,10,13,70,90,16,3
2017-01-01,1,0,1,1,0,0,0,2,21,3,24,58,20,2
2017-02-01,2,0,2,1,0,0,0,2,16,3,39,75,11,1
2017-03-01,5,0,3,5,0,0,0,8,18,9,28,84,26,1
2017-04-01,52,0,3,3,2,8,1,29,19,17,63,78,30,2
2017-05-01,10,0,6,9,1,4,1,31,11,13,59,81,20,3
2017-06-01,7,0,4,5,0,2,1,20,13,8,48,66,20,1
2017-07-01,30,0,9,15,2,9,1,54,7,17,47,62,19,1
2017-08-01,27,0,4,5,2,13,1,41,8,23,43,66,12,0
2017-09-01,5,0,2,3,0,1,1,9,12,2,27,83,17,1
2017-10-01,35,0,6,10,3,4,1,31,12,15,52,76,25,1
2017-11-01,27,0,2,8,2,2,1,26,16,18,59,133,29,2
2017-12-01,20,0,4,7,1,2,1,13,6,10,31,106,24,1
2018-01-01,22,0,5,8,1,14,1,58,20,27,135,88,35,0
2018-02-01,4,0,4,7,0,3,1,15,7,11,97,86,16,1
2018-03-01,0,0,0,4,0,0,0,14,11,5,31,89,15,3
2018-04-01,2,0,1,6,0,2,1,10,9,7,40,81,19,3
2018-05-01,2,0,2,3,2,2,1,16,14,8,39,102,27,0
2018-06-01,0,0,0,4,2,0,0,11,10,7,24,96,15,0
2018-07-01,3,0,2,5,1,1,1,7,11,4,24,93,27,2
2018-08-01,40,0,12,17,6,24,2,61,11,44,85,100,19,0
2018-09-01,1,0,1,3,0,0,0,4,6,4,8,82,28,0
2018-10-01,49,0,16,46,13,44,1,127,6,121,263,126,35,2
2018-11-01,13,0,9,16,2,13,1,53,9,33,87,123,31,3
2018-12-01,6,0,3,6,1,6,1,13,6,20,59,109,28,1
2019-01-01,10,0,7,11,1,10,1,41,8,20,42,133,15,2
2019-02-01,4,0,2,5,1,2,1,13,10,4,28,90,21,1
2019-03-01,23,0,6,19,5,19,1,59,10,39,104,125,25,1
2019-04-01,7,0,3,8,0,6,1,26,24,10,44,111,27,0
2019-05-01,2,0,2,6,1,2,1,22,13,4,51,118,39,0
2019-06-01,6,0,5,2,0,6,1,21,10,13,79,103,32,0
2019-07-01,9,0,4,16,1,9,1,50,24,22,85,151,38,0
2019-08-01,5,0,4,7,3,5,1,25,13,14,79,110,30,0
2019-09-01,2,0,2,2,0,2,1,15,12,4,23,129,24,0
2019-10-01,3,0,3,2,1,3,1,6,10,8,16,110,19,0
2019-11-01,0,0,0,2,0,0,0,1,7,1,2,107,20,0
2019-12-01,4,0,4,6,1,4,1,21,19,8,31,105,27,0
