dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,322,0,89,248,38,110,3,377,135,172,419,1239,174,1
2016-04-01,11,0,3,11,5,9,2,12,12,16,21,140,10,1
2016-05-01,0,0,0,9,3,0,0,2,12,3,8,56,11,0
2016-06-01,0,0,0,2,0,0,0,0,3,1,1,21,3,0
2016-07-01,1,0,1,2,0,0,0,0,2,0,0,27,2,0
2016-08-01,0,0,0,1,1,0,0,0,1,1,0,21,0,0
2016-09-01,0,0,0,1,0,0,0,0,1,0,0,18,2,0
2016-10-01,1,0,1,3,0,1,1,1,3,1,1,7,1,0
2016-11-01,0,0,0,1,0,0,0,0,3,0,3,8,1,0
2016-12-01,0,0,0,1,0,0,0,0,1,0,0,8,2,0
2017-01-01,0,0,0,0,1,0,0,1,0,1,1,9,0,0
2017-02-01,0,0,0,1,1,0,0,0,3,1,1,17,2,1
2017-03-01,0,0,0,0,0,0,0,0,1,0,1,7,0,1
2017-04-01,0,0,0,2,0,0,0,0,3,0,4,8,2,0
2017-05-01,0,0,0,2,0,0,0,2,5,0,4,15,2,0
2017-06-01,0,0,0,4,0,0,0,0,7,0,1,35,1,0
2017-07-01,0,0,0,3,1,0,0,2,4,1,3,10,1,0
2017-08-01,0,0,0,0,1,0,0,0,0,1,0,11,0,0
2017-09-01,0,0,0,1,0,0,0,3,2,0,4,7,3,0
2017-10-01,1,0,1,3,1,0,0,6,1,1,2,100,4,0
2017-11-01,0,0,0,1,1,0,0,0,2,2,6,15,3,0
2017-12-01,0,0,0,0,1,0,0,1,0,1,1,9,3,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,46,7,0
2018-02-01,0,0,0,1,0,0,0,2,1,0,3,13,4,0
2018-03-01,32,0,18,79,2,10,1,56,98,18,90,1208,86,0
2018-04-01,9,0,5,11,2,5,1,3,15,10,30,313,18,0
2018-05-01,3,0,3,7,0,1,1,5,3,2,4,73,7,0
2018-06-01,1,0,1,6,4,0,0,1,10,4,4,56,7,0
2018-07-01,2,0,2,2,0,0,0,3,3,0,12,57,7,0
2018-08-01,4,0,3,4,4,0,0,8,2,6,7,39,3,0
2018-09-01,1,0,1,9,2,0,0,2,12,3,5,120,10,0
2018-10-01,0,0,0,8,1,0,0,2,12,1,4,66,7,0
2018-11-01,16,0,2,3,0,13,1,23,5,19,50,29,4,0
2018-12-01,0,0,0,1,4,0,0,3,2,7,10,43,3,0
2019-01-01,2,0,2,2,2,0,0,0,1,2,0,22,3,0
2019-02-01,2,0,2,4,2,1,1,5,2,3,3,23,1,0
2019-03-01,3,0,3,18,2,1,1,12,19,5,34,552,19,0
2019-04-01,4,0,3,7,2,0,0,6,5,4,8,176,12,0
2019-05-01,7,0,5,3,1,3,2,9,2,5,11,47,5,0
2019-06-01,0,0,0,1,0,0,0,1,3,0,4,46,7,0
2019-07-01,4,0,1,3,1,4,1,6,3,5,6,50,10,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,0,33,2,0
2019-09-01,16,0,2,2,0,1,1,8,1,1,4,27,5,0
2019-10-01,4,0,3,7,1,1,1,3,4,3,2,41,8,0
2019-11-01,10,0,6,8,1,5,2,5,4,6,5,68,10,0
