dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,98,0,3,8,1,7,2,8,3,25,40,40,0,0
2015-04-01,58,0,3,6,1,4,1,17,2,13,18,40,2,1
2015-05-01,50,0,3,8,0,7,1,28,1,18,43,6,2,0
2015-06-01,44,0,4,1,0,1,1,16,2,13,22,86,0,0
2015-07-01,56,0,3,5,2,5,2,13,1,15,21,78,3,1
2015-08-01,18,0,2,2,0,2,2,0,0,7,3,9,1,2
2015-09-01,23,0,1,1,0,1,1,8,1,4,21,40,0,0
2015-10-01,86,0,4,27,2,25,2,62,5,72,172,208,3,1
2015-11-01,41,0,5,22,2,17,1,73,2,45,83,306,8,1
2015-12-01,65,0,9,28,4,22,2,74,5,49,122,586,14,1
2016-01-01,22,0,5,6,3,6,1,32,0,15,36,101,3,0
2016-02-01,13,0,1,5,0,5,1,6,1,17,44,48,1,0
2016-03-01,48,0,5,13,1,12,2,28,5,38,101,59,5,0
2016-04-01,7,0,2,5,0,2,1,19,3,6,21,46,4,1
2016-05-01,28,0,4,6,2,6,1,16,3,33,90,62,7,0
2016-06-01,38,0,6,13,1,11,1,57,3,24,70,64,7,0
2016-07-01,18,0,4,9,1,10,1,34,0,18,32,45,8,0
2016-08-01,15,0,3,15,1,13,2,44,2,21,32,77,11,1
2016-09-01,17,0,3,20,1,16,2,55,5,29,53,93,5,1
2016-10-01,12,0,6,9,0,10,2,29,5,17,46,69,5,0
2016-11-01,27,0,3,18,1,16,2,23,9,40,98,84,11,1
2016-12-01,24,0,5,17,1,17,2,35,1,33,61,71,7,1
2017-01-01,9,0,4,6,0,6,2,20,1,10,26,70,5,0
2017-02-01,6,0,3,5,3,5,2,23,6,14,79,95,7,1
2017-03-01,4,0,4,6,0,4,1,13,6,11,42,77,10,0
2017-04-01,29,0,3,29,3,24,1,79,8,66,184,107,5,0
2017-05-01,13,0,3,14,3,12,1,52,3,27,62,98,3,0
2017-06-01,12,0,4,14,1,11,1,24,6,23,44,82,5,0
2017-07-01,23,0,6,14,2,13,1,25,5,40,120,88,7,0
2017-08-01,24,0,5,16,4,13,2,41,4,33,62,89,11,0
2017-09-01,29,0,6,22,7,14,2,76,5,34,73,69,11,0
2017-10-01,11,0,5,9,2,8,2,28,2,16,31,81,6,0
2017-11-01,4,0,1,5,2,4,1,6,1,6,7,103,8,0
2017-12-01,15,0,5,19,2,11,2,66,3,16,37,71,17,0
2018-01-01,9,0,3,12,9,9,2,65,6,21,59,98,10,0
2018-02-01,5,0,5,10,0,4,1,22,1,8,12,83,16,0
2018-03-01,16,0,8,8,2,11,1,55,0,22,41,89,6,0
2018-04-01,17,0,4,14,4,10,1,35,3,26,57,108,11,0
2018-05-01,18,0,4,12,4,8,1,45,2,19,46,74,8,0
2018-06-01,2,0,2,6,0,1,1,24,8,3,25,78,5,0
2018-07-01,16,0,3,6,2,6,1,19,2,12,20,76,8,0
2018-08-01,14,0,6,10,2,7,1,45,4,13,29,87,11,0
2018-09-01,7,0,3,9,6,3,1,52,1,13,52,53,5,1
2018-10-01,18,0,3,11,3,3,1,41,3,12,35,54,7,0
2018-11-01,2,0,2,10,0,2,1,14,3,3,9,64,13,0
2018-12-01,15,0,4,7,17,8,1,45,2,40,78,68,7,0
2019-01-01,1,0,1,2,1,1,1,2,0,9,16,57,6,0
2019-02-01,8,0,2,6,1,4,1,27,0,10,10,55,9,1
2019-03-01,9,0,7,6,0,6,1,29,4,11,46,63,15,0
2019-04-01,10,0,2,5,2,3,1,20,3,11,45,148,7,0
2019-05-01,7,0,3,6,1,5,1,1,3,9,10,77,11,0
2019-06-01,6,0,3,7,0,5,1,7,3,7,22,51,15,0
2019-07-01,12,0,4,5,0,6,1,4,4,11,22,49,5,0
2019-08-01,3,0,3,5,0,2,1,2,4,2,22,41,8,0
2019-09-01,5,0,4,6,0,4,1,8,2,5,10,53,9,0
2019-10-01,6,0,2,7,1,6,2,10,2,8,12,47,6,0
2019-11-01,4,0,3,3,1,2,1,5,4,4,4,97,10,0
