dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-12-01,75,0,2,1,0,1,1,0,0,5,4,1327,137,4
2016-01-01,1,0,1,2,0,0,0,2,1,3,9,287,44,2
2016-02-01,3,0,1,0,1,1,1,2,1,2,2,65,19,2
2016-03-01,0,0,0,0,0,0,0,0,0,0,0,86,13,4
2016-04-01,0,0,0,0,0,0,0,0,0,0,0,97,24,1
2016-05-01,0,0,0,0,0,0,0,0,1,0,0,91,26,0
2016-06-01,5,0,1,1,0,0,0,0,0,0,0,70,17,3
2016-07-01,6,0,1,0,0,1,1,0,0,4,10,94,26,1
2016-08-01,0,0,0,0,0,0,0,0,1,0,0,189,25,3
2016-09-01,2,0,1,0,0,0,0,0,0,3,7,83,19,1
2016-10-01,2,0,1,1,0,0,0,0,0,0,0,64,14,1
2016-11-01,0,0,0,0,0,0,0,0,0,0,0,103,18,0
2016-12-01,0,0,0,0,0,0,0,0,0,0,0,55,19,1
2017-01-01,0,0,0,0,0,0,0,0,0,0,0,63,4,0
2017-02-01,1,0,1,0,0,0,0,0,0,0,0,37,9,1
2017-03-01,16,0,2,3,2,2,1,2,0,4,1,83,17,0
2017-04-01,2,0,1,1,0,0,0,3,0,19,45,98,12,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,0,80,12,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,0,91,22,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,0,86,11,0
2017-08-01,0,0,0,0,0,0,0,0,0,0,0,120,12,0
2017-09-01,2,0,2,1,1,1,1,3,1,3,4,63,16,0
2017-10-01,0,0,0,0,0,0,0,0,1,1,5,55,12,1
2017-11-01,8,0,2,3,0,2,1,2,3,17,40,63,13,2
2017-12-01,0,0,0,0,0,0,0,0,0,0,0,68,12,0
2018-01-01,6,0,1,0,0,0,0,0,3,0,0,75,14,0
2018-02-01,1,0,1,1,0,0,0,0,2,0,1,36,11,1
2018-03-01,0,0,0,0,0,0,0,0,1,1,0,78,8,1
2018-04-01,5,0,3,2,0,2,1,2,3,2,15,64,9,1
2018-05-01,4,0,2,1,0,2,1,0,1,3,0,78,13,0
2018-06-01,0,0,0,0,0,0,0,0,3,0,1,59,10,0
2018-07-01,2,0,2,2,1,1,1,0,0,3,1,53,7,0
2018-08-01,0,0,0,0,0,0,0,0,0,0,0,53,9,0
2018-09-01,0,0,0,0,0,0,0,0,1,0,3,59,2,0
2018-10-01,0,0,0,0,0,0,0,0,1,0,2,61,4,0
2018-11-01,0,0,0,1,0,0,0,1,1,3,14,70,10,0
2018-12-01,0,0,0,0,0,0,0,0,1,0,0,69,6,0
2019-01-01,0,0,0,0,0,0,0,0,1,0,0,48,8,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,32,6,0
2019-03-01,1,0,1,0,0,0,0,0,1,0,0,74,8,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,0,63,12,0
2019-05-01,0,0,0,0,0,0,0,0,2,0,1,60,9,0
2019-06-01,0,0,0,0,0,0,0,0,2,0,1,48,4,0
2019-07-01,1,0,1,0,0,0,0,0,2,1,1,237,35,0
