dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,8,0,1,0,0,0,0,0,0,0,0,0,0,2
2015-04-01,2,0,2,1,0,1,1,4,0,1,2,21,4,1
2015-05-01,33,0,4,5,1,4,1,20,0,11,49,28,7,5
2015-06-01,45,0,4,2,0,2,1,8,0,11,26,38,11,4
2015-07-01,35,0,4,7,1,5,2,39,0,15,41,42,13,2
2015-08-01,46,0,5,6,0,7,2,27,0,24,81,50,9,4
2015-09-01,67,0,7,20,2,18,2,54,0,35,85,43,12,2
2015-10-01,146,0,12,74,24,43,2,426,0,95,358,80,25,1
2015-11-01,63,0,11,21,11,17,2,136,0,72,294,85,28,0
2015-12-01,65,0,5,22,3,17,2,77,0,56,204,131,37,1
2016-01-01,89,0,16,30,8,23,3,139,0,93,372,193,44,5
2016-02-01,155,0,17,49,7,41,4,191,0,130,528,176,66,1
2016-03-01,138,0,15,57,16,41,4,205,0,156,582,233,53,2
2016-04-01,89,0,16,39,8,33,3,138,0,95,382,202,77,0
2016-05-01,97,0,21,61,12,47,4,241,1,143,586,240,79,3
2016-06-01,79,0,14,39,14,24,3,209,0,109,401,219,78,4
2016-07-01,73,0,12,30,9,24,1,120,0,109,346,197,58,2
2016-08-01,67,0,12,26,3,23,3,50,0,104,232,228,81,1
2016-09-01,125,0,21,46,7,39,3,88,0,143,399,296,93,4
2016-10-01,151,0,19,50,8,42,2,230,0,161,641,229,76,1
2016-11-01,111,0,16,46,8,38,1,112,0,115,397,210,65,1
2016-12-01,37,0,7,12,3,9,1,272,0,58,281,155,68,2
2017-01-01,48,0,8,14,2,12,1,48,0,49,132,172,53,2
2017-02-01,43,0,13,17,2,15,1,30,0,47,92,170,58,2
2017-03-01,51,0,8,16,4,12,1,18,0,46,93,151,59,0
2017-04-01,14,0,4,6,3,3,1,6,0,30,87,95,57,1
2017-05-01,46,0,8,14,1,13,1,42,0,38,123,110,32,0
2017-06-01,35,0,9,18,3,14,1,51,0,43,121,78,35,0
2017-07-01,35,0,9,13,5,9,1,37,0,46,167,81,32,0
2017-08-01,10,0,4,6,0,6,1,6,1,28,136,82,29,0
2017-09-01,9,0,6,7,2,5,1,16,2,22,41,63,17,1
2017-10-01,27,0,6,12,1,9,1,37,1,23,58,71,30,0
2017-11-01,20,0,4,18,3,16,1,29,2,34,84,56,18,1
2017-12-01,13,0,2,14,2,13,1,8,1,20,19,58,12,0
2018-01-01,23,0,2,18,0,17,1,8,1,21,20,38,17,1
2018-02-01,15,0,4,17,2,15,1,18,1,25,31,52,13,0
2018-03-01,6,0,2,7,2,6,1,4,0,12,5,41,11,0
2018-04-01,13,0,4,14,0,13,1,6,0,18,15,41,8,0
2018-05-01,11,0,6,19,10,10,1,30,0,29,36,47,19,0
2018-06-01,9,0,4,23,10,9,1,26,2,22,26,33,12,0
2018-07-01,10,0,5,7,2,9,1,26,0,16,25,31,8,0
2018-08-01,9,0,4,10,4,5,1,8,0,11,8,22,8,0
2018-09-01,13,0,3,11,1,11,1,4,1,15,6,26,13,0
2018-10-01,4,0,3,6,2,4,1,2,2,8,4,16,5,0
2018-11-01,7,0,3,9,2,5,1,5,1,10,9,29,3,0
2018-12-01,16,0,2,21,6,16,1,2,0,33,14,31,6,0
2019-01-01,5,0,1,10,5,5,1,0,3,10,0,20,8,1
2019-02-01,7,0,2,17,12,6,1,7,2,28,18,7,1,0
2019-03-01,3,0,2,3,2,1,1,2,1,10,13,56,18,0
