dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-12-01,11,0,2,0,0,0,0,0,0,0,0,0,0,2
2015-01-01,7,0,2,1,0,1,1,4,0,1,2,0,0,0
2015-02-01,16,0,1,0,0,0,0,0,0,1,1,1,1,1
2015-03-01,14,0,3,1,0,1,1,2,1,7,32,713,31,2
2015-04-01,0,0,0,0,0,0,0,0,0,4,10,26,1,5
2015-05-01,17,0,1,0,0,0,0,0,0,1,2,73,9,1
2015-06-01,10,0,1,0,0,0,0,0,0,1,4,24,2,0
2015-07-01,0,0,0,0,0,0,0,0,1,2,14,11,4,1
2015-08-01,1,0,1,1,0,0,0,0,0,1,0,16,4,0
2015-09-01,0,0,0,0,0,0,0,0,1,1,10,16,1,1
2015-10-01,0,0,0,0,0,0,0,0,1,0,17,18,4,4
2015-11-01,0,0,0,0,0,0,0,0,0,1,1,15,3,3
2015-12-01,5,0,2,2,0,2,1,1,0,2,0,27,5,1
2016-01-01,9,0,5,6,2,0,0,17,3,3,17,28,11,1
2016-02-01,7,0,2,1,0,0,0,9,0,4,9,34,5,2
2016-03-01,17,0,2,3,1,2,1,16,9,15,116,33,10,1
2016-04-01,19,0,6,6,0,5,1,9,5,6,29,38,10,1
2016-05-01,15,0,4,3,0,1,1,9,1,2,8,36,6,0
2016-06-01,9,0,4,4,0,1,1,8,7,5,31,51,9,1
2016-07-01,14,0,1,1,1,2,1,2,5,5,19,36,6,1
2016-08-01,16,0,4,3,2,1,1,7,4,14,58,38,8,2
2016-09-01,25,0,5,3,3,8,1,9,2,12,18,40,9,0
2016-10-01,40,0,7,12,1,11,1,11,4,16,18,33,15,2
2016-11-01,17,0,2,6,2,2,1,17,3,10,31,65,11,1
2016-12-01,30,0,5,4,0,7,1,13,3,11,25,49,7,0
2017-01-01,8,0,6,4,0,1,1,4,4,4,22,46,8,0
2017-02-01,28,0,4,2,0,5,1,11,3,12,71,32,7,2
2017-03-01,32,0,4,4,0,4,1,12,5,15,46,49,8,1
2017-04-01,32,0,4,4,1,4,1,31,2,7,27,42,4,1
2017-05-01,24,0,4,3,0,2,1,2,9,6,42,44,8,0
2017-06-01,21,0,5,4,0,4,1,0,8,8,52,46,7,0
2017-07-01,15,0,3,2,0,3,1,2,6,7,40,59,6,1
2017-08-01,0,0,0,0,0,0,0,0,7,3,29,57,2,0
2017-09-01,15,0,6,4,0,1,1,1,14,7,45,51,6,0
2017-10-01,13,0,4,2,1,2,1,4,4,4,13,57,6,0
2017-11-01,16,0,4,3,0,4,1,13,6,7,40,84,10,0
2017-12-01,16,0,5,5,0,4,1,15,9,7,34,77,15,2
2018-01-01,9,0,3,4,1,2,1,3,9,7,32,65,13,2
2018-02-01,20,0,6,7,1,2,1,35,10,6,28,58,12,0
2018-03-01,32,0,4,1,2,6,1,25,7,20,78,106,14,0
2018-04-01,43,0,7,9,0,8,1,29,11,13,46,117,16,1
2018-05-01,30,0,9,9,0,4,1,16,11,7,24,96,13,0
2018-06-01,36,0,6,5,0,7,1,8,9,15,66,115,11,1
2018-07-01,10,0,5,5,0,0,0,4,9,4,16,89,14,0
2018-08-01,6,0,2,1,0,0,0,2,15,5,38,103,14,0
2018-09-01,10,0,4,2,0,2,1,3,9,5,13,70,10,0
2018-10-01,5,0,3,8,1,0,0,20,10,1,30,81,7,1
2018-11-01,14,0,3,5,2,3,1,8,7,9,18,125,13,0
2018-12-01,1,0,1,2,1,0,0,15,6,1,25,129,9,0
2019-01-01,25,0,5,5,6,6,3,30,9,120,383,131,10,0
2019-02-01,23,0,5,3,0,5,2,20,13,8,50,88,9,1
2019-03-01,7,0,3,2,1,0,0,15,13,2,27,96,11,0
2019-04-01,43,0,7,7,2,10,4,38,14,55,164,132,20,0
2019-05-01,81,0,10,18,1,19,3,92,14,34,110,133,14,0
2019-06-01,67,0,10,10,0,10,2,23,21,15,63,129,19,0
2019-07-01,21,0,6,7,1,1,1,13,17,9,30,178,31,0
2019-08-01,40,0,12,12,1,6,3,26,16,12,38,144,20,0
2019-09-01,24,0,4,6,0,5,1,21,21,14,111,136,19,1
2019-10-01,78,0,8,8,6,15,2,50,21,33,123,141,19,0
2019-11-01,21,0,5,5,1,3,1,23,17,12,39,214,22,0
2019-12-01,8,0,1,6,0,1,1,7,25,4,32,154,24,0
