dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,18,0,2,2,0,2,2,4,0,2,2,0,0,0
2016-09-01,43,0,1,9,0,9,1,4,0,9,2,0,0,1
2016-10-01,4,0,1,1,0,1,1,0,0,1,0,0,0,0
2016-11-01,101,0,4,15,0,15,1,10,0,18,8,201,11,1
2016-12-01,75,0,5,17,0,17,1,24,4,20,24,143,7,0
2017-01-01,47,0,5,16,0,14,1,24,1,22,31,747,22,0
2017-02-01,33,0,10,22,1,19,1,120,1,30,67,348,20,0
2017-03-01,22,0,9,17,2,15,2,107,1,23,79,174,19,0
2017-04-01,6,0,5,4,1,4,1,15,1,10,27,115,16,0
2017-05-01,10,0,6,12,1,7,1,45,10,11,48,116,11,1
2017-06-01,17,0,5,14,2,10,1,48,4,23,94,161,14,1
2017-07-01,11,0,4,11,1,9,1,29,5,15,40,125,9,1
2017-08-01,29,0,6,22,0,20,1,40,2,27,38,148,9,1
2017-09-01,52,0,9,35,4,30,1,110,6,55,85,83,17,1
2017-10-01,6,0,5,11,3,4,1,91,4,19,59,147,13,1
2017-11-01,31,0,8,20,3,18,1,146,2,24,78,110,11,0
2017-12-01,9,0,5,17,0,7,1,77,0,9,26,121,10,1
2018-01-01,21,0,8,18,3,17,2,117,3,31,77,134,9,0
2018-02-01,59,0,8,31,6,34,4,182,2,55,168,91,10,0
2018-03-01,33,0,8,33,2,26,4,124,14,58,148,101,22,0
2018-04-01,29,0,6,27,2,28,4,102,6,58,101,85,11,0
2018-05-01,16,0,6,30,3,16,4,136,7,27,77,94,9,0
2018-06-01,24,0,9,26,8,24,4,182,14,47,175,83,7,1
2018-07-01,25,0,6,32,2,25,4,111,18,33,67,68,6,0
2018-08-01,22,0,7,18,3,22,3,82,11,43,89,69,7,1
2018-09-01,10,0,5,13,1,10,3,32,5,25,48,67,7,0
2018-10-01,19,0,5,22,4,19,4,63,9,39,72,78,17,1
2018-11-01,23,0,7,25,6,22,4,90,11,44,96,136,10,0
2018-12-01,15,0,3,14,0,14,2,38,4,31,52,111,11,0
2019-01-01,25,0,8,30,3,25,3,89,4,38,64,106,15,0
2019-02-01,5,0,2,11,2,5,1,48,1,15,28,85,14,0
2019-03-01,13,0,7,17,7,13,2,126,2,30,98,104,10,0
2019-04-01,12,0,7,10,2,12,4,46,4,23,54,84,7,0
2019-05-01,16,0,8,15,8,16,3,80,7,35,106,86,10,0
2019-06-01,14,0,4,16,1,12,1,25,1,19,29,81,11,0
2019-07-01,28,0,3,30,7,28,2,54,5,58,108,81,11,0
2019-08-01,24,0,10,27,6,24,1,118,1,49,120,65,11,0
2019-09-01,24,0,4,28,1,24,1,92,3,54,103,64,5,0
2019-10-01,31,0,6,31,2,31,1,146,1,46,123,95,10,0
2019-11-01,65,0,3,66,1,63,1,144,7,78,139,76,8,0
2019-12-01,25,0,5,23,0,23,1,63,5,38,75,90,11,0
