dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,52,0,3,5,1,3,1,5,0,5,23,15,3,5
2015-09-01,25,0,5,5,0,6,1,9,0,11,6,45,6,3
2015-10-01,31,0,3,3,0,3,1,2,0,8,46,36,3,5
2015-11-01,5,0,2,2,1,1,1,4,0,7,15,33,6,2
2015-12-01,30,0,5,10,3,7,1,52,0,17,67,51,8,1
2016-01-01,56,0,4,22,9,10,1,49,1,42,122,76,15,3
2016-02-01,105,0,11,71,21,38,1,151,1,93,205,88,17,3
2016-03-01,125,0,14,74,29,56,1,123,2,127,341,135,29,2
2016-04-01,62,0,11,13,2,9,1,67,0,89,163,111,34,4
2016-05-01,32,0,7,2,0,2,1,0,3,82,269,175,37,6
2016-06-01,31,0,11,0,1,0,0,4,1,56,99,127,35,4
2016-07-01,55,0,9,5,4,2,1,27,5,171,757,135,29,1
2016-08-01,44,0,5,0,0,0,0,0,2,58,152,165,52,1
2016-09-01,39,0,11,1,0,2,1,3,3,139,696,174,52,4
2016-10-01,76,0,26,1,0,1,1,4,4,137,576,172,43,1
2016-11-01,63,0,11,0,0,0,0,0,0,48,65,152,39,1
2016-12-01,158,0,11,2,0,1,1,1,5,186,661,121,35,0
2017-01-01,82,0,9,0,0,1,1,1,5,132,453,115,31,0
2017-02-01,19,0,9,0,0,0,0,0,3,68,135,166,31,2
2017-03-01,33,0,13,1,0,1,1,2,5,108,450,156,59,1
2017-04-01,27,0,7,0,0,0,0,0,2,93,298,165,56,4
2017-05-01,8,0,5,0,0,0,0,0,5,34,76,125,39,0
2017-06-01,25,0,12,0,0,0,0,0,1,145,341,99,34,4
2017-07-01,37,0,11,0,0,0,0,0,1,201,515,121,48,1
2017-08-01,39,0,9,0,0,0,0,0,6,242,750,131,43,0
2017-09-01,57,0,7,1,0,1,1,2,8,163,368,112,30,2
2017-10-01,44,0,15,1,1,0,0,4,5,176,432,121,47,1
2017-11-01,56,0,13,0,0,0,0,0,14,308,975,135,38,0
2017-12-01,36,0,10,0,0,0,0,0,12,198,347,116,34,0
2018-01-01,47,0,14,0,1,0,0,1,12,211,586,141,31,0
2018-02-01,69,0,10,0,0,0,0,0,14,205,365,94,30,0
2018-03-01,76,0,16,0,0,0,0,0,16,207,339,102,37,0
2018-04-01,43,0,15,0,0,0,0,0,11,125,235,104,31,2
2018-05-01,30,0,8,0,0,0,0,0,10,201,318,84,36,3
2018-06-01,8,0,6,0,0,0,0,0,6,42,101,86,21,3
2018-07-01,1,0,1,0,0,0,0,0,8,33,90,83,18,0
2018-08-01,1,0,1,0,0,0,0,0,9,9,27,65,19,0
2018-09-01,1,0,1,1,0,0,0,1,8,52,90,70,19,0
2018-10-01,28,0,7,1,1,0,0,0,11,128,324,64,26,0
2018-11-01,25,0,9,0,1,0,0,4,12,108,279,61,25,0
2018-12-01,50,0,17,0,0,0,0,0,8,165,494,64,21,0
2019-01-01,18,0,9,0,0,0,0,0,18,52,175,64,19,0
2019-02-01,27,0,9,0,0,0,0,0,7,37,102,47,12,0
2019-03-01,32,0,5,0,0,0,0,0,18,66,262,40,20,0
2019-04-01,33,0,12,0,0,0,0,0,16,56,268,59,17,0
2019-05-01,12,0,6,0,0,0,0,0,13,56,165,66,25,0
2019-06-01,24,0,6,0,0,0,0,0,21,47,152,52,22,1
2019-07-01,5,0,2,0,0,0,0,0,26,30,125,55,28,0
2019-08-01,6,0,2,0,0,0,0,0,12,14,70,40,15,0
2019-09-01,9,0,5,0,0,0,0,0,18,28,120,36,9,0
2019-10-01,37,0,19,1,0,0,0,0,31,106,260,56,118,0
2019-11-01,3,0,2,0,1,0,0,0,41,20,64,68,31,0
