dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-07-01,53,0,2,5,0,4,1,15,0,4,7,8,0,2
2014-08-01,92,0,3,10,0,9,1,24,1,12,27,25,6,2
2014-09-01,148,0,4,17,2,14,1,85,9,39,152,106,4,2
2014-10-01,76,0,4,14,1,14,1,51,3,41,171,116,8,4
2014-11-01,19,0,4,5,0,2,1,27,0,11,33,37,5,0
2014-12-01,43,0,7,16,0,14,1,60,3,25,91,62,7,0
2015-01-01,35,0,5,9,1,7,1,27,2,30,122,76,9,3
2015-02-01,64,0,6,15,1,13,1,65,1,31,100,59,8,2
2015-03-01,59,0,7,25,4,14,1,58,8,33,145,133,13,1
2015-04-01,23,0,3,3,1,4,1,26,2,10,47,96,4,0
2015-05-01,55,0,8,15,2,12,1,32,3,35,136,76,8,0
2015-06-01,6,0,2,2,1,2,1,22,3,14,69,55,9,2
2015-07-01,11,0,3,3,0,1,1,7,2,9,32,63,12,3
2015-08-01,24,0,5,7,2,5,1,13,4,19,65,165,18,2
2015-09-01,38,0,6,11,2,8,1,61,1,20,82,83,9,0
2015-10-01,41,0,6,7,2,8,1,61,5,24,135,72,11,3
2015-11-01,33,0,4,7,1,4,1,26,10,14,54,74,11,2
2015-12-01,11,0,4,7,1,3,1,27,8,17,120,57,7,3
2016-01-01,31,0,6,14,5,6,1,55,7,35,157,75,15,0
2016-02-01,46,0,5,11,2,13,1,49,3,30,79,79,5,0
2016-03-01,12,0,4,4,0,4,1,10,9,15,79,77,19,1
2016-04-01,44,0,9,11,0,11,1,30,7,22,80,81,18,3
2016-05-01,8,0,5,4,0,2,1,5,12,22,115,111,13,2
2016-06-01,4,0,3,6,2,1,1,22,6,18,59,88,9,0
2016-07-01,25,0,4,8,1,9,1,20,7,20,52,83,17,1
2016-08-01,4,0,3,8,1,1,1,17,4,17,50,75,8,1
2016-09-01,15,0,4,6,1,6,1,11,5,16,59,71,16,3
2016-10-01,11,0,5,6,2,2,1,34,4,18,59,65,9,1
2016-11-01,25,0,3,6,2,4,2,27,9,7,34,67,10,0
2016-12-01,5,0,1,1,0,0,0,5,8,16,126,97,8,0
2017-01-01,19,0,3,8,0,2,1,20,12,7,32,83,12,0
2017-02-01,15,0,5,6,4,4,1,23,4,22,84,72,16,1
2017-03-01,1,0,1,3,0,0,0,5,9,8,55,76,17,0
2017-04-01,8,0,6,5,1,1,1,3,3,8,29,92,15,2
2017-05-01,33,0,5,6,0,5,1,37,7,14,51,100,17,1
2017-06-01,50,0,6,12,4,13,1,46,10,39,136,69,8,2
2017-07-01,16,0,5,11,4,5,1,19,8,23,84,81,16,3
2017-08-01,2,0,1,4,1,0,0,5,9,15,98,86,11,2
2017-09-01,2,0,1,2,2,0,0,7,6,8,54,84,15,2
2017-10-01,0,0,0,4,3,0,0,10,6,12,46,75,9,2
2017-11-01,2,0,2,3,0,1,1,2,4,16,37,72,5,0
2017-12-01,0,0,0,0,0,0,0,0,1,6,22,58,7,0
2018-01-01,12,0,3,6,1,2,2,4,7,15,51,77,11,2
2018-02-01,1,0,1,1,1,0,0,5,4,8,43,68,9,1
2018-03-01,0,0,0,1,0,0,0,3,6,17,79,81,7,0
2018-04-01,10,0,6,6,0,3,1,9,3,18,49,100,13,0
2018-05-01,4,0,3,3,0,2,1,15,6,14,100,75,11,2
2018-06-01,0,0,0,2,1,0,0,4,5,10,51,60,10,2
2018-07-01,3,0,3,4,1,1,1,3,2,10,33,67,11,0
2018-08-01,4,0,2,6,0,2,1,22,9,9,54,56,12,0
2018-09-01,10,0,2,3,0,4,1,14,4,11,52,67,14,0
2018-10-01,3,0,2,4,1,1,1,3,6,4,21,64,11,0
2018-11-01,2,0,2,2,0,1,1,4,5,7,29,67,13,0
2018-12-01,2,0,2,2,0,1,1,5,1,5,9,74,5,0
2019-01-01,9,0,4,7,2,3,1,34,5,9,32,84,9,1
2019-02-01,1,0,1,2,0,0,0,4,4,2,16,56,8,0
2019-03-01,6,0,3,3,0,3,1,20,3,8,57,88,11,0
2019-04-01,6,0,3,1,1,1,1,3,3,44,264,51,28,0
2019-05-01,13,0,3,0,3,0,0,20,8,188,1051,80,10,1
2019-06-01,0,0,0,0,0,0,0,0,8,6,69,77,9,0
2019-07-01,0,0,0,0,0,0,0,0,10,5,46,80,9,0
2019-08-01,0,0,0,0,0,0,0,0,10,3,35,80,8,0
2019-09-01,1,0,1,0,1,0,0,21,7,2,39,62,14,0
2019-10-01,0,0,0,0,0,0,0,0,10,0,9,68,14,1
2019-11-01,3,0,2,0,0,0,0,0,6,12,26,97,17,0
