dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2011-10-01,537,0,28,0,0,0,0,0,1,0,36,0,0,1
2011-11-01,504,0,27,0,0,0,0,0,3,0,36,0,0,5
2011-12-01,452,0,27,0,0,0,0,0,1,0,10,0,0,4
2012-01-01,490,0,30,0,0,0,0,0,1,0,4,0,0,2
2012-02-01,599,0,26,0,0,0,0,0,2,0,15,0,0,2
2012-03-01,732,0,30,0,0,0,0,0,0,0,0,0,0,1
2012-04-01,723,0,30,0,0,0,0,0,0,0,0,0,0,4
2012-05-01,685,0,32,0,0,0,0,0,4,0,45,0,0,3
2012-06-01,774,0,34,0,0,0,0,0,1,0,35,0,0,0
2012-07-01,508,0,31,0,0,0,0,0,4,0,22,0,0,7
2012-08-01,1169,0,41,0,0,0,0,0,4,0,52,0,0,9
2012-09-01,1028,0,41,0,0,0,0,0,4,0,58,0,0,4
2012-10-01,1001,0,42,0,0,0,0,0,11,0,86,0,0,2
2012-11-01,871,0,39,0,0,0,0,0,15,0,92,0,0,1
2012-12-01,665,0,37,0,0,0,0,0,10,0,62,0,0,2
2013-01-01,922,0,40,0,0,0,0,0,17,0,98,0,0,5
2013-02-01,795,0,42,0,0,0,0,0,13,0,105,0,0,6
2013-03-01,925,0,40,0,0,0,0,0,13,0,57,0,0,2
2013-04-01,951,0,43,0,0,0,0,0,16,0,137,0,0,3
2013-05-01,854,0,36,0,0,0,0,0,15,0,202,0,0,5
2013-06-01,846,0,44,0,0,0,0,0,25,0,189,0,0,0
2013-07-01,782,0,45,0,0,0,0,0,22,0,104,0,0,4
2013-08-01,971,0,51,0,0,0,0,0,25,0,156,0,0,2
2013-09-01,842,0,44,0,0,0,0,0,21,0,96,0,0,2
2013-10-01,1212,0,46,0,0,0,0,0,41,0,160,0,0,2
2013-11-01,781,0,42,0,0,0,0,0,29,0,121,0,0,6
2013-12-01,445,0,38,0,0,0,0,0,25,0,86,0,0,2
2014-01-01,528,0,43,0,0,0,0,0,43,0,174,0,0,3
2014-02-01,634,0,43,0,0,0,0,0,33,0,176,0,0,0
2014-03-01,789,0,43,0,0,0,0,0,29,0,79,0,0,5
2014-04-01,660,0,44,0,0,0,0,0,36,0,133,0,0,5
2014-05-01,720,0,44,0,0,0,0,0,28,0,83,0,0,3
2014-06-01,720,0,45,0,0,0,0,0,39,0,75,0,0,1
2014-07-01,668,0,50,0,0,0,0,0,33,0,97,0,0,1
2014-08-01,720,0,47,0,0,0,0,0,16,0,40,0,0,4
2014-09-01,729,0,50,0,0,0,0,0,23,0,102,0,0,6
2014-10-01,518,0,38,0,0,0,0,0,16,0,58,0,0,6
2014-11-01,546,0,39,0,0,0,0,0,23,0,93,0,0,3
2014-12-01,476,0,44,0,0,0,0,0,21,0,98,0,0,1
2015-01-01,694,0,44,0,0,0,0,0,35,0,79,0,0,1
2015-02-01,703,0,46,0,0,0,0,0,38,0,99,0,0,3
2015-03-01,691,0,48,0,0,0,0,0,34,0,118,0,0,3
2015-04-01,644,0,43,0,0,0,0,0,24,0,62,0,0,4
2015-05-01,652,0,39,0,0,0,0,0,25,0,53,52,6,1
2015-06-01,654,0,43,12,4,7,3,36,30,20377,97312,160,12,2
2015-07-01,499,0,41,4,1,3,3,28,26,147,517,39,10,1
2015-08-01,658,0,45,7,2,5,2,48,45,333,1412,36,2,2
2015-09-01,548,0,43,6,3,3,3,28,21,196,718,27,6,0
2015-10-01,707,0,40,6,1,3,2,14,27,237,915,31,11,3
2015-11-01,444,0,41,4,4,1,1,28,34,183,834,42,3,2
2015-12-01,528,0,34,3,3,0,0,26,22,369,2100,37,3,5
2016-01-01,643,0,43,6,1,3,3,31,50,206,917,56,5,3
2016-02-01,671,0,38,2,1,0,0,21,41,174,774,28,5,2
2016-03-01,686,0,39,5,1,3,3,80,49,175,953,26,7,4
2016-04-01,627,0,42,5,0,3,3,20,34,195,954,24,2,0
2016-05-01,677,0,44,5,3,6,5,49,40,152,722,30,3,1
2016-06-01,498,0,41,2,2,1,1,18,41,178,828,35,5,4
2016-07-01,481,0,39,3,1,1,1,10,24,173,716,27,5,1
2016-08-01,708,0,50,6,2,6,4,57,23,230,1044,45,8,2
2016-09-01,573,0,39,2,1,1,1,14,30,153,708,32,5,0
2016-10-01,466,0,39,7,1,3,2,36,47,143,650,26,10,1
2016-11-01,657,0,46,9,2,9,4,41,55,172,1085,47,12,2
2016-12-01,455,0,42,16,1,14,9,75,46,258,1306,27,9,2
2017-01-01,817,0,54,12,0,14,8,102,77,243,1352,46,14,0
2017-02-01,835,0,50,16,1,13,5,42,81,279,1077,48,2,2
2017-03-01,850,0,52,16,1,15,7,36,68,171,833,49,6,4
2017-04-01,645,0,50,22,2,17,4,52,79,180,762,35,6,1
2017-05-01,808,0,51,14,3,7,7,33,58,158,752,56,6,1
2017-06-01,826,0,52,9,0,6,4,28,67,182,856,41,7,0
2017-07-01,756,0,48,18,1,17,3,14,70,199,915,28,4,0
2017-08-01,798,0,50,11,1,8,6,71,79,233,1385,30,4,1
2017-09-01,872,0,50,7,5,0,0,27,121,160,751,39,10,1
2017-10-01,911,0,55,3,3,0,0,18,104,162,733,41,6,0
2017-11-01,794,0,48,2,0,2,2,26,64,212,894,35,7,0
2017-12-01,682,0,47,2,0,0,0,4,75,127,732,39,7,0
2018-01-01,614,0,50,5,2,0,0,6,97,245,1253,57,6,0
2018-02-01,713,0,52,7,8,0,0,40,125,481,2488,109,7,3
2018-03-01,612,0,49,10,7,1,1,37,86,472,2376,181,14,0
2018-04-01,470,0,47,3,3,0,0,10,73,371,1778,103,8,0
2018-05-01,803,0,50,3,6,0,0,23,73,237,1427,100,13,3
2018-06-01,759,0,49,4,4,0,0,37,111,1278,6602,102,9,0
2018-07-01,631,0,45,4,3,0,0,94,91,259,1295,126,12,2
2018-08-01,625,0,49,4,5,0,0,34,94,418,1631,167,13,0
2018-09-01,601,0,46,3,3,0,0,8,76,366,1675,91,10,0
2018-10-01,776,0,53,6,3,0,0,30,108,303,1233,113,15,2
2018-11-01,687,0,52,4,21,2,1,68,99,257,1010,120,9,0
2018-12-01,441,0,47,6,3,0,0,29,86,129,661,213,26,2
2019-01-01,656,0,61,11,17,0,0,93,98,249,1421,175,17,1
2019-02-01,642,0,53,5,3,0,0,18,77,183,850,144,18,0
2019-03-01,774,0,60,6,6,0,0,20,105,190,969,164,18,0
2019-04-01,702,0,56,6,6,0,0,20,103,346,1454,184,18,1
2019-05-01,551,0,57,4,4,0,0,19,91,219,1117,212,21,0
2019-06-01,652,0,57,6,3,0,0,19,100,197,918,135,19,0
2019-07-01,686,0,58,6,12,0,0,53,100,267,1253,184,35,0
2019-08-01,857,0,55,7,7,0,0,21,200,342,1223,146,24,0
2019-09-01,871,0,57,10,4,0,0,40,202,405,1631,169,29,1
2019-10-01,837,0,65,14,13,0,0,83,213,451,1831,129,25,0
2019-11-01,586,0,59,10,12,0,0,49,151,356,1163,165,28,0
2019-12-01,586,0,51,7,2,0,0,20,199,229,861,161,34,0
2020-01-01,42,0,17,0,0,0,0,0,13,17,42,8,5,0
