dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,21,0,3,0,0,0,0,0,0,0,0,10,1,14
2016-02-01,5,0,2,0,0,0,0,0,0,0,0,3,0,2
2016-03-01,56,0,5,4,0,2,2,4,1,24,63,804,215,7
2016-04-01,32,0,3,0,0,0,0,0,2,9,10,123,49,25
2016-05-01,37,0,3,0,1,0,0,0,5,2,16,115,34,6
2016-06-01,46,0,1,0,0,0,0,0,2,3,4,88,26,3
2016-07-01,53,0,2,0,0,0,0,0,0,1,1,57,20,4
2016-08-01,25,0,1,1,0,0,0,0,1,0,0,53,20,4
2016-09-01,2,0,1,1,0,1,1,0,1,1,0,41,25,6
2016-10-01,0,0,0,1,0,0,0,0,4,0,1,37,24,3
2016-11-01,2,0,1,1,0,0,0,0,1,0,0,37,15,7
2016-12-01,20,0,3,0,0,0,0,0,2,1,1,49,30,2
2017-01-01,7,0,1,0,0,0,0,0,2,0,4,79,31,7
2017-02-01,3,0,2,0,0,0,0,0,3,1,8,52,28,2
2017-03-01,30,0,1,2,1,0,0,2,2,2,4,114,46,1
2017-04-01,2,0,1,0,0,0,0,0,3,0,2,109,41,3
2017-05-01,16,0,1,0,0,0,0,0,3,0,3,66,31,2
2017-06-01,23,0,1,0,0,0,0,0,2,0,4,85,21,2
2017-07-01,11,0,1,1,0,0,0,0,1,0,0,75,25,2
2017-08-01,0,0,0,0,0,0,0,0,5,8,29,78,30,1
2017-09-01,4,0,2,0,0,0,0,0,4,2,17,67,29,0
2017-10-01,0,0,0,0,0,0,0,0,2,2,4,57,18,2
2017-11-01,0,0,0,0,0,0,0,0,4,3,7,77,34,0
2017-12-01,0,0,0,0,0,0,0,0,4,0,5,84,21,2
2018-01-01,0,0,0,0,0,0,0,0,5,3,27,93,36,4
2018-02-01,0,0,0,0,0,0,0,0,2,3,13,110,23,0
2018-03-01,0,0,0,0,0,0,0,0,0,4,3,113,34,2
2018-04-01,0,0,0,0,0,0,0,0,2,0,5,99,32,1
2018-05-01,0,0,0,0,0,0,0,0,2,2,8,126,33,1
2018-06-01,0,0,0,2,0,0,0,0,7,0,8,97,30,1
2018-07-01,2,0,1,0,0,0,0,0,7,0,11,108,37,1
2018-08-01,0,0,0,0,0,0,0,0,7,0,5,118,42,0
2018-09-01,0,0,0,0,0,0,0,0,3,0,2,86,33,1
2018-10-01,0,0,0,0,0,0,0,0,0,0,0,78,19,1
2018-11-01,0,0,0,0,0,0,0,0,1,1,1,115,47,1
2018-12-01,0,0,0,1,0,0,0,0,1,5,7,127,43,0
2019-01-01,0,0,0,0,0,0,0,0,3,0,3,114,31,0
2019-02-01,3,0,1,0,0,0,0,0,1,0,1,80,25,0
2019-03-01,2,0,1,1,0,0,0,0,0,1,0,120,42,0
2019-04-01,2,0,2,5,2,1,1,0,5,5,4,126,44,1
2019-05-01,0,0,0,0,1,0,0,0,2,1,0,94,30,2
2019-06-01,0,0,0,0,0,0,0,0,3,1,0,71,28,0
2019-07-01,0,0,0,0,0,0,0,0,3,0,0,100,41,0
2019-08-01,0,0,0,0,0,0,0,0,1,0,4,88,33,0
2019-09-01,0,0,0,0,0,0,0,0,1,0,0,63,16,0
2019-10-01,0,0,0,1,0,0,0,0,2,0,1,63,28,0
2019-11-01,3,0,3,1,0,1,1,0,3,1,2,239,72,0
