dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-07-01,47,0,2,0,0,0,0,0,0,0,0,1,0,0
2016-08-01,50,0,3,1,0,1,1,0,0,1,0,1,1,3
2016-09-01,56,0,6,2,0,2,1,12,0,2,6,4,2,1
2016-10-01,343,0,9,27,3,23,5,70,2,41,74,44,9,4
2016-11-01,378,0,10,30,2,25,4,104,0,40,87,76,12,2
2016-12-01,256,0,37,78,7,74,5,423,3,116,421,795,96,6
2017-01-01,101,0,22,48,2,47,5,247,6,85,282,106,23,0
2017-02-01,118,0,18,51,4,45,5,192,5,72,221,110,22,4
2017-03-01,144,0,15,43,1,36,6,136,1,77,226,79,16,1
2017-04-01,70,0,13,41,9,37,4,131,6,70,211,43,14,3
2017-05-01,98,0,25,50,9,42,5,320,4,75,272,375,51,2
2017-06-01,35,0,15,28,0,26,4,83,6,52,178,77,14,1
2017-07-01,55,0,20,32,1,33,4,176,3,53,207,92,13,1
2017-08-01,56,0,14,28,3,24,4,144,2,49,201,84,14,1
2017-09-01,41,0,18,26,1,24,4,165,4,50,189,84,11,2
2017-10-01,68,0,23,36,1,34,4,174,4,62,204,97,17,0
2017-11-01,67,0,23,46,0,44,4,93,0,76,154,127,14,1
2017-12-01,43,0,11,15,1,11,4,83,0,28,84,63,11,0
2018-01-01,77,0,28,47,1,46,6,179,2,72,224,81,18,0
2018-02-01,82,0,24,42,2,44,4,184,1,106,377,69,19,0
2018-03-01,39,0,19,39,2,37,5,84,2,76,205,195,15,1
2018-04-01,57,0,25,51,2,48,5,227,2,103,300,50,18,1
2018-05-01,63,0,21,53,6,46,4,338,3,83,320,58,11,1
2018-06-01,102,0,31,87,4,81,5,284,8,109,307,80,14,1
2018-07-01,87,0,27,80,6,72,5,240,4,88,218,79,12,2
2018-08-01,95,0,24,81,2,77,5,296,5,98,247,92,17,3
2018-09-01,47,0,19,43,3,37,5,136,4,56,152,69,19,0
2018-10-01,54,0,25,49,3,48,5,159,5,65,248,50,17,1
2018-11-01,60,0,31,56,3,52,5,215,5,66,234,113,28,0
2018-12-01,75,0,30,64,9,58,5,297,3,74,213,86,10,0
2019-01-01,59,0,29,48,2,49,6,114,4,56,110,101,27,0
2019-02-01,59,0,34,53,3,49,5,284,6,65,177,407,42,0
2019-03-01,70,0,28,64,2,58,5,268,4,78,195,172,20,1
2019-04-01,58,0,23,56,3,52,6,295,7,69,270,104,15,0
2019-05-01,96,0,36,93,11,84,5,322,8,114,308,84,19,0
2019-06-01,64,0,33,57,12,50,6,201,6,76,258,112,19,0
2019-07-01,57,0,29,66,2,54,3,234,2,75,203,95,22,0
2019-08-01,133,0,31,123,9,113,4,610,14,135,448,104,19,0
2019-09-01,89,0,39,98,9,87,3,384,13,111,316,92,20,0
2019-10-01,73,0,38,75,6,71,5,346,7,86,240,101,36,0
2019-11-01,65,0,33,67,6,59,5,148,10,72,173,109,26,0
2019-12-01,67,0,35,70,2,66,5,171,17,75,180,69,21,0
2020-01-01,5,0,4,3,0,5,3,11,0,8,20,5,1,0
