dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,65,0,4,5,3,1,1,19,3,16,88,68,11,1
2016-09-01,103,0,9,12,1,11,2,160,0,26,168,45,15,1
2016-10-01,139,0,6,6,1,5,2,59,0,18,75,48,7,2
2016-11-01,134,0,8,7,1,6,2,89,2,36,187,49,15,0
2016-12-01,100,0,8,8,2,3,1,37,2,35,105,35,9,0
2017-01-01,130,0,6,4,0,4,2,44,1,22,134,41,9,1
2017-02-01,136,0,6,6,0,7,2,64,2,24,100,44,11,2
2017-03-01,130,0,8,11,2,10,2,63,3,35,111,94,8,1
2017-04-01,128,0,5,9,2,7,1,51,1,25,118,67,9,1
2017-05-01,209,0,9,20,1,20,1,49,0,54,167,76,15,1
2017-06-01,171,0,7,21,0,21,2,58,3,56,148,49,9,0
2017-07-01,182,0,9,16,0,14,2,56,3,56,165,50,11,0
2017-08-01,205,0,11,16,0,16,2,97,1,65,320,59,7,0
2017-09-01,154,0,8,6,0,6,2,13,1,36,171,56,8,0
2017-10-01,284,0,9,14,1,12,2,49,5,45,145,105,10,1
2017-11-01,165,0,8,7,2,4,1,53,3,42,161,73,10,0
2017-12-01,145,0,9,7,2,6,2,33,4,33,134,64,10,0
2018-01-01,96,0,6,15,1,10,1,38,1,30,71,56,12,1
2018-02-01,134,0,9,18,1,20,2,33,0,53,103,98,11,1
2018-03-01,148,0,5,12,1,10,1,36,2,46,116,69,14,0
2018-04-01,119,0,9,8,1,9,1,63,0,45,125,96,11,0
2018-05-01,119,0,10,17,1,15,1,89,4,60,109,95,24,0
2018-06-01,504,0,11,20,4,15,1,14,5,49,129,84,16,0
2018-07-01,190,0,10,22,4,18,2,10,2,73,149,74,11,1
2018-08-01,57,0,4,6,2,5,2,13,0,29,70,78,10,0
2018-09-01,123,0,7,15,1,12,2,85,2,29,67,92,22,0
2018-10-01,176,0,14,31,1,29,2,40,0,55,86,97,20,0
2018-11-01,201,0,10,35,3,33,1,46,2,114,348,147,25,1
2018-12-01,120,0,11,29,4,25,1,48,1,65,142,104,16,0
2019-01-01,135,0,9,10,1,11,1,89,6,57,206,85,20,0
2019-02-01,135,0,8,10,0,8,1,39,2,30,70,106,10,0
2019-03-01,134,0,8,11,1,9,2,0,0,56,131,137,14,0
2019-04-01,56,0,7,4,0,5,1,6,2,46,117,82,10,1
2019-05-01,59,0,5,7,1,6,1,8,4,51,130,107,18,0
2019-06-01,243,0,10,12,6,11,1,63,3,60,227,141,19,0
2019-07-01,96,0,9,9,1,7,1,10,3,81,194,103,15,0
2019-08-01,101,0,8,21,2,18,2,19,2,79,156,92,19,0
2019-09-01,88,0,5,10,2,8,1,8,4,68,125,113,23,0
2019-10-01,124,0,9,15,1,15,1,12,4,102,266,110,14,0
2019-11-01,100,0,10,12,5,11,1,65,8,82,247,110,26,0
2019-12-01,123,0,4,3,0,3,1,0,9,86,145,99,12,3
2020-01-01,5,0,2,0,0,0,0,0,0,0,0,6,1,0
