dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,13,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,26,0,1,0,0,0,0,0,0,0,0,6,3,0
2016-07-01,1,0,1,0,0,0,0,0,0,0,0,15,0,1
2016-08-01,73,0,1,0,0,0,0,0,0,10,29,62,11,0
2016-09-01,45,0,1,0,0,0,0,0,0,7,15,22,6,1
2016-10-01,35,0,1,0,0,0,0,0,0,2,16,62,9,0
2016-11-01,65,0,1,1,0,1,1,0,0,9,32,248,35,1
2016-12-01,6,0,1,0,0,0,0,0,0,6,6,49,16,0
2017-01-01,1,0,1,0,0,0,0,0,0,3,3,10,2,0
2017-02-01,3,0,1,0,0,0,0,0,0,2,7,24,7,2
2017-03-01,0,0,0,0,0,0,0,0,0,7,15,33,11,0
2017-04-01,11,0,1,0,0,0,0,0,0,4,8,43,12,1
2017-05-01,4,0,1,0,0,0,0,0,0,5,20,24,6,0
2017-06-01,24,0,1,4,3,1,1,12,0,17,47,38,15,0
2017-07-01,3,0,1,1,0,1,1,0,0,9,34,39,8,0
2017-08-01,4,0,1,2,0,2,1,0,0,9,25,43,10,2
2017-09-01,24,0,1,0,0,0,0,0,0,7,11,35,7,0
2017-10-01,16,0,1,0,0,0,0,0,0,6,7,34,5,1
2017-11-01,57,0,1,0,0,0,0,0,0,10,39,38,10,0
2017-12-01,50,0,1,0,0,0,0,0,0,3,14,52,4,0
2018-01-01,118,0,1,1,0,1,1,0,0,15,45,58,7,0
2018-02-01,16,0,1,0,0,0,0,0,0,10,16,13,4,0
2018-03-01,10,0,1,0,0,0,0,0,0,5,12,37,4,1
2018-04-01,30,0,1,0,0,0,0,0,0,8,19,53,3,0
2018-05-01,6,0,1,0,0,0,0,0,0,12,90,57,4,0
2018-06-01,7,0,1,0,0,0,0,0,0,6,14,25,1,1
2018-07-01,35,0,1,0,0,0,0,0,0,5,12,40,8,0
2018-08-01,19,0,1,0,0,0,0,0,0,16,40,46,4,2
2018-09-01,9,0,1,0,0,0,0,0,0,14,25,186,16,0
2018-10-01,9,0,1,0,0,0,0,0,0,6,14,49,6,0
2018-11-01,10,0,1,1,0,1,1,0,0,5,17,387,11,0
2018-12-01,0,0,0,0,0,0,0,0,0,5,10,184,12,0
2019-01-01,16,0,1,0,0,0,0,0,0,10,20,212,18,0
2019-02-01,16,0,1,0,0,0,0,0,0,10,15,187,8,1
2019-03-01,5,0,1,0,0,0,0,0,0,4,7,171,10,1
2019-04-01,6,0,1,0,0,0,0,0,0,12,25,196,13,0
2019-05-01,0,0,0,0,0,0,0,0,0,5,11,126,6,0
2019-06-01,0,0,0,0,0,0,0,0,1,2,5,73,9,0
2019-07-01,37,0,1,0,0,0,0,0,0,26,75,384,20,0
2019-08-01,48,0,1,0,0,0,0,0,0,7,28,184,13,0
2019-09-01,85,0,2,1,0,1,1,0,0,46,91,309,17,0
2019-10-01,77,0,1,0,0,0,0,0,1,35,43,310,8,0
2019-11-01,26,0,1,0,0,0,0,0,0,12,23,270,10,0
2019-12-01,21,0,1,0,0,0,0,0,6,22,82,379,10,0
