dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2014-03-01,3,0,1,0,0,0,0,0,0,1,0,0,0,7
2014-04-01,74,0,1,0,0,0,0,0,0,0,0,0,0,3
2014-05-01,53,0,2,1,0,0,0,3,0,0,0,3,0,5
2014-06-01,86,0,3,0,0,1,1,3,0,2,7,0,0,2
2014-07-01,65,0,4,1,0,1,1,0,1,1,31,0,0,1
2014-08-01,82,0,2,2,0,2,1,2,0,2,1,0,0,5
2014-09-01,91,0,2,0,0,0,0,0,0,7,15,0,0,3
2014-10-01,64,0,3,0,0,0,0,0,0,2,4,2,0,7
2014-11-01,28,0,2,0,0,0,0,0,0,0,0,0,0,6
2014-12-01,65,0,2,0,0,0,0,0,1,3,25,0,0,4
2015-01-01,86,0,2,0,0,0,0,0,0,0,0,1,1,4
2015-02-01,93,0,1,0,0,0,0,0,0,0,0,0,1,6
2015-03-01,68,0,2,0,0,0,0,0,0,0,0,0,0,1
2015-04-01,53,0,1,0,0,0,0,0,1,20,26,0,0,3
2015-05-01,76,0,3,1,0,0,0,5,1,25,37,0,0,5
2015-06-01,37,0,3,0,0,0,0,0,0,7,3,3,0,5
2015-07-01,74,0,4,4,0,4,2,18,1,32,47,2,0,3
2015-08-01,43,0,1,0,0,0,0,0,0,3,3,2,1,5
2015-09-01,88,0,3,2,0,1,1,12,0,16,28,1,1,4
2015-10-01,133,0,4,7,7,2,1,55,0,29,52,3,3,2
2015-11-01,34,0,3,3,3,0,0,8,0,8,10,13,4,6
2015-12-01,55,0,8,20,5,12,3,119,1,33,104,886,75,5
2016-01-01,64,0,5,23,6,16,2,79,1,29,66,150,35,5
2016-02-01,28,0,4,18,12,4,1,74,3,24,67,81,21,1
2016-03-01,122,0,10,34,14,24,3,121,5,59,170,100,24,5
2016-04-01,58,0,6,31,4,16,1,75,0,40,66,89,39,1
2016-05-01,43,0,13,18,9,17,2,114,3,40,134,87,30,4
2016-06-01,59,0,7,41,10,10,3,60,1,27,42,183,46,4
2016-07-01,48,0,12,39,25,26,1,128,1,85,129,74,31,2
2016-08-01,28,0,6,15,6,11,1,54,0,22,44,67,12,4
2016-09-01,67,0,13,45,7,31,2,41,0,50,55,91,36,8
2016-10-01,63,0,15,67,26,39,2,126,0,82,127,161,65,1
2016-11-01,87,0,9,30,5,25,2,79,0,35,46,65,17,3
2016-12-01,62,0,7,51,11,36,1,95,1,79,121,123,25,4
2017-01-01,55,0,6,16,2,8,1,22,0,16,25,114,23,1
2017-02-01,44,0,9,28,10,16,2,92,1,36,37,116,32,3
2017-03-01,81,0,13,48,10,29,2,145,2,83,197,101,41,4
2017-04-01,73,0,12,22,17,16,3,157,1,58,180,107,51,6
2017-05-01,24,0,12,17,7,7,2,47,0,25,72,80,37,1
2017-06-01,8,0,7,12,2,6,2,35,1,9,25,134,44,5
2017-07-01,14,0,9,13,4,8,2,49,1,18,70,183,52,5
2017-08-01,13,0,6,7,2,5,2,31,0,17,50,143,80,3
2017-09-01,55,0,10,66,61,27,2,252,0,99,232,169,72,6
2017-10-01,62,0,10,33,6,22,1,93,2,41,101,162,49,4
2017-11-01,76,0,11,28,11,27,2,93,2,45,81,114,36,3
2017-12-01,18,0,5,19,3,7,1,43,1,13,22,100,31,0
2018-01-01,28,0,5,11,3,3,1,24,0,8,20,108,24,1
2018-02-01,53,0,8,20,6,19,1,71,0,31,71,98,27,1
2018-03-01,84,0,10,22,6,20,2,53,0,31,62,49,18,1
2018-04-01,25,0,5,11,5,9,1,72,0,18,40,67,16,0
2018-05-01,74,0,6,11,2,13,1,43,1,18,43,42,16,0
2018-06-01,8,0,3,6,0,3,1,17,0,4,10,34,13,2
2018-07-01,24,0,4,12,1,6,2,32,0,12,22,38,21,2
2018-08-01,53,0,10,22,7,17,4,122,0,44,183,41,19,0
2018-09-01,27,0,6,13,0,8,2,51,3,12,47,35,19,1
2018-10-01,40,0,6,17,1,5,2,61,1,10,48,50,33,1
2018-11-01,61,0,5,11,5,6,2,98,1,16,67,39,15,2
2018-12-01,5,0,1,5,0,2,1,54,1,6,33,46,14,0
2019-01-01,0,0,0,1,0,0,0,1,0,2,3,33,14,1
2019-02-01,0,0,0,2,0,0,0,8,3,4,24,34,17,1
2019-03-01,0,0,0,1,0,0,0,1,0,1,5,27,15,1
2019-04-01,0,0,0,1,0,0,0,0,0,0,0,37,24,1
2019-05-01,0,0,0,0,0,0,0,0,0,0,0,32,13,0
2019-06-01,0,0,0,2,0,0,0,1,0,0,0,42,16,0
2019-07-01,0,0,0,1,0,0,0,2,0,0,0,36,17,0
2019-08-01,38,0,2,2,36,0,0,186,1,101,508,82,28,2
2019-09-01,27,0,4,1,4,0,0,23,2,6,35,53,16,1
2019-10-01,41,0,5,9,3,8,1,24,0,14,15,63,21,2
2019-11-01,86,0,5,12,0,11,2,17,0,31,143,42,13,0
2019-12-01,126,0,5,38,6,33,2,25,1,41,18,40,15,0
2020-01-01,13,0,4,6,4,4,2,15,3,10,19,3,0,0
