dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,14,0,1,0,0,0,0,0,0,0,0,19,7,2
2015-11-01,0,0,0,0,0,0,0,0,1,0,2,21,7,4
2015-12-01,16,0,1,0,0,0,0,0,0,0,0,15,12,5
2016-01-01,46,0,1,0,0,0,0,0,0,1,5,402,88,6
2016-02-01,0,0,0,0,0,0,0,0,0,0,0,47,13,1
2016-03-01,3,0,2,1,0,1,1,0,0,2,3,80,28,2
2016-04-01,6,0,2,1,0,1,1,0,1,1,3,79,22,1
2016-05-01,8,0,2,1,0,1,1,0,0,1,0,76,24,1
2016-06-01,16,0,3,3,0,3,1,2,0,3,1,61,31,4
2016-07-01,22,0,2,2,0,2,1,0,0,3,3,82,33,1
2016-08-01,6,0,2,1,0,1,1,0,3,1,4,103,38,3
2016-09-01,10,0,2,3,0,2,1,1,0,3,5,119,35,0
2016-10-01,28,0,1,0,0,1,1,1,0,21,45,97,27,1
2016-11-01,2,0,1,0,0,0,0,0,3,5,19,113,27,2
2016-12-01,32,0,2,1,0,1,1,2,1,13,30,108,25,2
2017-01-01,33,0,1,0,0,0,0,0,3,4,20,78,15,1
2017-02-01,0,0,0,0,0,0,0,0,3,2,17,81,22,1
2017-03-01,8,0,1,0,0,0,0,0,4,7,26,139,42,3
2017-04-01,8,0,2,0,0,0,0,0,1,0,1,177,42,1
2017-05-01,24,0,2,0,0,0,0,0,4,26,98,132,37,1
2017-06-01,10,0,1,0,0,0,0,0,4,2,12,125,29,1
2017-07-01,3,0,1,0,0,0,0,0,7,1,7,120,38,0
2017-08-01,12,0,2,0,0,0,0,0,6,1,12,154,36,1
2017-09-01,12,0,1,0,0,0,0,0,10,4,24,118,25,1
2017-10-01,3,0,1,0,0,0,0,0,4,1,2,95,23,0
2017-11-01,0,0,0,0,0,0,0,0,4,3,21,128,24,0
2017-12-01,2,0,1,0,0,0,0,0,1,0,3,158,29,0
2018-01-01,0,0,0,0,0,0,0,0,5,1,8,137,29,0
2018-02-01,2,0,1,0,0,0,0,0,2,0,2,81,15,0
2018-03-01,0,0,0,0,0,0,0,0,2,0,2,136,27,0
2018-04-01,0,0,0,0,0,0,0,0,5,0,1,104,20,0
2018-05-01,0,0,0,0,0,0,0,0,2,0,2,112,25,1
2018-06-01,9,0,1,0,0,0,0,0,2,0,6,93,23,0
2018-07-01,0,0,0,0,0,0,0,0,1,1,3,102,17,0
2018-08-01,1,0,1,0,0,0,0,0,3,0,5,94,15,0
2018-09-01,0,0,0,0,0,0,0,0,6,0,8,91,17,1
2018-10-01,5,0,2,2,0,2,1,0,2,3,5,71,15,0
2018-11-01,0,0,0,0,0,0,0,0,6,1,10,119,23,0
2018-12-01,0,0,0,0,0,0,0,0,2,0,5,71,20,0
2019-01-01,1,0,1,1,0,0,0,1,1,1,7,58,19,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,0,41,4,0
2019-03-01,1,0,1,0,0,1,1,1,0,1,1,75,17,0
2019-04-01,4,0,1,0,0,0,0,0,3,1,5,118,14,0
2019-05-01,3,0,1,0,0,0,0,0,4,0,5,77,10,0
2019-06-01,4,0,1,0,0,0,0,0,3,2,3,57,10,0
2019-07-01,1,0,1,1,0,1,1,0,6,3,7,64,20,0
2019-08-01,2,0,1,0,0,0,0,0,3,2,4,261,47,1
