dates,monthly_commits,monthly_commit_comments,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,64,0,1,1,0,0,0,4,0,1,2,16,0,2
2015-04-01,77,0,4,6,3,3,1,65,0,12,68,20,7,0
2015-05-01,20,0,2,3,3,1,1,31,0,12,73,54,5,0
2015-06-01,33,0,5,8,4,2,1,50,0,12,46,25,6,0
2015-07-01,29,0,3,2,1,2,1,14,0,8,37,30,5,0
2015-08-01,15,0,1,0,0,0,0,0,0,2,6,23,2,0
2015-09-01,23,0,2,1,0,2,1,8,0,12,71,71,10,1
2015-10-01,10,0,2,3,0,1,1,23,0,7,23,55,10,0
2015-11-01,23,0,1,3,0,0,0,2,0,14,56,86,11,1
2015-12-01,96,0,2,3,7,1,1,31,0,18,88,47,6,0
2016-01-01,62,0,2,1,0,1,1,2,0,14,43,72,4,2
2016-02-01,3,0,1,0,0,0,0,0,0,15,70,74,3,3
2016-03-01,11,0,1,1,1,0,0,10,0,10,38,62,7,1
2016-04-01,7,0,1,3,1,0,0,34,0,12,55,70,13,0
2016-05-01,9,0,3,8,2,2,1,48,1,17,59,90,7,0
2016-06-01,0,0,0,1,0,0,0,5,0,0,0,98,8,1
2016-07-01,17,0,3,1,1,2,1,28,1,22,74,98,7,0
2016-08-01,58,0,3,4,1,5,1,32,0,32,147,85,5,0
2016-09-01,13,0,2,2,0,2,1,6,1,23,55,94,6,0
2016-10-01,17,0,3,4,2,2,1,36,1,20,79,75,7,0
2016-11-01,2,0,1,1,0,0,0,4,2,14,50,83,10,0
2016-12-01,7,0,4,4,2,3,1,14,1,12,26,83,14,0
2017-01-01,6,0,1,0,1,0,0,7,2,14,82,86,7,0
2017-02-01,9,0,2,1,0,1,1,12,1,12,60,94,14,0
2017-03-01,5,0,1,6,0,0,0,27,4,6,41,101,14,1
2017-04-01,11,0,4,1,0,3,1,8,2,10,40,102,9,0
2017-05-01,0,0,0,2,0,0,0,3,8,3,56,103,12,0
2017-06-01,15,0,5,4,5,4,1,75,7,20,130,99,7,0
2017-07-01,3,0,2,5,3,1,1,11,4,17,62,257,13,0
2017-08-01,1,0,1,3,0,0,0,11,9,5,31,177,12,0
2017-09-01,0,0,0,1,0,0,0,0,9,7,27,113,9,0
2017-10-01,1,0,1,2,1,0,0,6,10,6,45,105,7,0
2017-11-01,0,0,0,1,0,0,0,5,6,7,29,102,10,0
2017-12-01,0,0,0,1,0,0,0,0,5,6,38,86,11,0
2018-01-01,0,0,0,2,0,0,0,0,9,3,20,124,11,1
2018-02-01,6,0,1,3,1,0,0,9,10,7,32,96,7,0
2018-03-01,0,0,0,1,0,0,0,0,3,4,13,106,15,0
2018-04-01,0,0,0,1,0,0,0,1,6,3,12,103,10,0
2018-05-01,0,0,0,0,2,0,0,8,8,2,18,94,8,0
2018-06-01,0,0,0,0,0,0,0,0,7,1,10,90,10,0
2018-07-01,0,0,0,2,0,0,0,2,6,2,9,89,10,0
2018-08-01,3,0,2,1,0,1,1,4,4,3,9,94,10,0
2018-09-01,6,0,2,3,2,2,1,22,10,11,56,103,10,0
2018-10-01,1,0,1,1,0,1,1,2,6,4,15,82,9,0
2018-11-01,0,0,0,2,0,0,0,3,6,2,16,81,9,0
2018-12-01,0,0,0,0,0,0,0,0,2,1,8,55,7,0
2019-01-01,2,0,2,1,0,1,1,5,7,7,19,61,7,0
2019-02-01,0,0,0,0,0,0,0,0,7,1,9,65,8,0
2019-03-01,0,0,0,0,0,0,0,0,7,3,12,75,7,0
2019-04-01,0,0,0,1,0,0,0,4,4,1,7,79,9,0
2019-05-01,0,0,0,0,0,0,0,0,8,1,10,77,4,0
2019-06-01,0,0,0,3,0,0,0,2,11,3,25,63,13,0
2019-07-01,0,0,0,0,0,0,0,0,6,1,6,87,6,0
2019-08-01,0,0,0,1,0,0,0,0,10,1,17,94,10,0
2019-09-01,0,0,0,1,0,0,0,1,4,0,4,68,14,0
2019-10-01,0,0,0,2,0,0,0,5,5,1,4,72,17,0
2019-11-01,0,0,0,0,0,0,0,0,7,1,9,58,6,0
2019-12-01,1,0,1,1,0,1,1,4,4,4,20,62,9,0
